id	pali_1	Fin	sbs_class_anki	sbs_category	pos	grammar	derived_from	neg	verb	trans	plus_case	meaning_1	ru_meaning	sbs_meaning	root_pali	root_base	construction	phonetic	derivative	suffix	compound_type	compound_construction	sanskrit	root_sk	variant	commentary	notes	sbs_notes	ru_notes	source_1	sutta_1	example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	source_2	sutta_2	example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	sbs_source_5	sbs_sutta_5	sbs_example_5	sbs_chant_pali_5	sbs_chant_eng_5	sbs_chapter_5	sbs_index	stem	pattern	test	sbs_class	count	sbs_audio	move	Feedback
53240	saṅgaha 2	p			masc		saṅgaṇhāti				+loc	inclusion (in); encompassing; grouping (of); lit. holding together			√gah 6 ṇhā (to grasp)		saṃ + √gah + a	ṃ > ṅ	kita	a			saṃgraha	√grah √grabh						MN 28	mahāhatthipadopamasuttaṃ	seyyathā'pi, āvuso, yāni kānici jaṅgalānaṃ pāṇānaṃ padajātāni sabbāni tāni hatthipade samodhānaṃ gacchanti, hatthipadaṃ tesaṃ aggam'akkhāyati yadidaṃ mahantattena, evam'eva kho, āvuso, ye keci kusalā dhammā sabb'ete catūsu ariyasaccesu <b>saṅgahaṃ</b> gacchanti.				MN 28	mahāhatthipadopamasuttaṃ	so evaṃ pajānāti, evañ'hi kira imesaṃ pañcannaṃ upādānakkhandhānaṃ <b>saṅgaho</b> sannipāto samavāyo hoti.																							saṅgah	a masc	47	6	74	[sound:saṅgaha.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṅgaha 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33283	mantar	p			masc	agent	maññati					thinker; knower; self; agent			√man 3 ya (to think)		√man + tar		kita	tar			mantṛ	√man						AN 6.61	majjhesuttaṃ	yo ubho'nte viditvāna,<br/>majjhe <b>mantā</b> na lippati,<br/>taṃ brūmi mahāpuriso'ti,<br/>so'dha sibbinim'accagā'ti.				SNP 52	tuvaṭakasuttaṃ<br/>aṭṭhakavaggo 14	mūlaṃ papañcasaṅkhāya,<br/><b>mantā</b> asmī'ti sabbam'uparundhe,<br/>yā kāci taṇhā ajjhattaṃ,<br/>tāsaṃ vinayā sadā sato sikkhe.																							mant	ar masc	47	6	50			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mantar&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14108	bhattar 1	p			masc	agent	bharati					master; lord; boss; employer; lit. supporter			√bhar 1 a (to carry, support)		√bhar + tar	r > t	kita	tar			bhartṛ	√bhṛ						SN 47.8	sūdasuttaṃ	sa kho so, bhikkhave, paṇḍito byatto kusalo sūdo sakassa <b>bhattu</b> nimittaṃ uggaṇhāti, idaṃ vā me ajja bhattu sūpeyyaṃ ruccati, imassa vā abhiharati, imassa vā bahuṃ gaṇhāti, imassa vā vaṇṇaṃ bhāsati.																													bhatt	ar masc	47	6	83			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhattar 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45638	pāto	p			ind	adv, in comps						early; in the morning											prātar			(MNa) <b>pāto</b>'ti kālass'eva				SN 3.12	pañcarājasuttaṃ	padumaṃ yathā kokanadaṃ sugandhaṃ,<br/><b>pāto</b> siyā phullam'avītagandhaṃ,<br/>aṅgīrasaṃ passa virocamānaṃ,<br/>tapantam'ādiccam'iv'antalikkhe'ti.				DN 31.11	siṅgālasuttaṃ	atisītan'ti kammaṃ na karoti, atiuṇhan'ti kammaṃ na karoti, atisāyan'ti kammaṃ na karoti, ati<b>pāto</b>'ti kammaṃ na karoti, atichāto'smī'ti kammaṃ na karoti, atidhāto'smī'ti kammaṃ na karoti.																							-		47	6	51			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāto&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42561	paricarati 2	p			pr					trans	+acc	(of fire) worships; attends (to) looks after; lit. walks around			√car 1 a (to move, walk)	√car + a > cara	pari + cara + ti						paricarati	√car						DHP 107	sahassavaggo	yo ca vassasataṃ jantu,<br/>aggiṃ <b>paricare</b> vane,<br/>ekañ'ca bhāvit'attānaṃ,<br/>muhuttam'api pūjaye,<br/>sā'y'eva pūjanā seyyo,<br/>yañ'ce vassasataṃ hutaṃ.				AN 10.176	cundasuttaṃ	no ce allāni gomayāni āmaseyyāsi, haritāni tiṇāni āmaseyyāsi, no ce haritāni tiṇāni āmaseyyāsi, aggiṃ <b>paricareyyāsi</b>																							paricar	ati pr	47	6	51	[sound:paricarati.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paricarati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42560	paricarati 1	p			pr					trans	+acc	attends (to); looks after; tends (to); lit. walks around			√car 1 a (to move, walk)	√car + a > cara	pari + cara + ti						paricarati	√car		(VIN 1.2.4) paricareyyā'ti abhirameyya.				SN 35.87	channasuttaṃ	etañ'hi, āvuso, sāvakassa patirūpaṃ yaṃ satthāraṃ <b>paricareyya</b> manāpen'eva, no amanāpena. anupavajjaṃ channo bhikkhu satthaṃ āharissatī'ti, evam'etaṃ, āvuso sāriputta, dhārehī'ti.																													paricar	ati pr	47	6	51	[sound:paricarati.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paricarati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
39782	pacchā 3	p			ind	adv, in comps, abl sg	paccha					western; westward					paccha + ā						paścāt				see SCPN §2			AN 10.176	cundasuttaṃ	brāhmaṇā, bhante, <b>pacchā</b>bhūmakā kamaṇḍalukā sevālamālikā aggiparicārikā udak'orohakā soceyyāni paññapenti, tes'āhaṃ soceyyāni rocemī'ti				SN 42.6	asibandhakaputtasuttaṃ	brāhmaṇā, bhante, <b>pacchā</b> bhūmakā kāmaṇḍalukā sevālamālikā udak'orohakā aggiparicārakā. te mataṃ kālaṅ'kataṃ uyyāpenti nāma saññāpenti nāma saggaṃ nāma okkāmenti.																							-		47	6	258	[sound:pacchā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pacchā 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
39781	pacchā 2	p		e	ind	adv, abl sg	paccha					behind					paccha + ā						paścā				see SCPN §2			AN 3.91	dutiya sikkhattayasuttaṃ	yathā pure tathā <b>pacchā</b>,<br/>yathā <b>pacchā</b> tathā pure,<br/>yathā adho tathā uddhaṃ,<br/>yathā uddhaṃ tathā adho.				MN 107	gaṇakamoggallānasuttaṃ	so tayā evaṃ ovadīyamāno evaṃ anusāsīyamāno ummaggaṃ gahetvā <b>pacchā</b>mukho gaccheyya.																							-		47	6	258	[sound:pacchā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pacchā 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
36331	nhāru 1	s			masc							tendon; sinew											snāyu		nahāru					DN 22.5	mahāsatipaṭṭhānasuttaṃ	atthi imasmiṃ kāye kesā lomā nakhā dantā taco, maṃsaṃ <b>nhāru</b> aṭṭhi aṭṭhimiñjaṃ vakkaṃ, hadayaṃ yakanaṃ kilomakaṃ pihakaṃ papphāsaṃ	Dvattiṃs'ākāra-paccavekkhaṇa	The Thirty-Two Parts	Reflections	AN 8.13	assājānīyasuttaṃ	āraddhavīriyo viharati, kāmaṃ taco ca <b>nhāru</b> ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ, na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.																						35n	nhār	u masc	47	6	45	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nhāru 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
22843	garu 4	pp	22		masc		√gar					teacher; guru; esteemed person			√gar 1 a (to esteem, be heavy)		√gar + u		kita	u			guru	√gur						AN 2.9	cariyasuttaṃ	ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā <b>garūnaṃ</b> dārā'ti vā.				AN 3.66	kesamuttisuttaṃ	etha tumhe, kālāmā, mā anussavena, mā paramparāya, mā itikirāya, mā piṭakasampadānena, mā takkahetu, mā nayahetu, mā ākāraparivitakkena, mā diṭṭhinijjhānakkhantiyā, mā bhabbarūpatāya, mā samaṇo no <b>garū</b>'ti.																							gar	u masc	47	6	320	[sound:garu.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=garu 4&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
28283	kattar 2	p			masc	agent	karoti					(of a talk) speaker; lit. doer; maker			√kar 7 o (to do, make)		√kar + tar	r > t	kita	tar			kartṛ	√kṛ						AN 8.30	anuruddha mahāvitakkasuttaṃ	tatra bhikkhu vivekaninnena cittena vivekapoṇena vivekapabbhārena vivek'aṭṭhena nekkhamm'ābhiratena añña'd'atthu uyyojanikapaṭisaṃyuttaṃ'y'eva kathaṃ <b>kattā</b> hoti				MN 24	rathavinītasuttaṃ	ko nu kho, bhikkhave, jātibhūmiyaṃ jātibhūmakānaṃ bhikkhūnaṃ sabrahmacārīnaṃ evaṃ sambhāvito, attanā ca app'iccho app'icchakathañ'ca bhikkhūnaṃ <b>kattā</b>, attanā ca santuṭṭho santuṭṭhikathañ'ca bhikkhūnaṃ <b>kattā</b>																							katt	ar masc	47	6	62	[sound:kattar.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kattar 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
28282	kattar 1	p	11		masc	agent	karoti					creator; maker			√kar 7 o (to do, make)		√kar + tar	r > t	kita	tar			kartṛ	√kṛ		(MNa) <b>kattā nimmātā</b>'ti lokassa kattā ca nimmātā ca, pathavī-himavanta-sineru-cakkavāḷa-mahāsamudda-candima-sūriyā ca iminā nimmitā'ti dīpeti.				MN 49	brahmanimantanikasuttaṃ	eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro <b>kattā</b> nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.				AN 4.61	pattakammasuttaṃ	sa kho so, gahapati, ariyasāvako uṭṭhānavīriy'ādhigatehi bhogehi bāhābalaparicitehi sed'āvakkhittehi dhammikehi dhammaladdhehi imāni cattāri pattakammāni <b>kattā</b> hoti.																							katt	ar masc	47	6	62	[sound:kattar.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kattar 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
24604	iddhimant	pp	17		masc	agent	iddhi					who has psychic powers; possessing supernatural ability; lit. having power quality			√idh 3 ya (to succeed, accomplish)		√idh + ti + mant<br/>iddhi + mant	dht > ddh	taddhita	mant			ṛddhimat	√ṛdh		(ANa) <b>iddhimā cetovasippatto</b>'ti iddhisampanno cittassa vasibhāvapatto khīṇ'āsavo.				AN 3.40	ādhipateyyasuttaṃ	mahantasmiṃ kho pana lokasannivāse santi samaṇabrāhmaṇā <b>iddhimanto</b> dibbacakkhukā paracittaviduno. te dūrato'pi passanti, āsannā'pi na dissanti, cetasā'pi cittaṃ pajānanti.				AN 4.45	rohitassasuttaṃ	bhūtapubb'āhaṃ, bhante, rohitasso nāma isi ahosiṃ bhojaputto <b>iddhimā</b> vehāsaṅ'gamo.																							iddhim	ant masc	47	6	64	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=iddhimant&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
345	abhibhū 2	p	28		masc	agent	abhibhavati					overlord; supreme being			√bhū 1 a (to be, become)		abhi + √bhū + ū		kita	ū			abhibhū	√bhū		(MNa) <b>abhibhū</b>'ti abhibhavitvā ṭhito jeṭṭhako.				MN 1	mūlapariyāyasuttaṃ	<b>abhibhuṃ</b> abhibhūto sañjānāti, <b>abhibhuṃ</b> <b>abhibhūto</b> saññatvā <b>abhibhuṃ</b> maññati, <b>abhibhusmiṃ</b> maññati, <b>abhibhūto</b> maññati, <b>abhibhuṃ</b> me'ti maññati, <b>abhibhuṃ</b> abhinandati. taṃ kissa hetu? apariññātaṃ tassā'ti vadāmi.				MN 49	brahmanimantanikasuttaṃ	eso hi, bhikkhu, brahmā mahābrahmā <b>abhibhū</b> anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.																							abhibh	ū masc	47	6	60	[sound:abhibhū.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhibhū 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
55729	seyyā 2	pp			fem		sayati					bed; bedding; couch			√sī 1 a (to lie, sleep)		√sī > se + *yā	ī > e	kita	*yā			śayyā	√śī		(VIN 2.5.2.5) <b>seyyaṃ</b> nāma bhisi, cimilikā uttar'attharaṇaṃ, bhūm'attharaṇaṃ, taṭṭikā, cammakhaṇḍo, nisīdanaṃ, paccattharaṇaṃ, tiṇasanthāro, paṇṇasanthāro.<br/>(ANa) <b>seyyā</b>'ti mañcapallaṅkādisayanaṃ.				AN 3.13	āsaṃsasuttaṃ	so ca hoti dubbaṇṇo duddasiko okoṭimako bavhābādho kāṇo vā kuṇī vā khañjo vā pakkhahato vā, na lābhī annassa pānassa vatthassa yānassa mālāgandhavilepanassa <b>seyyā</b>-āvasatha-padīpeyyassa.				SN 20.8	kaliṅgarasuttaṃ	bhavissanti, bhikkhave, anāgatam'addhānaṃ licchavī sukhumālā mudutalunahatthapādā te mudukāsu <b>seyyāsu</b> tūlabimbohanāsu yāvasūriy'uggamanā seyyaṃ kappissanti.				VIN PAT PC 15	dutiyasenāsana sikkhāpada	yo pana bhikkhu saṅghike vihāre <b>seyyaṃ</b> santharitvā vā santharāpetvā vā taṃ pakkamanto n'eva uddhareyya na uddharāpeyya anāpucchā vā gaccheyya, pācittiyaṃ.																	seyy	ā fem	47	7	136			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=seyyā 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
71004	gaccheyya	pp	10	e	opt		gacchati			trans	+acc	could go; would move; would walk			√gam 1 a (to go)	√gam + a > gama > gaccha (irreg)	gaccha + eyya						gacchati	√gam		(MNa) <b>yaṃnūn'āhaṃ saṇikaṃ gaccheyyan</b>'ti kiṃ me iminā sīghagamanena, saṇikaṃ gacchissāmī'ti cintesi.				AN 5.23	upakkilesasuttaṃ	pathaviyā'pi ummujjanimujjaṃ kareyyaṃ, seyyathā'pi udake, udake'pi abhijjamāno <b>gaccheyyaṃ</b>, seyyathā'pi pathaviyaṃ, ākāse'pi pallaṅkena kameyyaṃ, seyyathā'pi pakkhī sakuṇo				MN 20	vitakkasaṇṭhānasuttaṃ	seyyathā'pi, bhikkhave, puriso sīghaṃ <b>gaccheyya</b>. tassa evam'assa, kiṃ nu kho ahaṃ sīghaṃ gacchāmi? yaṃnūn'āhaṃ saṇikaṃ <b>gaccheyyan</b>'ti. so saṇikaṃ <b>gaccheyya</b>.				VIN PAT PC 14	paṭhamasenāsana sikkhāpada	yo pana bhikkhu saṅghikaṃ mañcaṃ vā pīṭhaṃ vā bhisiṃ vā kocchaṃ vā ajjhokāse santharitvā vā santharāpetvā vā taṃ pakkamanto n'eva uddhareyya na uddharāpeyya anāpucchā vā <b>gaccheyya</b>, pācittiyaṃ.				MN 107	gaṇakamoggallānasuttaṃ	so tayā evaṃ ovadīyamāno evaṃ anusāsīyamāno ummaggaṃ gahetvā pacchāmukho <b>gaccheyya</b>.											gacch	ati pr	47	7	250	[sound:gaccheyya.mp3]	moved	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=gaccheyya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43073	pariññā 1	ps			fem		parijānāti				+gen	complete comprehension (of); full understanding (of); comprehensive knowledge (of)			√ñā 5 nā (to know)		pari + √ñā + ā		kita	ā			parijñā	√jñā						AN 10.29	paṭhamakosalasuttaṃ	evaṃvādiṃ kho maṃ, bhikkhave, evam'akkhāyiṃ eke samaṇabrāhmaṇā asatā tucchā musā abhūtena abbhācikkhanti, samaṇo gotamo na kāmānaṃ <b>pariññaṃ</b> paññāpeti, na rūpānaṃ <b>pariññaṃ</b> paññāpeti, na vedanānaṃ <b>pariññaṃ</b> paññāpetī'ti.				SN 22.106	pariññeyyasuttaṃ	katamā ca, bhikkhave, <b>pariññā</b>? rāgakkhayo, dosakkhayo, mohakkhayo, ayaṃ vuccati, bhikkhave, pariññā				Thai		yesaṃ <b>pariññāya</b> dharamāno so bhagavā evaṃ bahulaṃ sāvake vineti	Ratanattaya-paṇāma	Salutation to the Triple Gem	Homage to the Triple Gem	SN 35.60	sabbupādānapariññāsuttaṃ	sabb'upādāna<b>pariññāya</b> dhammo  cakkhuñ'ca paṭicca rūpe ca uppajjati cakkhuviññāṇaṃ. tiṇṇaṃ saṅgati phasso.										05n	pariññ	ā fem	47	7	108	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pariññā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49686	saddhā 2	ps	19	e	fem		saddahati					confidence (in); assurance (in); conviction (in); lit. putting heart			√dhā 1 a (to place, support)		sad + √dhā + ā		kita	ā			śrāddha	√dhā		(MNa) <b>saddhā</b>'ti imāsaṃ sattannaṃ samāpattīnaṃ nibbattan'atthāya saddhā.				MN 36	mahāsaccakasuttaṃ	tassa mayhaṃ, aggivessana, etadahosi, na kho āḷārasseva kālāmassa atthi <b>saddhā</b>, mayhaṃ'p'atthi <b>saddhā</b>, na kho āḷārasseva kālāmassa atthi vīriyaṃ, mayhaṃ'p'atthi vīriyaṃ				SN 12.22	dutiyadasabalasuttaṃ	alam'eva <b>saddhā</b>pabbajitena kulaputtena vīriyaṃ ārabhituṃ	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings	MN 107	gaṇakamoggallānasuttaṃ	ye'me, bho gotama, puggalā assaddhā jīvik'atthā na <b>saddhā </b>agārasmā anagāriyaṃ pabbajitā saṭhā māyāvino ketabino uddhatā unnaḷā capalā ... na tehi bhavaṃ gotamo saddhiṃ saṃvasati.																28n	saddh	ā fem	47	7	503	[sound:saddhā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saddhā 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56403	siyā 1	psp	18		opt		atthi			intrans	+nom	could be; may be; might be; should be			√as 1 a (to be)	√as + a > siya	siya + ā	as > siya (Kacc 506, 496)					syāt	√as		(MNa) <b>siyā</b>'ti bhaveyya.				SNP 56	ajita māṇava pucchā<br/>pārāyanavaggo 1	kāmesu n'ābhigijjheyya,<br/>manas'ānāvilo <b>siyā</b>,<br/>kusalo sabbadhammānaṃ,<br/>sato bhikkhu paribbaje'ti.				SN 3.12	pañcarājasuttaṃ	padumaṃ yathā kokanadaṃ sugandhaṃ,<br/>pāto <b>siyā</b> phullam'avītagandhaṃ,<br/>aṅgīrasaṃ passa virocamānaṃ,<br/>tapantam'ādiccam'iv'antalikkhe'ti.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yath'indakhīlo pathaviṃ sito <b>siyā</b>, catubbhi vātehi asampakampiyo. <br/>tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.	Ratana-sutta		Protective Recitations	DHP 160	attavaggo	attā hi attano nātho,<br/>ko hi nātho paro <b>siyā</b>,<br/>attanā hi sudantena,<br/>nāthaṃ labhati dullabhaṃ.				DHP 166	attavaggo	atta'd'atthaṃ par'atthena, bahunā'pi na hāpaye, <br/>atta'd'attham'abhiññāya, sadatthapasuto <b>siyā</b>.				52n	*	siyā opt	47	7	802	[sound:siyā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=siyā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50241	sākhā 1	pp	8		fem							branch											śākhā, śanku							SN 12.61	assutavāsuttaṃ	seyyathā'pi bhikkhave makkaṭo araññe pavane caramāno <b>sākhaṃ</b> gaṇhati taṃ muñcitvā aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati				SNP 42	suddhaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 4	purimaṃ pahāya aparaṃ sitāse,<br/>ej'ānugā te na taranti saṅgaṃ,<br/>te uggahāyanti nirassajanti,<br/>kapī'va <b>sākhaṃ</b> pamuñcaṃ gahāyaṃ.				MN 22	alagaddūpamasuttaṃ	yaṃnūn'āhaṃ tiṇakaṭṭha<b>sākhā</b>palāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti.																	sākh	ā fem	47	7	45	[sound:sākhā.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sākhā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45112	paṭipadā 1	psp	17	e+	fem		paṭipajjati					way; path of progress; path of practice			√pad 3 ya (to go, step)		pati + √pad + ā		kita	ā			pratipadā	√pad		(ANa) <b>paṭipadan</b>'ti maggaṃ.				SNP 37	nālakasuttaṃ<br/>mahāvaggo 11	ucc'āvacā hi <b>paṭipadā</b>,<br/>samaṇena pakāsitā,<br/>na pāraṃ diguṇaṃ yanti,<br/>na'y'idaṃ ekaguṇaṃ mutaṃ.				SNP 52	tuvaṭakasuttaṃ<br/>aṭṭhakavaggo 14	akittayī vivaṭacakkhu,<br/>sakkhidhammaṃ parissayavinayaṃ,<br/><b>paṭipadaṃ</b> vadehi bhaddante,<br/>pātimokkhaṃ athavā'pi samādhiṃ.				DN 22.18	mahāsatipaṭṭhānasuttaṃ	yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkhasamudaye ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā <b>paṭipadāya</b> ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.	Ariy'aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	AN 4.45	rohitassasuttaṃ	api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca <b>paṭipadan</b>'ti.				SN 35.30	samugghātasāruppasuttaṃ	sabbamaññitasamugghātasāruppaṃ vo, bhikkhave, <b>paṭipadaṃ</b> desessāmi.				21n	paṭipad	ā fem	47	7	1113	[sound:coming-soon.mp3]		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭipadā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
