ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
41162	pāṇa 3	ssp	12	masc		pa √an					being; living being; lit. breath			√an 1 a (to breath, blow)		pa + √an + a		kita	a			prāṇa	√an		(VIN 2.5.7.1) <b>pāṇo</b> nāma tiracchānagatapāṇo vuccati.		SNP 8	mettasuttaṃ<br/>uragavaggo	ye keci <b>pāṇa</b>bhūt'atthi, tasā vā thāvarā vā anavasesā, <br/>dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.	Karaṇīya-metta-sutta	The Buddha’s Words on Loving-Kindness	Protective Recitations	AN 4.67	ahirājasuttaṃ	sabbe sattā sabbe <b>pāṇā</b>, sabbe bhūtā ca kevalā. <br/>sabbe bhadrāni passantu, mā kiñci pāpam'āgamā. 	Khandha-parittaṃ		Protective Recitations	DN 14.14	mahāpadānasuttaṃ	evam'eva tesaṃ caturāsīti<b>pāṇa</b>sahassānaṃ tasmiṃ'y'eva āsane virajaṃ vītamalaṃ dhammacakkhuṃ udapādi										54n	pāṇ	a masc	43	2	265	[sound:coming-soon.mp3]	√√	pāṇa 3	being; living being; life; lit. breath			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāṇa 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66606	vihāra 3	psp	22	masc		viharati					mode of living; way of life; way to spend time; mode of existence			√har 1 a (to live)		vi + √har > hār + *a	a > ā	kita	*a			vihāra	√hṛ				AN 4.41	samādhibhāvanāsuttaṃ	atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā diṭṭhadhammasukha<b>vihārāya</b> saṃvattati				MN 2.4	sabbāsavasuttaṃ	iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca phāsu<b>vihāro</b> cā'ti	Cattaro parikkhāra	The Four Requisites	Reflections	MN 65	bhaddālisuttaṃ	etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsu<b>vihārañ</b>'cā'ti.										30n	vihār	a masc	43	2	543	[sound:coming-soon.mp3]	√√	vihāra 3	mode of living; way of life			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vihāra 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38591	ogha 1	ppp	9	masc							(of water) flood; deluge; torrent			√gāh 1 a (to plunge, immerse)		ava + √gāh + a						ogha, augha	√gāh			(MW) suggests √vah	DHP 025	appamādavaggo	uṭṭhānen'appamādena, saṃyamena damena ca, <br/>dīpaṃ kayirātha medhāvī, yaṃ <b>ogho</b> n'ābhikīrati.				DHP 047	pupphavaggo	pupphāni h'eva pacinantaṃ, byāsattamanasaṃ naraṃ,<br/>suttaṃ gāmaṃ mah'<b>ogho</b>'va, maccu ādāya gacchati.				SNP 61	upasīva māṇava pucchā<br/>pārāyanavaggo 6	eko ahaṃ sakka mahantam'<b>oghaṃ,</b><br/>anissito no visahāmi tārituṃ,<br/>ārammaṇaṃ brūhi samantacakkhu,<br/>yaṃ nissito ogham'imaṃ tareyyaṃ.											ogh	a masc	43	2	200	[sound:ogha.mp3]	√√	ogha 1	(of water) flood; deluge; torrent			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ogha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65241	vāseṭṭha 2	n		masc							name of a Brahman family																												AN 8.44	vāseṭṭhasuttaṃ	ekaṃ samayaṃ bhagavā vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ. atha kho <b>vāseṭṭho</b> upāsako yena bhagavā tenupasaṅkami.											vāseṭṭh	a masc	43	2	300			vāseṭṭha 2	name of a Brahman family			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vāseṭṭha 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
6481	anta 3	psp	15	masc							end; side; extreme											anta					DHP 286	maggavaggo	idha vassaṃ vasissāmi, idha hem'a<b>nta</b>gimhisu, <br/>iti bālo vicinteti, antarāyaṃ na bujjhati.'										SN 56.11	dhammacakkappavattanasuttaṃ	dve'me, bhikkhave, <b>antā</b> pabbajitena na sevitabbā.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 12.15	kaccānagottasuttaṃ	sabbaṃ atthī'ti kho, kaccāna, ayam'eko <b>anto</b>. sabbaṃ n'atthī'ti ayaṃ dutiyo <b>anto</b>. ete te, kaccāna, ubho <b>ante</b> anupagamma majjhena tathāgato dhammaṃ deseti				17n	ant	a masc	43	2	239	[sound:coming-soon.mp3]	√√	anta 3	end; side; extreme			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anta 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26230	kaccāna	pnp	15	masc	patr	kati					family name; lit. descendant of Kati					kati > katy > kacc + yāna	ti > ty > cc	taddhita	yāna			kātyāyana		kaccāyana			SN 44.9	kutūhalasālāsuttaṃ	ayam'pi kho pakudho <b>kaccāno</b> saṅghī c'eva gaṇī ca gaṇ'ācariyo ca ñāto yasassī titthakaro sādhusammato bahujanassa.										SN 12.15	kaccānagottasuttaṃ	dvayanissito khv'āyaṃ,<b> kaccāna</b>, loko yebhuyyena, atthitañ'c'eva natthitañ'ca.				UD 68	kaccānasuttaṃ	addasā kho bhagavā āyasmantaṃ mahā<b>kaccānaṃ</b> avidūre nisinnaṃ pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya kāyagatāya satiyā ajjhattaṃ parimukhaṃ sūpaṭṭhitāya.					kaccān	a masc	43	2	182		√	kaccāna	family name; lit. descendant of Kati		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kaccāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30047	kopa 1	pp	19	masc		kuppati					anger; wrath; rage; temper			√kup 3 ya (to shake, be angry)		√kup > kop + *a	u > o	kita	*a			kopa	√kup				AN 3.68	kathāvatthusuttaṃ	sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno aññen'aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, <b>kopañ</b>'ca dosañ'ca appaccayañ'ca pātukaroti										AN 5.157	dukkathāsuttaṃ	dussīlo, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati <b>kopañ</b>'ca dosañ'ca appaccayañ'ca pātukaroti.											kop	a masc	43	2	96		√√	kopa 1	anger; wrath; rage; temper			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kopa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
16757	chanda 2	psp	8	masc		chādeti					(vinaya) consent; agreement; approval			√chand 8 *e (to desire, please)		√chand + a		kita	a			chanda	√chad				VIN PAT PC 79	kammappaṭibāhana sikkhāpada	yo pana bhikkhu dhammikānaṃ kammānaṃ <b>chandaṃ</b> datvā pacchā khīyanadhammaṃ āpajjeyya, pācittiyaṃ.				PAT PK	dhammayuttika-pubbakicca	pānīyaparibhojanīy'ūpaṭṭhapanañ'ca, <b>chanda</b>arahānaṃ bhikkhūnaṃ <b>chanda</b>āharaṇañ'ca, tesaññ'eva akat'uposathānaṃ pārisuddhiyā'pi āharaṇañ'ca	Pubbakicca	Preliminary duty	International Pātimokkha	VIN PAT SA 11	bhedānuvattaka sikkhāpada	dhammavādī c'eso bhikkhu vinayavādī c'eso bhikkhu amhākañ'c'eso bhikkhu <b>chandañ</b>'ca ruciñ'ca ādāya voharati, jānāti no bhāsati amhākam'p'etaṃ khamatī'ti										80n	chand	a masc	43	2	595	[sound:chanda.mp3]	√√	chanda 2	(vinaya) consent; agreement; approval		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=chanda 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14151	bhāva 1	sss	19	masc	in comps	bhavati					state; condition; characteristic; nature			√bhū 1 a (to be, become)		√bhū > bhāv + *a	ū > āv	kita	*a			bhāva	√bhū				DN 22.18	mahāsatipaṭṭhānasuttaṃ	uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyo<b>bhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	sabbehi me piyehi manāpehi nānā<b>bhāvo</b> vinā<b>bhāvo</b>	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections	MN 48	kosambiyasuttaṃ	cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekī<b>bhāvāya</b> saṃvattanti.	Cha sāraṇīya-dhammā	Principles of Cordiality	Teachings							33n	bhāv	a masc	43	2	86	[sound:coming-soon.mp3]	√√	bhāva 1	state; condition; characteristic; nature			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhāva 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49616	sadda 1	s	25	masc		√sadd					sound; noise			√sadd 8 *e (to sound)		√sadd + a		kita	a			śabda	√śabd				VIN 1.0	verañjakaṇḍaṃ	taṃ kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo kitti<b>saddo</b> abbhuggato				SN 35.28	ādittasuttaṃ	sotaṃ ādittaṃ, <b>saddā</b> ādittā, sotaviññāṇaṃ ādittaṃ, sotasamphasso āditto	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas	SN 56.11	dhammacakkappavattanasuttaṃ	cātummahārājikānaṃ devānaṃ <b>saddaṃ</b> sutvā tāvatiṃsā devā saddam'anussāvesuṃ	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas							39n	sadd	a masc	43	2	488	[sound:coming-soon.mp3]	√√	sadda 1	sound; noise			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sadda 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
8688	apāya 1	ps	12	masc		apeti					state of loss; state of misery; lit. going away			√i 1 a (to come, go)		apa + √i > ay + *a	i > ay	kita	*a			apāya	√i		(ANa) <b>apāyo</b>'ti niraya-tiracchānayoni-pettivisaya-asurakāyā. sabbe'pi hi te vaḍḍhisaṅkhātassa āyassa abhāvato apāyā'ti vuccanti.		MN 4	bhayabheravasuttaṃ	micchādiṭṭhikammasamādānā, te kāyassa bhedā paraṃ maraṇā <b>apāyaṃ</b> duggatiṃ vinipātaṃ nirayaṃ upapannā.										SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	catūh'<b>apāyehi</b> ca vippamutto, <br/>cha cābhiṭhānāni abhabbo kātuṃ	Ratana-sutta		Protective Recitations							52n	apāy	a masc	43	2	286	[sound:coming-soon.mp3]	√√	apāya 1	state of loss; state of misery; hell; lit. going down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=apāya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44983	paṭilābha	psp	11	masc		paṭilabhati					obtaining (of); acquiring (of); gaining (of); personal acquisition (of)			√labh 1 a (to get)		pati + √labh > lābh + *a	a > ā	kita	*a			pratilābha	√labh				SN 22.96	gomayapiṇḍasuttaṃ	ettako'pi kho, bhikkhu, attabhāva<b>paṭilābho</b> n'atthi nicco dhuvo sassato avipariṇāmadhammo sassatisamaṃ tath'eva ṭhassati.				SN 12.2	vibhaṅgasuttaṃ	yā tesaṃ tesaṃ sattānaṃ tamhi tamhi sattanikāye jāti sañjāti okkanti abhinibbatti khandhānaṃ pātubhāvo āyatanānaṃ <b>paṭilābho</b>, ayaṃ vuccati jāti.	Paṭicca-samuppāda	Dependent Origination	Teachings	MN 137	saḷāyatanavibhaṅgasuttaṃ	cakkhuviññeyyānaṃ rūpānaṃ iṭṭhānaṃ kantānaṃ manāpānaṃ manoramānaṃ lok'āmisapaṭisaṃyuttānaṃ <b>paṭilābhaṃ</b> vā paṭilābhato samanupassato										23n	paṭilābh	a masc	43	2	92	[sound:paṭilābha.mp3]	√√	paṭilābha	personal acquisition (of); obtaining (of); gaining (of)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭilābha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31502	loka 2	pp	9	masc		√lok					world; plane of existence			√lok 8 *e (to look)		√lok + a		kita	a			loka	√lok										DHP 269	dhammaṭṭhavaggo	pāpāni parivajjeti, sa munī tena so muni,<br/>yo munāti ubho <b>loke</b>, muni tena pavuccati.				SN 42.6	asibandhakaputtasuttaṃ	bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ <b>lokaṃ</b> upapajjeyyā'ti?											lok	a masc	43	2	3778	[sound:loka.mp3]	√√	loka 2	world; plane of existence			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=loka 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38437	obhāsa 1.1	ps		masc		obhāsati					light; radiance; aura; splendour			√bhās 1 a (to shine)		ava + √bhās + a	ava > o	kita	a			avabhāsa	√bhāś				TH 25	nandiyattheragāthā	<b>obhāsa</b>jātaṃ phalagaṃ, cittaṃ yassa abhiṇhaso.<br/>tādisaṃ bhikkhum'āsajja, kaṇha dukkhaṃ nigacchasī'ti.										SN 56.11	dhammacakkappavattanasuttaṃ	ayañ'ca dasasahassī lokadhātu saṅkampi sampakampi sampavedhi appamāṇo ca oḷāro <b>obhāso</b> loke pāturahosi atikkamm'eva devānaṃ dev'ānubhāvaṃ.	Dhammacakkappavattana-sutta	The Discourse on  Setting in Motion The Wheel of Dhamma	Cardinal Suttas							37n	obhās	a masc	43	2	102	[sound:coming-soon.mp3]	√√	obhāsa 1	light; radiance; aura; splendor			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=obhāsa 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2983	āhāra 1	psp	10	masc		āharati					food (for); fuel (for); sustenance (for); nutriment (for); (comm) condition			√har 1 a (to take, seize)		ā + √har > hār + *a	a > ā	kita	*a			āhāra	√hṛ		(VIN 2.5.4.10) <b>āhāro</b> nāma udakadantaponaṃ ṭhapetvā yaṃkiñci ajjhoharaṇīyaṃ, eso āhāro nāma.		SN 12.63	puttamaṃsūpamasuttaṃ	cattāro'me <b>āhārā</b> bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya : kabaḷīkāro <b>āhāro</b> oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ				MN 107	gaṇakamoggallānasuttaṃ	ehi tvaṃ bhikkhu bhojane mattaññū hohi. paṭisaṅkhā yoniso <b>āhāraṃ</b> āhāreyyāsi	Anupubba-sikkhā	The Gradual Training	Teachings	AN 10.61	avijjāsuttaṃ	avijjam'p'āhaṃ, bhikkhave, sāhāraṃ vadāmi, no anāhāraṃ. ko c'<b>āhāro</b> avijjāya? pañca nīvaraṇā'tissa vacanīyaṃ.										18n	āhār	a masc	43	2	260	[sound:āhāra.mp3]	√√	āhāra 1	food; fuel; sustenance			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āhāra 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43748	pāsāda	ppp	14	masc		pa ā √sad					mansion; stately home; palace; building with pillars			√sad 1 a (to sink, sit, settle)		pa + ā + √sad > sād + *a	a > ā	kita	*a			prāsāda	√sad		(ANt) <b>pāsādo</b> caturassapāsādo	(MW) `sitting forward'	DHPa 1.4.8	visākhāvatthu	bhante, imaṃ catumāsaṃ bhikkhusaṅghaṃ gahetvā idh'eva vasatha, <b>pāsādam</b>'ahaṃ karissāmī'ti.				DHP 028	appamādavaggo	pamādaṃ appamādena, yadā nudati paṇḍito,<br/>paññā<b>pāsādam</b>'āruyha, asoko sokiniṃ pajaṃ,<br/>pabbataṭṭho'va bhūmaṭṭhe, dhīro bāle avekkhati.				DN 14.4	mahāpadānasuttaṃ	atha kho, bhikkhave, bandhumā rājā vipassissa kumārassa tayo <b>pāsāde</b> kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi											pāsād	a masc	43	2	114	[sound:pāsāda.mp3]	√√	pāsāda	mansion; stately home; palace			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāsāda&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30490	kumāra 2	np	14	masc		√kumār					prince			√kumār 8 *e (to play)		√kumār + a		kita	a			kumāra	kumāra			(MW) ku māra, √mṛ ? 'easily dying'	JAa 1.3.6	mahiḷāmukha jātakavaṇṇanā	ajātasattu<b>kumāro</b> devadattassa gayāsīse vihāraṃ kāretvā nānaggarasehi tivassikagandhasālibhojanassa divase divase pañca thālipākasatāni abhihari										DN 14.4	mahāpadānasuttaṃ	atha kho, bhikkhave, bandhumā rājā vipassissa <b>kumārassa</b> tayo pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi											kumār	a masc	43	2	331	[sound:kumāra.mp3]	√	kumāra 2	prince		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kumāra 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9408	ārāma 3	psp	9	masc		āramati					park; parkland; nature reserve			√ram 1 a (to delight, please)		ā + √ram > rām + *a	a > ā	kita	*a			ārāma	√ram				DHP 188	buddhavaggo	bahuṃ ve saraṇaṃ yanti, pabbatāni vanāni ca, <br/><b>ārāma</b>rukkhacetyāni, manussā bhayatajjitā				SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa <b>ārāme</b>.	Maṅgala-sutta	The Highest Blessings	Protective Recitations	MN 13	mahā dukkhakkhandhasuttaṃ	atha kho tesaṃ bhikkhūnaṃ etad'ahosi, atippago kho tāva sāvatthiyaṃ piṇḍāya carituṃ, yaṃ nūna mayaṃ yena aññatitthiyānaṃ paribbājakānaṃ <b>ārāmo</b> ten'upasaṅkameyyāmā'ti										51n	ārām	a masc	43	2	745	[sound:ārāma.mp3]	√√	ārāma 3	park; parkland; nature reserve			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ārāma 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
48009	putta 2	pp	20	masc	in comps						(used to form diminutives) young man; descendent; son of											putra											AN 4.45	rohitassasuttaṃ	atha kho rohitasso deva<b>putto</b> abhikkantāya rattiyā abhikkantavaṇṇo kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi.				MN 12	mahāsīhanādasuttaṃ	assosi kho āyasmā sāriputto sunakkhattassa licchavi<b>puttassa</b> vesāliyaṃ parisati evaṃ vācaṃ bhāsamānassa — “n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇadassanaviseso.											putt	a masc	43	2	716	[sound:putta.mp3]	√√	putta 2	descendant; son of; (used to form diminutives)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=putta 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
34105	mitta 1	psp	22	masc		√mitt					friend			√mitt 1 a (to be friendly)		√mitt + a		kita	a			mitra	√mith				MN 2.6	sabbāsavasuttaṃ	yathārūpe anāsane nisinnaṃ yathārūpe agocare carantaṃ, yathārūpe pāpake <b>mitte</b> bhajantaṃ viññū sabrahmacārī pāpakesu ṭhānesu okappeyyuṃ.				Trad		brahmamārā ca indā ca lokapālā ca devatā, yamo, <b>mittā</b> manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī hontu.	Uddissan'ādhiṭṭhānā	Sharing and Aspirations	Sharing of Merits	KHP 7	tirokuṭṭasuttaṃ	adāsi me akāsi me, ñāti<b>mittā</b> sakhā ca me. petānaṃ dakkhiṇaṃ dajjā, pubbe katam'anussaraṃ.	Adāsi-me ādi gāthā		Funeral Chants							68n	mitt	a masc	43	2	207	[sound:coming-soon.mp3]	√√	mitta 1	friend			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mitta 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
48266	rājañña	p	14	masc		rāja					man of the ruling class; young noble			√rāj 1 a (to rule, shine)		√rāj + an + ya<br/>rājan + ya	ny > ññ	taddhita	ya			rājanya	√rāj																DN 23.10	pāyāsisuttaṃ	abhijānāsi no tvaṃ,<b> rājañña</b>, divā seyyaṃ upagato supinakaṃ passitā ārāmarāmaṇeyyakaṃ vanarāmaṇeyyakaṃ bhūmirāmaṇeyyakaṃ pokkharaṇīrāmaṇeyyakan'ti?											rājaññ	a masc	43	2	140	[sound:rājañña.mp3]	√	rājañña	man of the ruling class; young noble			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=rājañña&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
69125	vūpasama 2	p		masc		vūpasammati				+gen	(vinaya) settling (of); appeasement (of); conciliation (of)			√sam 3 ya (to be calm, tired)		vi + upa + √sam + a		kita	a			vyupaśama	√śam				VIN PAT AS	adhikaraṇasamathā	uppann'uppannānaṃ adhikaraṇānaṃ samathāya <b>vūpasamāya</b> sammukhāvinayo dātabbo, sativinayo dātabbo																							vūpasam	a masc	43	2	206	[sound:vūpasama.mp3]	√	vūpasama 2	(vinaya) settling (of); appeasement (of); conciliation (of)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vūpasama 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66605	vihāra 2	p		masc		viharati					monastery			√har 1 a (to live)		vi + √har > hār + *a	a > ā	kita	*a			vihāra	√hṛ				AN 9.11	sīhanādasuttaṃ	tena kho pana samayena āyasmā ca mahāmoggallāno āyasmā ca ānando avāpuraṇaṃ ādāya <b>vihāre</b> āhiṇḍanti, abhikkamath'āyasmanto, abhikkamath'āyasmanto!																							vihār	a masc	43	2	543		√√	vihāra 2	monastery			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vihāra 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
