ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
69773	yathāpi	p	16	sandhi	adv + ind						just like; just as					yathā + api						sayathā																	DHP 338	taṇhāvaggo	<b>yathā'pi</b> mūle anupaddave daḷhe, chinno'pi rukkho punar'eva rūhati, <br/>evam'pi taṇhāanusaye anūhate, nibbattatī dukkham'idaṃ punappunaṃ.											!	yathā api	43				√√	yathāpi	just like; as if; imagine if			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yathāpi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
69660	yassa 1	ppp	16	pron	masc & nt dat sg	ya					to whom; for whom; for whoever; for whatever; for whichever					ya + ssa						yena					MN 7	vatthasuttaṃ	<b>yass</b>'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti				AN 4.41	samādhibhāvanāsuttaṃ	saṅkhāya lokasmiṃ paro'parāni, <b>yass'</b>iñjitaṃ n'atthi kuhiñci loke. santo vidhūmo anīgho nirāso, atāri so jātijaran'ti brūmī'ti				SN 47.10	bhikkhunupassayasuttaṃ	<b>yassa</b> khv'āhaṃ atthāya cittaṃ paṇidahiṃ so me attho abhinipphanno.											y	a pron	43			[sound:yassa.mp3]	√√	yassa 1	to whom; for whoever; to whichever; to that which			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yassa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
69674	yassatthāya	p	16	masc	comp, dat sg	yassattha					for which purpose; for which reason; lit. for the sake of what					yassa + attha + āya<br/>yassartha + āya						yasya + arthāya																	SN 22.63	upādiyamānasuttaṃ	<b>yass'atthāya</b> kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti tad'anuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati.											yassatth	a masc	43				√√	yassatthāya	for that purpose which			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yassatthāya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
60941	ubhato	pp	16	ind	adv, abl sg	ubha					both; on both sides (of); in both ways; dually; lit. from both					ubha + to		taddhita	to			ubhaya				see SCPN §3							DN 22.5	mahāsatipaṭṭhānasuttaṃ	seyyathā'pi bhikkhave <b>ubhato</b>mukhā putoḷi pūrā nānāvihitassa dhaññassa seyyath'idaṃ sālīnaṃ vīhīnaṃ muggānaṃ māsānaṃ tilānaṃ taṇḍulānaṃ				MN 21	kakacūpamasuttaṃ	<b>ubhato</b>daṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.											-		43	13	65		√√	ubhato	both; on both sides; in both ways; twofold			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ubhato&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49574	sacepi	p	16	sandhi	ind + ind						even if					sace + api						ced + api																	SN 9.3	kassapagottasuttaṃ	<b>sace'pi</b> dasa pajjote, dhārayissasi, kassapa. <br/>n'eva dakkhati rūpāni, cakkhu hi'ssa na vijjatī'ti.											!	sace api	43				√	sacepi	even if			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sacepi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33438	maraṇadhammomhi	s	16	sandhi	nt + masc + pr						I am liable to die; I am subject to death					maraṇa + dhamma + amhi						maraṇadharman + asmi																	AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	<b>maraṇadhammo'mhi,</b> maraṇaṃ anatīto'ti abhiṇhaṃ paccavekkhitabbaṃ itthiyā vā purisena vā gahaṭṭhena vā pabbajitena vā.	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections							33n	!	maraṇa dhamma  amhi	43			[sound:coming-soon.mp3]	√	maraṇadhammomhi	I am of such nature to die; I am subject to death			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=maraṇadhammomhi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
21727	ekova	np	16	sandhi	adj + ind						alone; lit. just one					eko + eva						eka + eva											JA 492	tacchasūkara jātakaṃ	<b>eko'va</b> indo asure jināti,<br/><b>eko'va</b> seno hanti dije pasayha,<br/><b>eko'va</b> byaggho migasaṅghapatto,<br/>varaṃ varaṃ hanti balañ'hi tādisaṃ.				SN 22.81	pālileyyasuttaṃ	<b>eko'va</b> bhagavā tasmiṃ samaye viharitu'kāmo hoti na bhagavā tasmiṃ samaye kenaci anubandhitabbo hotī'ti											!	eka eva	43				√√	ekova	alone; lit. just one		22	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ekova&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
70918	eka 7	p	16	ind	adv						once											eka																	SNP 7	vasalasuttaṃ<br/>uragavaggo 7	<b>eka</b>jaṃ vā dvijaṃ vā'pi,<br/>yo'dha pāṇaṃ vihiṃsati,<br/>yassa pāṇe dayā n'atthi,<br/>taṃ jaññā vasalo iti.											-		43					eka 7	once			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=eka 7&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
21180	dveme	sp	16	sandhi	adj + pron						these two					dve + ime						dvayaḥ + ime											SN 56.11	dhammacakkappavattanasuttaṃ	<b>dve'me</b>, bhikkhave, antā pabbajitena na sevitabbā.	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	AN 2.89	dhammavaggo	<b>dve'me</b>, bhikkhave, dhammā. katame dve? paggāho ca avikkhepo ca.										17n	!	dve ime	43			[sound:coming-soon.mp3]	√√	dveme	these two			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dveme&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
19663	disvāna	ppp	16	abs		√dis			trans	+acc	having seen			√dis 1 a (to see)		√dis + tvāna						dṛṣṭvā	√dṛś				SN 35.240	kummopamasuttaṃ	<b>disvāna</b> soṇḍipañcamāni aṅgāni sake kapāle samodahitvā app'ossukko tuṇhībhūto saṅkasāyati.				DHP 149	jarāvaggo	yān'imāni apatthāni, alābūn'eva sārade,<br/>kāpotakāni aṭṭhīni, tāni <b>disvāna</b> kā rati.				SNP 7	vasalasuttaṃ<br/>uragavaggo 7	<b>disvāna</b> bhagavantaṃ etad'avoca, tatr'eva, muṇḍaka, tatr'eva, samaṇaka, tatr'eva, vasalaka tiṭṭhāhī'ti.											-		43	8	300		√√	disvāna	having seen			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=disvāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
16083	cattārome	pp	16	sandhi	adj + pron						these four					cattāro + ime						catvāri + ime											AN 4.49	vipallāsasuttaṃ	<b>cattāro'me</b>, bhikkhave, saññāvipallāsā cittavipallāsā diṭṭhivipallāsā. katame cattāro?				SN 12.63	puttamaṃsūpamasuttaṃ	<b>cattāro'me</b> āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya : kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ											!	cattāro ime	43				√√	cattārome	these four		22	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=cattārome&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
449	abhijānāti 4	nnp	16	pr					trans	+acc	clearly remembers; accurately recalls; lit. completely knows			√ñā 5 nā (to know)	√ñā + nā > jānā	abhi + jānā + ti	ñ > j					abhijānāti	√jñā				MN 26	pāsarāsisuttaṃ	evaṃ vutte, ahaṃ, bhikkhave, pañcavaggiye bhikkhū etad'avocaṃ, <b>abhijānātha</b> me no tumhe, bhikkhave, ito pubbe evarūpaṃ pabhāvitam'etan'ti?				MN 36	mahāsaccakasuttaṃ	<b>abhijānāmi</b> kho pan'āhaṃ, aggivessana, anekasatāya parisāya dhammaṃ desetā. apissu maṃ ekam'eko evaṃ maññati, mam'ev'ārabbha samaṇo gotamo dhammaṃ desetī'ti.				MN 12	mahāsīhanādasuttaṃ	<b>abhijānāmi</b> kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī											abhijān	āti pr	43				√√	abhijānāti 4	clearly remembers; accurately recalls; lit. completely knows		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhijānāti 4&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
23865	hantar	p	16	masc	agent	hanati					striker; killer			√han 1 a (to strike, kill)		√han + tar		kita	tar			hantṛ	√han				DHP 389	brāhmaṇavaggo	na brāhmaṇassa pahareyya, n'āssa muñcetha brāhmaṇo,<br/>dhī brāhmaṇassa <b>hantāraṃ</b>, tato dhī y'assa muñcati.																							hant	ar masc	43		29		√√	hantar	striker; killer			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=hantar&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66645	viharitukāma	p	16	adj	comp						wishing to live					viharituṃ + kāma				tuṃpaccaya tappurisa	vihar<b>ituṃ</b> + kāma	vihartum + kāma					SN 22.81	pālileyyasuttaṃ	eko'va bhagavā tasmiṃ samaye <b>viharitu'kāmo</b> hoti na bhagavā tasmiṃ samaye kenaci anubandhitabbo hotī'ti																							viharitukām	a adj	43				√	viharitukāma	wishing to live		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=viharitukāma&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65178	vasalaka	p	16	masc	derog, dimin	vasala					despicable outcast					vasala + ka		taddhita	ka			vṛṣalaka					SNP 7	vasalasuttaṃuragavaggo 7	disvāna bhagavantaṃ etad'avoca, tatr'eva, muṇḍaka, tatr'eva, samaṇaka, tatr'eva, vasalaka tiṭṭhāhī'ti.																							vasalak	a masc	43				√	vasalaka	despicable outcast			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vasalaka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
58202	svāssa	pp	16	sandhi	pron + pron						that his; that for him					so > sv + assa	o > v (Kacc 18, 20)					taḥ + asmai					MN 140	dhātuvibhaṅgasuttaṃ	tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.																							!	so ima	43				√√	svāssa	that his; that for him			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=svāssa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54767	sāsapa	pp	16	masc							mustard; mustard seed											sarṣapa					DHP 401	brāhmaṇavaggo	vāri pokkharapatt'eva, ār'agge'r'iva <b>sāsapo</b>,<br/>yo na limpati kāmesu, tam'ahaṃ brūmi brāhmaṇaṃ.				DHP 407	brāhmaṇavaggo	yassa rāgo ca doso ca, māno makkho ca pātito,<br/><b>sāsapo</b>'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.																	sāsap	a masc	43				√√	sāsapa	mustard seed			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāsapa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54499	sārāga	p	16	masc		sārajjati					passion; infatuation; attachment to			√raj 3 ya (to desire)		saṃ > sā + √raj > rag > rāg + *a	aṃ > ā before r<br/>a > ā<br/>j > g	kita	*a			saṃrāga	√raj √rañj	sarāga			MN 140	dhātuvibhaṅgasuttaṃ	tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.																							sārāg	a masc	43				√√	sārāga	passion; infatuation; attachment to			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sārāga&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
69662	yassa 3	p	16	sandhi	pron + pron						whoever to him					yo + assa						yaḥ + asmai					DHP 389	brāhmaṇavaggo	na brāhmaṇassa pahareyya, n'āssa muñcetha brāhmaṇo,<br/>dhī brāhmaṇassa hantāraṃ, tato dhī <b>y'assa</b> muñcati.																							!	yo ima	43			[sound:yassa.mp3]	√	yassa 3	whoever to him			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yassa 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
47553	punareva	p	16	sandhi	adv + ind						just again					puna + [r] + eva	+r					punar + eva					DHP 338	taṇhāvaggo	yathā'pi mūle anupaddave daḷhe, chinno'pi rukkho <b>puna'r'eva</b> rūhati,<br/>evam'pi taṇh'ānusaye anūhate, nibbattatī dukkham'idaṃ punappunaṃ.																							!	puna eva	43				√	punareva	just again			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=punareva&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45438	pātita	p	16	pp		pāteti		caus			dropped; felled; slain; killed; lit. caused to fall			√pat 1 *e (to fall)	√pat + *e > pāte (caus)	pāte + ita	a > ā	kita	ita			pātita	√pat				DHP 407	brāhmaṇavaggo	yassa rāgo ca doso ca, māno makkho ca <b>pātito</b>,<br/>sāsapo'r'iva ār'aggā, tam'ahaṃ brūmi brāhmaṇaṃ.																							pātit	a pp	43				√	pātita	cast down; dropped; felled; destroyed; lit. caused to fall			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pātita&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40265	padūseti	p	16	pr		padussati			trans		spoils; pollutes; corrupts; lit. causes to spoil			√dus 3 *e (to be angry, corrupt)	√dus + *e > dūse (caus)	pa + dūse + ti							√duṣ				MN 21	kakacūpamasuttaṃ	ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.																							padūs	eti pr	43				√√	padūseti	defiles; pollutes; spoils; corrupts; make bad			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=padūseti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40294	paggāha 1	p	16	masc		paggaṇhāti					effort; exertion; striving			√gah 6 ṇhā (to grasp)		pa + √gah > gāh + *a	a > ā	kita	*a			pragraha	√grah √grabh				AN 2.89	dhammavaggo	dve'me, bhikkhave, dhammā. katame dve? <b>paggāho</b> ca avikkhepo ca.																							paggāh	a masc	43				√	paggāha 1	effort; exertion; striving		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paggāha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
35772	nāssa 2	p	16	sandhi	ind + pron		neg				not to him; nor for him					na + assa						na + asmai					DHP 389	brāhmaṇavaggo	na brāhmaṇassa pahareyya, <b>n'āssa</b> muñcetha brāhmaṇo,<br/>dhī brāhmaṇassa hantāraṃ, tato dhī y'assa muñcati.																							!	na ima	43				√√	nāssa 2	not to him; nor for him			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nāssa 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
19279	dhī	p	16	ind	excl					+acc	shame on you!; woe on him!; damn you!											dhik		dhi			DHP 389	brāhmaṇavaggo	na brāhmaṇassa pahareyya, n'āssa muñcetha brāhmaṇo,<br/><b>dhī</b> brāhmaṇassa hantāraṃ, tato <b>dhī</b> y'assa muñcati.																							-		43				√√	dhī	fie! shame! woe!			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhī&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
18689	dhamma 1.10	s	16	adj		dharati					of such nature; liable (to); prone (to); destined (for)			√dhar 1 a (to hold, carry, endure)		√dhar + ma	r > m	kita	ma			dharma	√dhṛ				AN 5.57	abhiṇhapaccavekkhitabbaṭhānasuttaṃ	maraṇa<b>dhammo</b>'mhi, maraṇaṃ anatīto'ti abhiṇhaṃ paccavekkhitabbaṃ itthiyā vā purisena vā gahaṭṭhena vā pabbajitena vā.	Pañca-abhiṇha-paccavekkhaṇā	Five Subjects for Frequent Recollection	Reflections																			33n	dhamm	a adj	43			[sound:dhamma.mp3]	√√	dhamma 10	of such nature; liable (to); prone (to); destined (for)		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dhamma 1.10&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
21228	dvija 1	p	16	adj	comp						twice born; born from an egg; oviparous					dvi + ja				kammadhāraya	dvi + ja	dvija					SNP 7	vasalasuttaṃuragavaggo 7	ekajaṃ vā <b>dvijaṃ</b> vā'pi,<br/>yo'dha pāṇaṃ vihiṃsati,<br/>yassa pāṇe dayā n'atthi,<br/>taṃ jaññā vasalo iti.																							dvij	a adj	43				√	dvija 1	twice born; born from an egg; oviparous		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dvija 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
18389	dayā	sp	16	fem		√day					compassion (for); kindness (towards); mercy (for); pity (on)			√day 1 a (to be kind, have pity)		√day + ā		kita	ā			dayā	√day				SNP 7	vasalasuttaṃ<br/>uragavaggo	ekajaṃ vā dvijaṃ vā'pi, yo'dha pāṇaṃ vihiṃsati, <br/>yassa pāṇe <b>dayā</b> n'atthi, taṃ jaññā vasalo iti.				MN 51	kandarakasuttaṃ	nihitadaṇḍo nihitasattho, lajjī <b>day'</b>āpanno sabbapāṇabhūtahit'ānukampī viharati.	Anupubba-sikkhā	The Gradual Training	Teachings													18n	day	ā fem	43			[sound:coming-soon.mp3]	√√	dayā	kindness; mercy; pity			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dayā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59050	tasseva 1	p	16	sandhi	pron + ind						just for him; even for him; just that alone					tassa + eva						tvasmai + eva											MN 140	dhātuvibhaṅgasuttaṃ	tass'eva kho pana pubbe aviddasuno abhijjhā hoti chando sārāgo. sv'āssa pahīno hoti ucchinnamūlo tāl'āvatthukato anabhāvaṃkato āyatiṃ anuppādadhammo.																	!	tima eva	43				√√	tasseva 1	just for him; even for him; just that alone			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tasseva 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59431	tayidaṃ	pp	16	sandhi	pron + adv						that so; that like this; exactly that					ta + [y] + idaṃ	+y					taḥ + idam					MN 75	māgaṇḍiyasuttaṃ	ārogyaparamā lābhā, nibbānaṃ paramaṃ sukhan'ti, <b>ta'y'idaṃ</b>, bho gotama, sametī'ti.				SNP 62	nanda māṇava pucchāpārāyanavaggo 7	santi loke munayo,janā vadanti ta'y'idaṃ kathaṃsu,ñāṇ'ūpapannaṃ no muniṃ vadanti,udāhu ve jīviten'ūpapannaṃ.																	!	ta ima	43				√√	tayidaṃ	exactly that; that so; that like this			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tayidaṃ&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
58718	taṇhānusaya	p	16	masc	comp						underlying tendency towards craving; dormant desire; lit. thirst sleeping alongside					taṇhā + anusaya				kammadhāraya	taṇhā + anusaya	tṛṣṇā + anuśaya					DHP 338	taṇhāvaggo	yathā'pi mūle anupaddave daḷhe, chinno'pi rukkho puna'r'eva rūhati,<br/>evam'pi <b>taṇh'ānusaye</b> anūhate, nibbattatī dukkham'idaṃ punappunaṃ.																							taṇhānusay	a masc	43				√	taṇhānusaya	underlying tendency towards craving; dormant desire			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=taṇhānusaya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26337	kakaca	p	16	masc	onom						saw											krakaca					MN 21	kakacūpamasuttaṃ	ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.																							kakac	a masc	43				√√	kakaca	a saw			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kakaca&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38692	okantati	p	16	pr					trans	+acc	cuts off; carves off; saws off			√kat 2 ṃa (to cut)	√kat + ṃa > kanta	ava + kanta + ti	ava > o						√kṛt				MN 21	kakacūpamasuttaṃ	ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatrā'pi yo mano padūseyya, na me so tena sāsanakaro.																							okant	ati pr	43				√√	okantati	to cut off; cut out; cut away; carve			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=okantati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
21312	eka 4	s	16	adj							only											eka																							SNP 8	mettasuttaṃ<br/>uragavaggo 8	mātā yathā niyaṃ puttaṃ, āyusā <b>eka</b>puttam'anurakkhe, <br/>evam'pi sabbabhūtesu, mānasam'bhāvaye aparimāṇaṃ.	Karaṇīya-metta-sutta	The Buddha’s Words on Loving-Kindness	Protective Recitations	53n	*	eka adj	43			[sound:eka.mp3]	√	eka 4	only			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=eka 4&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
