Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
piṇḍa	masc		piṇḍeti					bit of food; alms food		√piṇḍ 8 *e (to collect)		√piṇḍ + a	piṇḍa	√piṇḍ	VIN 1.2.13	kuladūsaka sikkhāpadaṃ	addasā kho aññataro upāsako taṃ bhikkhuṃ kīṭāgirismiṃ <b>piṇḍāya</b> carantaṃ. disvāna yena so bhikkhu ten'upasaṅkami, upasaṅkamitvā taṃ bhikkhuṃ abhivādetvā etad'avoca, api, bhante, <b>piṇḍo</b> labbhatī'ti?				piṇḍ	a masc	448.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=piṇḍa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
piṇḍa	masc																				piṇḍ	a masc	448.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=piṇḍa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
puggala	masc							person; individual					pudgala		AN 5.162	dutiyāaghātapaṭivinayasuttaṃ	evaṃ tasmiṃ puggale āghāto paṭivinetabbo. samantapāsādikaṃ, āvuso, <b>puggalaṃ</b> āgamma cittaṃ pasīdati.				puggal	a masc	1980.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puggala&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
puṇṇa	masc		pūrati					name of a Sakyan monk; Puṇṇa Mantāṇiputta; great disciple of the Buddha; foremost disciple in giving Dhamma talks; lit. full; complete		√pūr 1 a (to fill, fulfil)		√pūr + na	pūrṇa	√pṝ √pṛ	MN 24	rathavinītasuttaṃ	<b>puṇṇo</b> nāma, bhante, āyasmā mantāṇiputto jātibhūmiyaṃ jātibhūmakānaṃ bhikkhūnaṃ sabrahmacārīnaṃ evaṃ sambhāvito, attanā ca app'iccho app'icchakathañ'ca bhikkhūnaṃ kattā				puṇṇ	a masc	197.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puṇṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
puṇṇa	masc		pūrati					name of a monk from Sunāparanta; Puṇṇa Sunāparanta; lit. full; complete		√pūr 1 a (to fill, fulfil)		√pūr + na	pūrṇa	√pṝ √pṛ	SN 35.88	puṇṇasuttaṃ	caṇḍā kho, <b>puṇṇa</b>, sunāparantakā manussā, pharusā kho, <b>puṇṇa</b>, sunāparantakā manussā. sace taṃ, <b>puṇṇa</b>, sunāparantakā manussā akkosissanti paribhāsissanti, tatra te, <b>puṇṇa</b>, kinti bhavissatī'ti?				puṇṇ	a masc	197.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puṇṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
puṇṇa	masc		pūrati					name of a Koliyan ascetic who performed the cow practice; lit. full; complete		√pūr 1 a (to fill, fulfil)		√pūr + na	pūrṇa	√pṝ √pṛ	MN 57	kukkuravatikasuttaṃ	atha kho <b>puṇṇo</b> ca koliyaputto govatiko acelo ca seniyo kukkuravatiko yena bhagavā ten'upasaṅkamiṃsu, upasaṅkamitvā puṇṇo koliyaputto govatiko bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi.				puṇṇ	a masc	197.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puṇṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
putta	masc							son; child					putra		KHP 9	karaṇīya mettasuttaṃ	mātā yathā niyaṃ <b>puttaṃ</b>,<br/>āyusā eka<b>puttam</b>'anurakkhe,<br/>evam'pi sabbabhūtesu,<br/>mānasaṃ bhāvaye aparimāṇaṃ.				putt	a masc	716.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=putta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
putta	masc	in comps						(used to form diminutives) young man; descendent; son of					putra		MN 12	mahāsīhanādasuttaṃ	assosi kho āyasmā sāriputto sunakkhattassa licchavi<b>puttassa</b> vesāliyaṃ parisati evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇadassanaviseso.				putt	a masc	716.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=putta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
puthujjana	masc	comp						common man; ordinary man; normal person; man in the street; lit. individual person				puthu + jana	pṛthagjana		MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā <b>puthujjano</b> na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti vadāmi				puthujjan	a masc	255.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=puthujjana&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
purisa	masc							man; person					puruṣa		AN 3.101	loṇakapallasuttaṃ	yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ <b>puriso</b> kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.				puris	a masc	2155.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=purisa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
purisa	masc							servant; labourer; lit. man					puruṣa		VIN 1.2.6	kuṭikārasikkhāpadaṃ	saññācikā nāma sayaṃ yācitvā <b>purisam</b>'pi puris'atthakaram'pi goṇam'pi sakaṭam'pi vāsim'pi parasum'pi kuṭhārim'pi kudālam'pi nikhādanam'pi vallim'pi veḷum'pi muñjam'pi pabbajam'pi tiṇam'pi mattikam'pi.				puris	a masc	2155.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=purisa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
purisa	masc							(gram) grammatical person; 3rd 2nd 1st person					puruṣa		kaccāyana	ākhyātakappa 409	409, 441. sabbesam'ek'ābhidhāne paro <b>puriso</b>.				puris	a masc	2155.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=purisa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
purisa	masc																				puris	a masc	2155.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=purisa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
potthaka	masc	dimin	pottha					modelled figurine; clay figure				pottha + ka	pusta +								potthak	a masc	127.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=potthaka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
potthaka	masc	dimin	pottha					book; manuscript; text				pottha + ka	pusta +								potthak	a masc	127.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=potthaka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
potthaka	masc	dimin	pottha									pottha + ka	pusta +								potthak	a masc	127.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=potthaka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
posa	masc		purisa					man				purisa > porisa > posa	puruṣa		DHP 125	pāpavaggo	yo appaduṭṭhassa narassa dussati,<br/>suddhassa <b>posassa</b> anaṅgaṇassa,<br/>tam'eva bālaṃ pacceti pāpaṃ,<br/>sukhumo rajo paṭivātaṃ'va khitto.				pos	a masc	107.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=posa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
phassa	masc		phusati					contact; sense impingement; raw experience; touch		√phus 1 a (to touch)		√phus > phass + a	sparśa	√spṛś	MN 9	sammādiṭṭhisuttaṃ	kabaḷīkāro āhāro oḷāriko vā sukhumo vā, <b>phasso</b> dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ				phass	a masc	467.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=phassa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
phassa	masc		phusati					experience (of); coming into contact (with)		√phus 1 a (to touch)		√phus > phass + a	sparśa	√spṛś							phass	a masc	467.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=phassa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bāla	masc							fool; idiot; immature person					bāla		DHP 63	bālavaggo	yo <b>bālo</b> maññati bālyaṃ,<br/>paṇḍito vā'pi tena so,<br/><b>bālo</b> ca paṇḍitamānī,<br/>sa ve <b>bālo</b>'ti vuccati.				bāl	a masc east	462.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bāla&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc-east	
bāla	masc												bāla								bāl	a masc		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bāla&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
buddha	masc	pp	bujjhati					Buddha; Awakened One		√budh 3 ya (to know, wake up)		√budh + ta	buddha	√budh	DHP 75	bālavaggo	aññā hi lābh'ūpanisā,<br/>aññā nibbānagāminī,<br/>evam'etaṃ abhiññāya,<br/>bhikkhu <b>buddhassa</b> sāvako,<br/>sakkāraṃ n'ābhinandeyya,<br/>vivekam'anubrūhaye.				buddh	a masc	1517.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=buddha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
byāpāda	masc		byāpajjati					dislike; ill will; hatred; hostility; enmity; malevolence; lit. going wrong		√pad 3 ya (to go, step)		vi + ā > byā + √pad > pād + *a	vyāpāda	√pad	MN 62	mahārāhulovādasuttaṃ	mettaṃ, rāhula, bhāvanaṃ bhāvehi. mettañ'hi te, rāhula, bhāvanaṃ bhāvayato yo <b>byāpādo</b> so pahīyissati.				byāpād	a masc	178.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byāpāda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
brāhmaṇa	masc		brahma					Brahman; priest; man of the Brahman caste		√brah 1 a (to increase)		√brah > brāh + ma + *aṇa<br/>brahma + *aṇa	brāhmaṇa	√bṛh √bṛṁh	SNP 7	vasalasuttaṃ<br/>uragavaggo 7	na jaccā vasalo hoti,<br/>na jaccā hoti <b>brāhmaṇo</b>,<br/>kammunā vasalo hoti,<br/>kammunā hoti <b>brāhmaṇo</b>'ti.				brāhmaṇ	a masc	4151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=brāhmaṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
brāhmaṇa	masc		brahma					arahant; enlightened being; saint; paragon		√brah 1 a (to increase)		√brah > brāh + ma + *aṇa<br/>brahma + *aṇa	brāhmaṇa	√bṛh √bṛṁh	SNP 43	paramaṭṭhakasuttaṃ<br/>aṭṭhakavaggo 5	tass'īdha diṭṭhe va sute mute vā,<br/>pakappitā n'atthi aṇū'pi saññā,<br/>taṃ <b>brāhmaṇaṃ</b> diṭṭhim'anādiyānaṃ,<br/>ken'īdha lokasmiṃ vikappayeyya.				brāhmaṇ	a masc	4151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=brāhmaṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
brāhmaṇa	masc		brahma					monk; sage; holy man		√brah 1 a (to increase)		√brah > brāh + ma + *aṇa<br/>brahma + *aṇa	brāhmaṇa	√bṛh √bṛṁh	DHP 383	brāhmaṇavaggo	chinda sotaṃ parakkamma,<br/>kāme panuda <b>brāhmaṇa</b>,<br/>saṅkhārānaṃ khayaṃ ñatvā,<br/>akataññū'si <b>brāhmaṇa</b>.				brāhmaṇ	a masc	4151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=brāhmaṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhava	masc		bhavati					being; becoming; existence		√bhū 1 a (to be)		√bhū > bhav + *a	bhava	√bhū	MN 139	araṇavibhaṅgasuttaṃ	<b>bhava</b>saṃyojane ca kho appahīne <b>bhavo</b>'pi appahīno hotī'ti, iti vadaṃ dhammam'eva deseti.				bhav	a masc	1156.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhava	masc		bhavati					state of existence; form of becoming		√bhū 1 a (to be)		√bhū > bhav + *a	bhava	√bhū	MN 43	mahāvedallasuttaṃ	kati pan'āvuso, <b>bhavā</b>'ti? tayo'me, āvuso, <b>bhavā</b>, kāmabhavo, rūpabhavo, arūpabhavo'ti.				bhav	a masc	1156.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhava	masc		bhavati					well-being; prosperity; development		√bhū 1 a (to be)		√bhū > bhav + *a	bhava	√bhū	DHP 282	maggavaggo	yogā ve jāyatī bhūri,<br/>ayogā bhūrisaṅkhayo,<br/>etaṃ dvedhāpathaṃ ñatvā,<br/><b>bhavāya</b> vibhavāya ca,<br/>tath'āttānaṃ niveseyya,<br/>yathā bhūri pavaḍḍhati.				bhav	a masc	1156.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhava&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhāradvāja	masc	patr	bharadvāja					name of a Brahmin family; lit. descended from Bharadvāja				bharadvāja > bhāradvāja + *a	bhāradvāja		MN 75	māgaṇḍiyasuttaṃ	disvāna bhāradvājagottaṃ brāhmaṇaṃ etad'avoca, kassa nv'ayaṃ bhoto <b>bhāradvājassa</b> agy'āgāre tiṇasanthārako paññatto, samaṇaseyy'ānurūpaṃ maññe'ti?				bhāradvāj	a masc	269.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāradvāja&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhāradvāja	masc																				bhāradvāj	a masc	269.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāradvāja&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhāradvāja	masc																				bhāradvāj	a masc	269.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāradvāja&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhiyyobhāva	masc	abstr, comp					+gen	growth (of); increase (of); multiplication (of); lit. more state (of)				bhiyyo + bhāva	bhūyobhāva		AN 5.54	samayasuttaṃ	tattha appasannā c'eva pasīdanti, pasannānañ'ca <b>bhiyyobhāvo</b> hoti.				bhiyyobhāv	a masc	142.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhiyyobhāva&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bheda	masc		bhindati				+gen	death; lit. breakup (of)		√bhid 2 ṃa (to break, split)		√bhid > bhed + *a	bheda	√bhid	SNP 48	purābhedasuttaṃ<br/>aṭṭhakavaggo 10	vītataṇho purā <b>bhedā</b>,<br/>pubbam'antam'anissito,<br/>vemajjhe n'upasaṅkheyyo,<br/>tassa n'atthi purakkhataṃ.				bhed	a masc	1076.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bheda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bheda	masc		bhindati					(vinaya) schism; split; breakup		√bhid 2 ṃa (to break, split)		√bhid > bhed + *a	bheda	√bhid	VIN PAT SA 10	saṅghabhedasikkhāpadaṃ	yo pana bhikkhu samaggassa saṅghassa <b>bhedāya</b> parakkameyya, bhedanasaṃvattanikaṃ vā adhikaraṇaṃ samādāya paggayha tiṭṭheyya, so bhikkhu bhikkhūhi evam'assa vacanīyo				bhed	a masc	1076.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bheda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bheda	masc		bhindati					variety; distinction; difference		√bhid 2 ṃa (to break, split)		√bhid > bhed + *a	bheda	√bhid							bhed	a masc	1076.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bheda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhoga	masc		bhuñjati					wealth; possessions; property; riches		√bhuj 2 ṃa (to use, eat, enjoy)		√bhuj > bhoj > bhog + *a	bhoga	√bhuj	DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br/>abbhakkhānañ'ca dāruṇaṃ,<br/>parikkhayañ'ca ñātīnaṃ,<br/><b>bhogānañ</b>'ca pabhaṅguraṃ.				bhog	a masc	474.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhoga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhoga	masc		bhuñjati					pleasure; enjoyment		√bhuj 2 ṃa (to use, eat, enjoy)		√bhuj > bhoj > bhog + *a	bhoga	√bhuj	VISM 1.9.2	karuṇābhāvanākathā	ayaṃ varāko kiñcā'pi idāni sukhito susajjito <b>bhoge</b> paribhuñjati, atha kho tīsu dvāresu ekenā'pi katassa kalyāṇakammassa abhāvā idāni apāyesu anappakaṃ dukkhaṃ domanassaṃ paṭisaṃvedissatī'ti.				bhog	a masc	474.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhoga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
bhoga	masc		bhujati					(of a snake) coil; lit. bend		√bhuj 1 a (to bend)		√bhuj > bhoj > bhog + *a	bhoga	√bhuj	MN 22	alagaddūpamasuttaṃ	seyyathā'pi, bhikkhave, puriso alagaddatthiko alagaddagavesī alagaddapariyesanaṃ caramāno. so passeyya mahantaṃ alagaddaṃ. tam'enaṃ <b>bhoge</b> vā naṅguṭṭhe vā gaṇheyya.				bhog	a masc	474.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhoga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc		√magg					road; path; track		√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg	DHP 123	pāpavaggo	vāṇijo'va bhayaṃ <b>maggaṃ</b>,<br/>appasattho mahaddhano,<br/>visaṃ jīvitu'kāmo'va,<br/>pāpāni parivajjaye.				magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc		√magg					way; means; method		√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg	MN 64	mahāmālukyasuttaṃ	katamo c'ānanda <b>maggo</b> katamā paṭipadā pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ pahānāya				magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc		√magg					coat; layering; lit. way		√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg	VIN 2.5.2.9	mahallakavihārasikkhāpadaṃ	<b>maggena</b> chādentassa dve <b>magge</b> adhiṭṭhahitvā tatiyaṃ <b>maggaṃ</b> āṇāpetvā pakkamitabbaṃ. pariyāyena chādentassa dve pariyāye adhiṭṭhahitvā tatiyaṃ pariyāyaṃ āṇāpetvā pakkamitabbaṃ.				magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc		√magg					inlet; outlet; pipe; lit. way		√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg							magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc		√magg					series; sequence; group; lit. way		√magg 8 *e (to seek, search)		√magg + a	mārga	√mārg							magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
magga	masc																				magg	a masc	1356.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=magga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
