sentence	count
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo	30
vā brāhmaṇena vā devena vā mārena vā brahmunā	30
sattā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ	30
bhikkhave pubbe ananussutesu dhammesu cakkhuṃ udapādi ñāṇaṃ udapādi	30
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro	30
anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti tena kho pana	30
abhiññā sacchikatvā pavedeti so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ	30
ahosi pe anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti tena	30
sāratthiko sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato sāravato	30
dhammehi samannāgato bhikkhu āhuneyyo hoti pe anuttaraṃ puññakkhettaṃ	30
catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo	30
kho no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	30
saṅghādisesa āpatti thullaccayassāti tena kho pana samaya aññatara	30
me bhikkhave pubbe ananussuta dhamma cakkhu udapādi ñāṇa	30
sutadhara sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	30
bhikkhuno tathārūpa samādhipaṭilābha yathā neva pathavī pathavisaññī assa	30
paññāvimutti diṭṭheva dhamma sayaṃ abhiññā sacchikatvā upasampajja viharatīti	30
kho no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	30
dhamma samannāgata bhikkhu āhuneyya hoti pe anuttara puññakkhetta	30
deva vā māra vā brahmunā vā kenaci vā	30
anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti tena kho pana	30
vihata vijjā uppanna tamas vihato āloka uppanna yathā	30
avijjā vihata vijjā uppanna tamas vihato āloka uppanna	30
vihato āloka uppanna yathā taṃ appamatta ātāpī pahitatta	30
vā brāhmaṇa vā deva vā māra vā brahmunā	30
uppanna tamas vihato āloka uppanna yathā taṃ appamatta	30
sattā kāya bheda paraṃ maraṇa apāyaṃ duggati vinipāta	30
catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo	30
ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana	30
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo	30
sāratthika sāragavesī sārapariyesanaṃ caramāna mahato rukkha tiṭṭhanta sāravant	30
savicāra vivekaja pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā	30
no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena atthaṃ	30
ahosi pe anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti tena	30
tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo	30
vā deva vā māra vā brahmunā vā kenaci	30
bhikkhu saṅghādisesa āpatti thullaccayassāti tena kho pana samaya	30
pāṇātipāta paṭivirata hoti adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata	30
sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha	30
vijjā uppanna tamas vihato āloka uppanna yathā taṃ	30
sukhabahulāti tassa evaṃ hoti aho vatāhaṃ kāya bheda	30
jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi	30
jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi	30
ariya aṭṭhaṅgika maggaṃ bahulīkaronta nibbānaninna hoti nibbānapoṇa nibbānapabbhāra	30
jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi	30
pe anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti tena kho	30
brāhmaṇa vā deva vā māra vā brahmunā vā	30
purisa sāratthika sāragavesī sārapariyesanaṃ caramāna mahato rukkha tiṭṭhanta	30
taṃ pajahati taṃ vo pahīna hitāya sukhāya bhavissati	30
tamas vihato āloka uppanna yathā taṃ appamatta ātāpī	30
paṭivirata hoti adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata hoti	30
bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka ācariyaka uggahetvā	30
bhikkhave pubbe ananussuta dhamma cakkhu udapādi ñāṇa udapādi	30
vivekaja pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama	30
vīriya ārabhati appatta pattiyā anadhigata adhigama asacchikata sacchikiriyā	30
bhagavato bhāsitaṃ abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ	29
bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā	29
āmasati āpatti dukkaṭassa phandāpeti āpatti thullaccayassa ṭhānā cāveti	29
bhāsitaṃ abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā	29
paññavā hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā	29
dukkaṭassa phandāpeti āpatti thullaccayassa ṭhānā cāveti āpatti pārājikassa	29
saggaṃ lokaṃ upapannāti iti dibbena cakkhunā visuddhena atikkantamānusakena	29
orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko hoti tattha parinibbāyī anāvattidhammo	29
bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā	29
saṃyojanānaṃ parikkhayā opapātiko hoti tattha parinibbāyī anāvattidhammo tasmā	29
pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko hoti tattha parinibbāyī	29
bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjeyya	29
dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama	29
bhikkhu sukhassa ca pahānā dukkhassa ca pahānā pubbeva	29
bhikkhu bhagavantaṃ etadavoca ko nu kho bhante hetu	29
hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā dukkhakkhayagāminiyā	29
bhagavantaṃ etadavoca abhikkantaṃ bho gotama abhikkantaṃ bho gotama	29
jetavane anāthapiṇḍikassa ārāme tena kho pana samayena bhikkhuniyo	29
āpatti dukkaṭassa phandāpeti āpatti thullaccayassa ṭhānā cāveti āpatti	29
sugatiṃ saggaṃ lokaṃ upapannāti iti dibbena cakkhunā visuddhena	29
sāvatthinidānaṃ ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca	29
upapannā ime vā pana bhonto sattā kāyasucaritena samannāgatā	29
bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti	29
sammodiṃsu sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdiṃsu ekamantaṃ	29
seyyathidaṃ ekampi jātiṃ dvepi jātiyo tissopi jātiyo catassopi	29
upapanna ime vā pana bhonto sattā kāyasucarita samannāgata	29
bhikkhave sadevaka loka samāraka sabrahmaka sassamaṇabrāhmaṇa pajāya sadevamanussa	29
saṃyojana parikkhaya opapātika hoti tattha parinibbāyī anāvattidhamma tasmā	29
pañcannaṃ orambhāgiya saṃyojana parikkhaya opapātika hoti tattha parinibbāyī	29
bhagavato bhāsita abhinanditvā anumoditvā uṭṭhāyāsanā bhagavant abhivādetvā padakkhiṇaṃ	29
sāvatthinidāna ekamantaṃ nisinna kho so bhikkhu bhagavant etadavoca	29
hoti udayatthagāmī paññāya samannāgata ariya nibbedhika sammā dukkhakkhayagāmī	29
sāraṇīya piyakaraṇa garukaraṇa saṅgaha avivāda sāmaggiyā ekībhāva saṃvattati	29
sagga loka upapannāti iti dibba cakkhu visuddha atikkantamānusaka	29
dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama	29
caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant	29
bhonto sattā kāyasucarita samannāgata vacīsucarita samannāgata manosucarita samannāgata	29
bhonto sattā kāyaduccarita samannāgata vacīduccarita samannāgata manoduccarita samannāgata	29
mettāsahagata cetasā eka disaṃ pharitvā viharati tathā dutiyaṃ	29
jetavana anāthapiṇḍika ārāma tena kho pana samaya bhikkhunī	29
seyyathidaṃ ekampi jāti dvepi jātiyo tissopi jātiyo catassopi	29
bhikkhu sukha ca pahāna dukkha ca pahāna pubbeva	29
orambhāgiya saṃyojana parikkhaya opapātika hoti tattha parinibbāyī anāvattidhamma	29
bhāsita abhinanditvā anumoditvā uṭṭhāyāsanā bhagavant abhivādetvā padakkhiṇaṃ katvā	29
bhikkhu sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja	29
pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi jātiyo tissopi	29
abhikkanta ratti abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena bhagavā	29
paññavant hoti udayatthagāmī paññāya samannāgata ariya nibbedhika sammā	29
dubbaṇṇa sugata duggata yathākammūpaga satta pajānāti ime vata	29
dukkaṭa phandāpeti āpatti thullaccaya ṭhāna cāveti āpatti pārājika	29
āpatti dukkaṭa phandāpeti āpatti thullaccaya ṭhāna cāveti āpatti	29
abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā	29
piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā	29
adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata	29
bhikkhu bhagavant etadavoca ko nu kho bhante hetu	29
pārājika āpatti thullaccayassāti tena kho pana samaya aññatara	29
suvaṇṇa dubbaṇṇa sugata duggata yathākammūpaga satta pajānāti ime	29
paṭivirata hoti kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata hoti	29
sugatiṃ sagga loka upapannāti iti dibba cakkhu visuddha	29
ratti abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena bhagavā tenupasaṅkami	29
anussarati seyyathidaṃ ekampi jāti dvepi jātiyo tissopi jātiyo	29
āmasati āpatti dukkaṭa phandāpeti āpatti thullaccaya ṭhāna cāveti	29
so bhikkhu bhagavantaṃ etadavoca ko nu kho bhante	28
anussarati seyyathidaṃ ekampi jātiṃ dvepi jātiyo pe iti	28
vāyāmo ca ussāho ca ussoḷhī ca appaṭivānī ca	28
vinipātaṃ nirayaṃ upapannā ime vā pana bhonto sattā	28
paṭivirato hoti adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato hoti	28
telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā gotamena	28
cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā gotamena anekapariyāyena dhammo	28
ca ussoḷhī ca appaṭivānī ca sati ca sampajaññañca	28
ca ussāho ca ussoḷhī ca appaṭivānī ca sati	28
bhikkhu sabrahmacārīnaṃ piyo ca hoti manāpo ca garu	28
bhikkhave sati kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi	28
kho bhikkhave sati kiṃ upādāya kiṃ abhinivissa evaṃ	28
geyyaṃ veyyākaraṇaṃ gāthaṃ udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ vedallaṃ	28
sabrahmacārīnaṃ piyo ca hoti manāpo ca garu ca	28
sati kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi uppajjati	28
bhagavantaṃ etadavoca sādhu me bhante bhagavā saṃkhittena dhammaṃ	28
nisinno kho so bhikkhu bhagavantaṃ etadavoca ko nu	28
ime vā pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena	28
suttaṃ geyyaṃ veyyākaraṇaṃ gāthaṃ udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ	28
etadavoca sādhu me bhante bhagavā saṃkhittena dhammaṃ desetu	28
vā pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā	28
bhikkhunā teneva pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu puna	28
vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati	28
paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapannāti iti dibbena	28
ussāho ca ussoḷhī ca appaṭivānī ca sati ca	28
rūpāni dakkhantīti evamevaṃ bhotā gotamena anekapariyāyena dhammo pakāsito	28
bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ	28
kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ pabbajeyyanti	28
yatvādhikaraṇamenaṃ manindriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā	28
satthu ceva saṃvaṇṇito sambhāvito ca viññūnaṃ sabrahmacārīnaṃ pahoti	28
pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato	28
bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ	28
manindriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	28
pubbenivāsaṃ anussarati seyyathidaṃ ekampi jātiṃ dvepi jātiyo pe	28
pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti	28
bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapannāti iti	28
asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati	28
nirayaṃ upapannā ime vā pana bhonto sattā kāyasucaritena	28
dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā gotamena anekapariyāyena	28
lokaṃ upapannāti iti dibbena cakkhunā visuddhena atikkantamānusakena satte	28
ca vāyāmo ca ussāho ca ussoḷhī ca appaṭivānī	28
pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena	28
iti kho panetaṃ vuttaṃ kiñcetaṃ paṭicca vuttaṃ idha	28
teneva pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu puna caparaṃ	28
ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca ko	28
kho so bhikkhu bhagavantaṃ etadavoca ko nu kho	28
chando ca vāyāmo ca ussāho ca ussoḷhī ca	28
maraṇā sugatiṃ saggaṃ lokaṃ upapannāti iti dibbena cakkhunā	28
manindriya asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala dhamma anvāssavati	28
pana bhonto sattā kāyasucarita samannāgata vacīsucarita samannāgata manosucarita	28
sutta geyya veyyākaraṇa gāthaṃ udānaṃ itivuttaka jātaka abbhutadhamma	28
pāṇātipāta paṭivirata adinnādāna paṭivirata kāmesumicchācāra paṭivirata musāvāda paṭivirata	28
niraya upapanna ime vā pana bhonto sattā kāyasucarita	28
bhagavant etadavoca sādhu me bhante bhagavā saṃkhittena dhamma	28
asammosa bhiyyobhāva vepulla bhāvanā pāripūriyā chandaṃ janeti vāyamati	28
vā pana bhonto sattā kāyasucarita samannāgata vacīsucarita samannāgata	28
soka parideva dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva	28
etadavoca sādhu me bhante bhagavā saṃkhittena dhamma desetu	28
bheda paraṃ maraṇa sugatiṃ sagga loka upapannāti iti	28
yatvādhikaraṇamenaṃ manindriya asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala dhamma	28
teneva pītipāmojja vihātabba ahorattānusikkhī kusalesu dhamma puna caparaṃ	28
hoti adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata hoti musāvāda	28
ca ussoḷhī ca appaṭivānī ca sati ca sampajaññañca	28
ca ussāha ca ussoḷhī ca appaṭivānī ca sati	28
rūpa dakkhantīti evamevaṃ bhotā gotama anekapariyāyena dhamma pakāsita	28
kho bhikkhave sati kiṃ upādāya kiṃ abhinivissa evaṃ	28
bhikkhave sati kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi	28
kesamassu ohāretvā kāsāya vattha acchādetvā agāra anagāriyaṃ pabbajeyyanti	28
sabrahmacārī piya ca hoti manāpa ca garu ca	28
chando ca vāyāma ca ussāha ca ussoḷhī ca	28
bhikkhunā teneva pītipāmojja vihātabba ahorattānusikkhī kusalesu dhamma puna	28
nisinna kho so bhikkhu bhagavant etadavoca ko nu	28
ca vāyāma ca ussāha ca ussoḷhī ca appaṭivānī	28
paraṃ maraṇa sugatiṃ sagga loka upapannāti iti dibba	28
domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva nāma imassa kevala	28
sati kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi uppajjati	28
ime vā pana bhonto sattā kāyasucarita samannāgata vacīsucarita	28
duggata yathākammūpaga satta pajānāti ime vata bhonto sattā	28
vāyāma ca ussāha ca ussoḷhī ca appaṭivānī ca	28
satthu ceva saṃvaṇṇita sambhāvita ca viññū sabrahmacārī pahoti	28
ussāha ca ussoḷhī ca appaṭivānī ca sati ca	28
iti kho panetaṃ vutta kiñcetaṃ paṭicca vutta idha	28
parideva dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva nāma	28
dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva nāma imassa	28
bhiyyobhāva vepulla bhāvanā pāripūriyā chandaṃ janeti vāyamati vīriya	28
loka upapannāti iti dibba cakkhu visuddha atikkantamānusaka satta	28
geyya veyyākaraṇa gāthaṃ udānaṃ itivuttaka jātaka abbhutadhamma vedalla	28
maraṇa sugatiṃ sagga loka upapannāti iti dibba cakkhu	28
dhāreti cakkhumant rūpa dakkhantīti evamevaṃ bhotā gotama anekapariyāyena	28
jarāya maraṇa soka parideva dukkha domanassa upāyāsa dukkhotiṇṇa	28
vinipāta niraya upapanna ime vā pana bhonto sattā	28
kho so bhikkhu bhagavant etadavoca ko nu kho	28
sugata duggata yathākammūpaga satta pajānāti ime vata bhonto	28
telapajjota dhāreti cakkhumant rūpa dakkhantīti evamevaṃ bhotā gotama	28
maraṇa soka parideva dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta	28
bhikkhu sabrahmacārī piya ca hoti manāpa ca garu	28
vepulla bhāvanā pāripūriyā chandaṃ janeti vāyamati vīriya ārabhati	28
uttānīkaroti uppanna parappavāda sahadhammena suniggahita niggahetvā sappāṭihāriya dhamma	28
pāripūriyā chandaṃ janeti vāyamati vīriya ārabhati citta paggaṇhāti	28
so bhikkhu bhagavant etadavoca ko nu kho bhante	28
bhikkhū anekapariyāyena vigarahitvā bhagavato etamatthaṃ ārocesi pe saccaṃ	28
bhāvanā pāripūriyā chandaṃ janeti vāyamati vīriya ārabhati citta	28
sovaggika sukhavipāka saggasaṃvattanika iṭṭha kantāya manāpa hitāya sukhāya	28
cakkhumant rūpa dakkhantīti evamevaṃ bhotā gotama anekapariyāyena dhamma	28
ekamantaṃ nisinna kho so bhikkhu bhagavant etadavoca ko	28
kho mārisa moggallāna evamidhekacce sattā kāyassa bhedā paraṃ	27
kho devānaminda evamidhekacce sattā kāyassa bhedā paraṃ maraṇā	27
aññataraṃ phalaṃ pāṭikaṅkhaṃ diṭṭheva dhamme aññā sati vā	27
saṃvaṭṭakappe anekepi vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto	27
kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā	27
saṅghassa vā gaṇassa vā puggalassa vā evañca pana	27
sāsanaṃ manasi kareyyaṃ bahu vata me kataṃ assāti	27
mārisa moggallāna evamidhekacce sattā kāyassa bhedā paraṃ maraṇā	27
dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ	27
pakkhandati nappasīdati na santiṭṭhati na vimuccati etaṃ santanti	27
dukkhanti yathābhūtaṃ pajānāti ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ	27
vā gaṇassa vā puggalassa vā evañca pana bhikkhave	27
na hoti tathāgato paraṃ maraṇā idameva saccaṃ moghamaññanti	27
tathūpamāhaṃ bhikkhave imaṃ puggalaṃ vadāmi kathañca bhikkhave puggalo	27
saddhāya aññatra ruciyā aññatra anussavā aññatra ākāraparivitakkā aññatra	27
tena kho pana samayena aññataro bhikkhu gilāno hoti	27
yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhagāminī	27
yathābhūtaṃ pajānāti ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti	27
vimuccati etaṃ santanti passato tassa mayhaṃ ānanda etadahosi	27
dīghāyukā vaṇṇavanto sukhabahulāti tassa evaṃ hoti aho vatāhaṃ	27
moggallāna evamidhekacce sattā kāyassa bhedā paraṃ maraṇā sugatiṃ	27
vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati vitakkavicārānaṃ vūpasamā	27
apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā ime vā pana	27
vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro	27
loke piyarūpaṃ sātarūpaṃ etthesā taṇhā uppajjamānā uppajjati ettha	27
nayidaṃ sukaraṃ agāraṃ ajjhāvasatā ekantaparipuṇṇaṃ ekantaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ	27
dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ pajānāti	27
uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya	27
manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṃhitā rajanīyā	27
musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ vinidhāya	27
idaṃ dukkhanti yathābhūtaṃ pajānāti ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti	27
pe katamo ca bhikkhave asaṅkhatagāmimaggo idha bhikkhave bhikkhu	27
sukaraṃ agāraṃ ajjhāvasatā ekantaparipuṇṇaṃ ekantaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ	27
bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgataṃ iddhipādaṃ bhāveti	27
parikkhayā opapātiko hoti tattha parinibbāyī anāvattidhammo tasmā lokā	27
nappasīdati na santiṭṭhati na vimuccati etaṃ santanti passato	27
duggatiṃ vinipātaṃ nirayaṃ upapannā ime vā pana bhonto	27
pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhagāminī paṭipadāti	27
khataṃ upahataṃ attānaṃ pariharati sāvajjo ca hoti sānuvajjo	27
anekepi saṃvaṭṭakappe anekepi vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo	27
āmantesi āvuso bhikkhaveti āvusoti kho te bhikkhū āyasmato	27
ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti	27
vaṇṇavanto sukhabahulāti tassa evaṃ hoti aho vatāhaṃ kāyassa	27
āloko uppanno yathā taṃ appamattassa ātāpino pahitattassa viharato	27
phalaṃ pāṭikaṅkhaṃ diṭṭheva dhamme aññā sati vā upādisese	27
na santiṭṭhati na vimuccati etaṃ santanti passato tassa	27
no bhante dhammā pe rūpe kho bhikkhave sati	27
devānaminda evamidhekacce sattā kāyassa bhedā paraṃ maraṇā sugatiṃ	27
savicāraṃ vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati vitakkavicārānaṃ	27
na vimuccati etaṃ santanti passato tassa mayhaṃ ānanda	27
santiṭṭhati na vimuccati etaṃ santanti passato tassa mayhaṃ	27
bhikkhu sīlavā hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu	27
anekepi vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	27
dvinnaṃ phalānaṃ aññataraṃ phalaṃ pāṭikaṅkhaṃ diṭṭheva dhamme aññā	27
abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinno kho so bhikkhu	27
aññatra ruciyā aññatra anussavā aññatra ākāraparivitakkā aññatra diṭṭhinijjhānakkhantiyā	27
pajānāti ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ	27
mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ vinidhāya ruciṃ	27
bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ	27
na pakkhandati nappasīdati na santiṭṭhati na vimuccati etaṃ	27
phalānaṃ aññataraṃ phalaṃ pāṭikaṅkhaṃ diṭṭheva dhamme aññā sati	27
bhagavaṃmūlakā no bhante dhammā pe rūpe kho bhikkhave	27
ayampi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā	27
bhagavato sāsanaṃ manasi kareyyaṃ bahu vata me kataṃ	27
adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato hoti musāvādā paṭivirato	27
paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā ime	27
dhammiyā kathāya sandassesi samādapesi samuttejesi sampahaṃsesi atha kho	27
udāyi akkhātā mayā sāvakānaṃ paṭipadā yathāpaṭipannā me sāvakā	27
ka saccaṃ bhagavāti vigarahi buddho bhagavā pe kathañhi	27
paṭivirato hoti kāmesumicchācārā paṭivirato hoti musāvādā paṭivirato hoti	27
bhikkhū āmantesi āvuso bhikkhaveti āvusoti kho te bhikkhū	27
uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajituṃ	27
dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ	27
maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā ime vā	27
sātarūpaṃ etthesā taṇhā uppajjamānā uppajjati ettha nivisamānā nivisati	27
ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ	27
cakkhundriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	27
piyarūpaṃ sātarūpaṃ etthesā taṇhā uppajjamānā uppajjati ettha nivisamānā	27
ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti	27
pakkhandati nappasīdati na santiṭṭhati na vimuccati etaṃ santanti	27
sukara agāra ajjhāvasatā ekantaparipuṇṇa ekantaparisuddha saṅkhalikhita brahmacariyaṃ carituṃ	27
dukkhotiṇṇa dukkhapareta appeva nāma imassa kevala dukkhakkhandha antakiriyā	27
bhagavaṃmūlaka no bhante dhamma pe rūpa kho bhikkhave	27
bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ	27
yathākammūpaga satta pajānāti ime vata bhonto sattā kāyaduccarita	27
vā gaṇa vā puggala vā evañca pana bhikkhave	27
