sentence	count
pe saṅgha pe ariyakanta sīla samannāgata hoti akhaṇḍa pe samādhisaṃvattanika	23
mucci tassa kukkucca ahosi pe anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti	23
bhante vedanā saññā saṅkhāra viññāṇa niccaṃ vā anicca vāti anicca	23
bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti idha bhikkhave bhikkhu sammādiṭṭhiṃ bhāveti	23
maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti idha bhikkhave bhikkhu sammādiṭṭhiṃ	23
payoge dukkaṭaṃ paṭilābhena nissaggiyaṃ hoti nissajjitabbaṃ saṅghassa vā gaṇassa vā	23
sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinnaṃ kho	23
aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti idha bhikkhave bhikkhu	23
etadavoca sādhu me bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato	23
yenāyasmā sāriputto tenupasaṅkami upasaṅkamitvā āyasmatā sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ	23
loke piyarūpaṃ sātarūpaṃ etthesā taṇhā pahīyamānā pahīyati ettha nirujjhamānā nirujjhati	23
bhotā gotamena anekapariyāyena dhammo pakāsito esāhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi	23
tathāhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi yathā yeme antarāyikā dhammā vuttā	23
anekapariyāyena dhammo pakāsito esāhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca	23
sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya	23
katame pañca cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṃhitā rajanīyā	23
nānubyañjanaggāhī yatvādhikaraṇamenaṃ manindriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	23
jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi aññataro ca	23
sāriputto tenupasaṅkami upasaṅkamitvā āyasmatā sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ	23
pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi na saññī assa saññī ca	23
bhagavantaṃ etadavoca sādhu me bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ	23
me sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena	23
gotamena anekapariyāyena dhammo pakāsito esāhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañca	23
yaṃ dūre santike vā sabbaṃ viññāṇaṃ netaṃ mama nesohamasmi na	23
ussāho ca ussoḷhī ca appaṭivānī ca sati ca sampajaññañca karaṇīyaṃ	23
avaca mā bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ na	23
loke samaṇabrāhmaṇā sammaggatā sammāpaṭipannā ye imañca lokaṃ parañca lokaṃ sayaṃ	23
mucci tassa kukkuccaṃ ahosi pe anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti	23
netaṃ mama nesohamasmi na meso attāti evametaṃ yathābhūtaṃ sammappaññāya passati	23
saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinnaṃ	23
anuvicaritaṃ manasā tatrāpi na saññī assa saññī ca pana assāti	23
dūre santike vā sabbaṃ viññāṇaṃ netaṃ mama nesohamasmi na meso	23
dhamme pe saṅghe pe ariyakantehi sīlehi samannāgato hoti akhaṇḍehi pe	23
bhante vedanā saññā saṅkhārā viññāṇaṃ niccaṃ vā aniccaṃ vāti aniccaṃ	23
sāvatthinidānaṃ ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca ko nu	23
sammaggatā sammāpaṭipannā ye imañca lokaṃ parañca lokaṃ sayaṃ abhiññā sacchikatvā	23
na mucci tassa kukkuccaṃ ahosi pe anāpatti bhikkhu saṅghādisesassa āpatti	23
samaṇabrāhmaṇā sammaggatā sammāpaṭipannā ye imañca lokaṃ parañca lokaṃ sayaṃ abhiññā	23
vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā so	23
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti idha bhikkhave	23
yamahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī pahitatto vihareyyanti	23
pariyesitaṃ anuvicaritaṃ manasā tatrāpi na saññī assa saññī ca pana	23
vā sabbaṃ viññāṇaṃ netaṃ mama nesohamasmi na meso attāti evametaṃ	23
etaṃ mama esohamasmi eso me attāti no hetaṃ bhante taṃ	23
santike vā sabbaṃ viññāṇaṃ netaṃ mama nesohamasmi na meso attāti	23
sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho	23
pe saṅghe pe ariyakantehi sīlehi samannāgato hoti akhaṇḍehi pe samādhisaṃvattanikehi	23
sujāto mātito ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto	23
asuci na mucci tassa kukkuccaṃ ahosi pe anāpatti bhikkhu saṅghādisesassa	23
saṅghassa vā gaṇassa vā puggalassa vā evañca pana bhikkhave nissajjitabbaṃ	23
aññatara bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ nisīdi	22
bhikkhave sadevaka loka samāraka sabrahmaka sassamaṇabrāhmaṇa pajāya sadevamanussa anuttara sammāsambodhi	22
saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma sutvā eka vūpakaṭṭha appamatta	22
manāpa piyarūpa kāmūpasaṃhita rajanīya tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati	22
tatiyampi vattabba sace paṭinissajjati iccetaṃ kusala no ce paṭinissajjati āpatti	22
sahabyatā upapajjeyyanti so taṃ citta dahati taṃ citta adhiṭṭhāti taṃ	22
sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa	22
upapajjeyyanti so taṃ citta dahati taṃ citta adhiṭṭhāti taṃ citta	22
nissaggiya imāhaṃ saṅgha nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato	22
cattāro idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāna satimant	22
hoti otiṇṇomhi jātiyā jarāya maraṇa soka parideva dukkha domanassa upāyāsa	22
katama cattāro idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāna	22
citta vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa jāti vusita brahmacariyaṃ	22
desetu yamahaṃ bhagavato dhamma sutvā eka vūpakaṭṭha appamatta ātāpī pahitatta	22
ariya aṭṭhaṅgika maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti kathañca bhikkhave	22
kho te bhikkhū bhagavato paccassosi bhagavā etadavoca katama ca bhikkhave	22
viññāṇa bhavissatīti evañhi te gahapati sikkhitabba tasmātiha te gahapati evaṃ	22
dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa parisuddha brahmacariyaṃ abhivadanti	22
saddhā agāra anagāriyaṃ pabbajita hoti otiṇṇomhi jātiyā jarāya maraṇa soka	22
abyatta asappurisa khata upahata attānaṃ pariharati sāvajja ca hoti sānuvajja	22
kantā manāpa piyarūpa kāmūpasaṃhita rajanīya tañce bhikkhu abhinandati abhivadati ajjhosāya	22
vivittaṃ senāsana bhajati arañña rukkhamūla pabbata kandaraṃ giriguhā susāna vanapattha	22
paṇḍita viyatta sappurisa akkhataṃ anupahata attānaṃ pariharati anavajja ca hoti	22
sota sadda sutvā ghāna gandha ghāyitvā jivhāya rasa sāyitvā kāya	22
bāla abyatta asappurisa khata upahata attānaṃ pariharati sāvajja ca hoti	22
bhavāsavāpi citta vimuccati avijjāsavāpi citta vimuccati vimutta vimuttamiti ñāṇa hoti	22
iṭṭha kantā manāpa piyarūpa kāmūpasaṃhita rajanīya tañce bhikkhu abhinandati abhivadati	22
netaṃ bhikkhave appasanna vā pasāda pe evañca pana bhikkhave imaṃ	22
so taṃ citta dahati taṃ citta adhiṭṭhāti taṃ citta bhāveti	22
vā yaṃ dūre santike vā sabbaṃ rūpa netaṃ mama nesohamasmi	22
asuci mucci pe asuci na mucci tassa kukkucca ahosi pe	22
bhavissatīti evañhi te gahapati sikkhitabba tasmātiha te gahapati evaṃ sikkhitabba	22
kho aññatara bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ	22
upapannāti iti dibba cakkhu visuddha atikkantamānusaka satta passati cavamāna upapajjamāna	22
pabbajita hoti otiṇṇomhi jātiyā jarāya maraṇa soka parideva dukkha domanassa	22
vā rukkhamūlagata vā suññāgāragata vā nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ	22
upahata attānaṃ pariharati sāvajja ca hoti sānuvajja ca viññū bahuñca	22
vimuccati avijjāsavāpi citta vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa jāti	22
agāra anagāriyaṃ pabbajita hoti otiṇṇomhi jātiyā jarāya maraṇa soka parideva	22
avijjāsavāpi citta vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa jāti vusita	22
aṭṭhaṅgika maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti kathañca bhikkhave bhikkhu	22
te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa parisuddha brahmacariyaṃ	22
araññagata vā rukkhamūlagata vā suññāgāragata vā nisīdati pallaṅka ābhujitvā ujuṃ	22
loka upapannāti iti dibba cakkhu visuddha atikkantamānusaka satta passati cavamāna	22
anagāriyaṃ pabbajita hoti otiṇṇomhi jātiyā jarāya maraṇa soka parideva dukkha	22
dutiyampi vattabba tatiyampi vattabba sace paṭinissajjati iccetaṃ kusala no ce	22
dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya manindriya saṃvaraṃ āpajjati	22
vā paṇīta vā yaṃ dūre santike vā sabbaṃ rūpa netaṃ	22
imāhaṃ saṅgha nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato dammīti	22
kāmāsavāpi citta vimuccati bhavāsavāpi citta vimuccati avijjāsavāpi citta vimuccati vimutta	22
citta vimuccati avijjāsavāpi citta vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa	22
sadda sutvā ghāna gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba	22
rukkhamūlagata vā suññāgāragata vā nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya	22
senāsana bhajati arañña rukkhamūla pabbata kandaraṃ giriguhā susāna vanapattha abbhokāsa	22
vā suññāgāragata vā nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ	22
khata upahata attānaṃ pariharati sāvajja ca hoti sānuvajja ca viññū	22
citta vimuccati bhavāsavāpi citta vimuccati avijjāsavāpi citta vimuccati vimutta vimuttamiti	22
viyatta sappurisa akkhataṃ anupahata attānaṃ pariharati anavajja ca hoti ananuvajja	22
vā nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	22
atha kho aññatara bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā	22
sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa avera abyāpajja pharitvā	22
citta parisuddha pariyodāta anaṅgaṇa vigatūpakkilesa mudubhūta kammaniya ṭhita āneñjappatta pubbenivāsānussatiñāṇa	22
chandasamādhippadhānasaṅkhārasamannāgata iddhipāda bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgata iddhipāda bhāveti	22
pe asuci na mucci tassa kukkucca ahosi pe anāpatti bhikkhu	22
pāṇātipāta pahāya pāṇātipāta paṭivirata hoti nihitadaṇḍa nihitasattha lajjī dayāpanna sabbapāṇabhūtahitānukampī	22
pahāya pāṇātipāta paṭivirata hoti nihitadaṇḍa nihitasattha lajjī dayāpanna sabbapāṇabhūtahitānukampī viharati	22
vimuccati bhavāsavāpi citta vimuccati avijjāsavāpi citta vimuccati vimutta vimuttamiti ñāṇa	22
vattabba tatiyampi vattabba sace paṭinissajjati iccetaṃ kusala no ce paṭinissajjati	22
jetavana obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ aṭṭhāsi	22
loka samāraka sabrahmaka sassamaṇabrāhmaṇa pajāya sadevamanussa anuttara sammāsambodhi abhisambuddhoti paccaññāsi	22
devamanussā buddha bhagavāti dhamma pe saṅgha pe ariyakanta sīla samannāgata	22
attānaṃ pariharati sāvajja ca hoti sānuvajja ca viññū bahuñca apuñña	22
parapuggala cetasā ceto paricca pajānāti sarāga vā citta sarāga cittanti	22
bhante bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma sutvā eka	22
bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma sutvā eka vūpakaṭṭha	22
vattabba sace paṭinissajjati iccetaṃ kusala no ce paṭinissajjati āpatti dukkaṭa	22
bhikkhu chandasamādhippadhānasaṅkhārasamannāgata iddhipāda bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgata iddhipāda	22
taṃ citta dahati taṃ citta adhiṭṭhāti taṃ citta bhāveti tassa	22
ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa parisuddha	22
hīnaṃ vā paṇīta vā yaṃ dūre santike vā sabbaṃ rūpa	22
saññā sati saṅkhāra sati viññāṇa sati viññāṇa upādāya viññāṇa abhinivissa	22
dhamma desetu yamahaṃ bhagavato dhamma sutvā eka vūpakaṭṭha appamatta ātāpī	22
sammāpaṭipanna ye imañca loka parañca loka sayaṃ abhiññā sacchikatvā pavedentīti	22
suññāgāragata vā nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	22
otiṇṇomhi jātiyā jarāya maraṇa soka parideva dukkha domanassa upāyāsa dukkhotiṇṇa	22
paṇīta vā yaṃ dūre santike vā sabbaṃ rūpa netaṃ mama	22
sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa avera abyāpajja	22
bhikkhave appasanna vā pasāda pe evañca pana bhikkhave imaṃ sikkhāpada	22
sutvā ghāna gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā	22
parasatta parapuggala cetasā ceto paricca pajānāti sarāga vā citta sarāga	22
mucci pe asuci na mucci tassa kukkucca ahosi pe anāpatti	22
upasaṅkamitvā āyasmatā sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ	22
attānaṃ pariharati sāvajjo ca hoti sānuvajjo ca viññūnaṃ bahuñca apuññaṃ	22
abyatto asappuriso khataṃ upahataṃ attānaṃ pariharati sāvajjo ca hoti sānuvajjo	22
kāmāsavāpi cittaṃ vimuccati bhavāsavāpi cittaṃ vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ	22
nissaggiyaṃ imāhaṃ saṅghassa nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato	22
sammāpaṭipannā ye imañca lokaṃ parañca lokaṃ sayaṃ abhiññā sacchikatvā pavedentīti	22
paṇītaṃ vā yaṃ dūre santike vā sabbaṃ rūpaṃ netaṃ mama	22
hoti otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi	22
anuppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati	22
cittaṃ vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā	22
pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ	22
taṃ cittaṃ dahati taṃ cittaṃ adhiṭṭhāti taṃ cittaṃ bhāveti tassa	22
aññataro bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdi	22
sotena saddaṃ sutvā ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena	22
dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	22
avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti vusitaṃ	22
vā suññāgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ	22
sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi ekamantaṃ	22
sutvā ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā	22
vā rukkhamūlagato vā suññāgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ	22
cittaṃ vimuccati bhavāsavāpi cittaṃ vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti	22
chandasamādhippadhānasaṅkhārasamannāgataṃ iddhipādaṃ bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgataṃ iddhipādaṃ bhāveti	22
cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti vusitaṃ brahmacariyaṃ	22
bhikkhave sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ	22
atha kho aññataro bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā	22
dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati rakkhati manindriyaṃ manindriye saṃvaraṃ āpajjati	22
cattāro idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā	22
saṃkhittena dhammaṃ desetu yamahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto	22
pāpakā akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati rakkhati manindriyaṃ manindriye	22
upekkhāsahagatena cetasā ekaṃ disaṃ pharitvā viharati tathā dutiyaṃ tathā tatiyaṃ	22
suññāgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	22
rukkhamūlagato vā suññāgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya	22
desetu yamahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī pahitatto	22
bālo abyatto asappuriso khataṃ upahataṃ attānaṃ pariharati sāvajjo ca hoti	22
jetavanaṃ obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi	22
upahataṃ attānaṃ pariharati sāvajjo ca hoti sānuvajjo ca viññūnaṃ bahuñca	22
kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ	22
saddaṃ sutvā ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ	22
upapajjeyyanti so taṃ cittaṃ dahati taṃ cittaṃ adhiṭṭhāti taṃ cittaṃ	22
asuci mucci pe asuci na mucci tassa kukkuccaṃ ahosi pe	22
sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjena pharitvā	22
anagāriyaṃ pabbajito hoti otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi	22
agārasmā anagāriyaṃ pabbajito hoti otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi	22
kho aññataro bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ	22
paṇḍito viyatto sappuriso akkhataṃ anupahataṃ attānaṃ pariharati anavajjo ca hoti	22
hīnaṃ vā paṇītaṃ vā yaṃ dūre santike vā sabbaṃ rūpaṃ	22
pahāya pāṇātipātā paṭivirato hoti nihitadaṇḍo nihitasattho lajjī dayāpanno sabbapāṇabhūtahitānukampī viharati	22
katame cattāro idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāno	22
pe asuci na mucci tassa kukkuccaṃ ahosi pe anāpatti bhikkhu	22
saddhā agārasmā anagāriyaṃ pabbajito hoti otiṇṇomhi jātiyā jarāya maraṇena sokehi	22
viññāṇaṃ bhavissatīti evañhi te gahapati sikkhitabbaṃ tasmātiha te gahapati evaṃ	22
manāpā piyarūpā kāmūpasaṃhitā rajanīyā tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati	22
so taṃ cittaṃ dahati taṃ cittaṃ adhiṭṭhāti taṃ cittaṃ bhāveti	22
ekamantaṃ nisīdiṃsu ekamantaṃ nisinnā kho te bhikkhū bhagavantaṃ etadavocuṃ idha	22
vā paṇītaṃ vā yaṃ dūre santike vā sabbaṃ rūpaṃ netaṃ	22
netaṃ bhikkhave appasannānaṃ vā pasādāya pe evañca pana bhikkhave imaṃ	22
kantā manāpā piyarūpā kāmūpasaṃhitā rajanīyā tañce bhikkhu abhinandati abhivadati ajjhosāya	22
tenupasaṅkami upasaṅkamitvā āyasmatā sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā	22
satthā devamanussānaṃ buddho bhagavāti dhamme pe saṅghe pe ariyakantehi sīlehi	22
savicāraṃ vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati vitakkavicārānaṃ vūpasamā ajjhattaṃ	22
vimuccati bhavāsavāpi cittaṃ vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ	22
bhavissatīti evañhi te gahapati sikkhitabbaṃ tasmātiha te gahapati evaṃ sikkhitabbaṃ	22
dhammaṃ desetu yamahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī	22
vā yaṃ dūre santike vā sabbaṃ rūpaṃ netaṃ mama nesohamasmi	22
vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā jāti	22
saññāya sati saṅkhāresu sati viññāṇe sati viññāṇaṃ upādāya viññāṇaṃ abhinivissa	22
sahabyataṃ upapajjeyyanti so taṃ cittaṃ dahati taṃ cittaṃ adhiṭṭhāti taṃ	22
akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati rakkhati manindriyaṃ manindriye saṃvaraṃ	22
vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	22
pabbajito hoti otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi	22
otiṇṇomhi jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi dukkhotiṇṇo	22
mucci pe asuci na mucci tassa kukkuccaṃ ahosi pe anāpatti	22
loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddhoti paccaññāsiṃ	22
bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho	22
khataṃ upahataṃ attānaṃ pariharati sāvajjo ca hoti sānuvajjo ca viññūnaṃ	22
pāṇātipātaṃ pahāya pāṇātipātā paṭivirato hoti nihitadaṇḍo nihitasattho lajjī dayāpanno sabbapāṇabhūtahitānukampī	22
vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ	22
citte parisuddhe pariyodāte anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte pubbenivāsānussatiñāṇāya	22
bhavāsavāpi cittaṃ vimuccati avijjāsavāpi cittaṃ vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti	22
araññagato vā rukkhamūlagato vā suññāgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ	22
sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjena	22
bhikkhave appasannānaṃ vā pasādāya pe evañca pana bhikkhave imaṃ sikkhāpadaṃ	22
bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato dhammaṃ sutvā eko	22
viyatto sappuriso akkhataṃ anupahataṃ attānaṃ pariharati anavajjo ca hoti ananuvajjo	22
bhikkhu chandasamādhippadhānasaṅkhārasamannāgataṃ iddhipādaṃ bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgataṃ iddhipādaṃ	22
iṭṭhā kantā manāpā piyarūpā kāmūpasaṃhitā rajanīyā tañce bhikkhu abhinandati abhivadati	22
āyasmatā sāriputtena saddhiṃ sammodi sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdi	22
akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti	22
imāhaṃ saṅghassa nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato dammīti	22
hīnaṃ vā paṇīta vā yaṃ dūre santike vā sabbaṃ viññāṇa	21
bhagavatā saṃkhittena uddesa uddiṭṭha vitthārena atthaṃ avibhatta vitthārena atthaṃ vibhajeyyāti	21
na meso attāti evametaṃ yathābhūtaṃ sammappaññāya daṭṭhabba evametaṃ yathābhūtaṃ sammappaññāya	21
paribbājaka yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavatā saddhiṃ sammodi sammodanīya kathaṃ	21
evañhi te gahapati sikkhitabba tasmātiha te gahapati evaṃ sikkhitabba na	21
vijjā adhigata avijjā vihata vijjā uppanna tamas vihato āloka uppanna	21
citta parisuddha pariyodāta anaṅgaṇa vigatūpakkilesa mudubhūta kammaniya ṭhita āneñjappatta sattānaṃ	21
sattā kāya bheda paraṃ maraṇa sugatiṃ sagga loka upapajjati te	21
anvāssavati tassa saṃvara paṭipajjati rakkhati cakkhundriya cakkhundriya saṃvaraṃ āpajjati sota	21
purisayuga aṭṭha purisapuggala esa bhagavato sāvakasaṅgha āhuneyya pāhuneyya dakkhiṇeyya añjalikaraṇīya	21
vā deva vā māra vā brahmunā vā kenaci vā loka	21
ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa parisuddha brahmacariyaṃ abhivadanti tathārūpāssa	21
kho imassa bhagavatā saṃkhittena uddesa uddiṭṭha vitthārena atthaṃ avibhatta vitthārena	21
nicca vā anicca vāti anicca bhante yaṃ panāniccaṃ dukkhaṃ vā	21
