sentence	count
sukha vedanā dukkha vedanā adukkhamasukha vedanā	37
sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena	37
bhikkhūnaṃ pāṭikaṅkhā no parihāni yāvakīvañca bhikkhave	37
bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni bhuñjitvā te	37
tena kho pana samayena sambahulā bhikkhū	37
amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ upasampajja viharati	37
ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme	37
kismiṃ nu kho bhikkhave sati kiṃ	37
sukhā vedanā dukkhā vedanā adukkhamasukhā vedanā	37
ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya sikkhati	37
hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato	37
paññā udapādi vijjā udapādi āloko udapādi	37
pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī	37
saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho	37
bhagavā pe kathañhi nāma bhikkhave thullanandā	37
na hoti tathāgato paraṃ maraṇāti vāti	37
taṃ kiṃ maññatha bhikkhave api nu	37
khīṇāsavo vusitavā katakaraṇīyo ohitabhāro anuppattasadattho parikkhīṇabhavasaṃyojano	37
pe evametassa kevalassa dukkhakkhandhassa samudayo hoti	37
yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho jātivādena	37
eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto	37
kāyena kāyaṃ āmasati parāmasati pe gaṇhāti	37
abhisandeti parisandeti paripūreti parippharati nāssa kiñci	37
na pakkhandati nappasīdati na santiṭṭhati na	37
nu kho bhikkhave sati kiṃ upādāya	37
diṭṭhi dhamme aveccappasādena samannāgato āgato imaṃ	37
paripūreti parippharati nāssa kiñci sabbāvato kāyassa	37
dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā	37
ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato	37
vā paneke bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni	37
bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni yāvakīvañca	37
tathāhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi yathā	37
yathā vā paneke bhonto samaṇabrāhmaṇā saddhādeyyāni	37
pe kathañhi nāma bhikkhave thullanandā bhikkhunī	37
parisandeti paripūreti parippharati nāssa kiñci sabbāvato	37
paneke bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni bhuñjitvā	37
viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya	37
bhikkhu āsava khaya anāsava cetovimutti paññāvimutti	36
abhibhāyatana ajjhattaṃ arūpasaññī eka bahiddhā rūpa	36
bhikkhunā teneva pītipāmojja vihātabba ahorattānusikkhī kusalesu	36
pārājika āpatti thullaccayassāti tena kho pana	36
ca nāsato ca kaṇṇa ca assāsapassāsa	36
ṭhānaṃ kho panetaṃ āvuso vijjati yaṃ	36
cuta idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita	36
kāmā vutta bhagavatā bahudukkha bahupāyāsa ādīnava	36
pācittiyanti evañcidaṃ bhagavatā bhikkhu sikkhāpada paññatta	36
āhuneyya pāhuneyya dakkhiṇeyya añjalikaraṇīya anuttara puññakkhetta	36
vutta bhagavatā bahudukkha bahupāyāsa ādīnava ettha	36
tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata	36
bhagavant etadavoca abhikkantaṃ bho gotama abhikkantaṃ	36
loka mettāsahagata cetasā vipula mahaggata appamāṇa	36
tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ	36
mettāsahagata cetasā vipula mahaggata appamāṇa avera	36
tadanattā yadanattā taṃ netaṃ mama nesohamasmi	36
yena midhekacco kāya bheda paraṃ maraṇa	36
kata karaṇīya nāpara itthattāyāti abbhaññāsi aññatara	36
nirodha upasama abhiññāya sambodha nibbāna saṃvattati	36
mukhato ca nāsato ca kaṇṇa ca	36
kalyāṇa kittisadda abbhuggata itipi so bhagavā	36
pe saccaṃ kira bhikkhave thullanandā bhikkhunī	36
sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta	36
gotama evaṃ kalyāṇa kittisadda abbhuggata itipi	36
evamāyupariyanta so tato cuta amutra udapādi	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama	36
so tato cuta idhūpapannoti iti sākāraṃ	36
evamāyupariyanta so tato cuta idhūpapannoti iti	36
abhivādetvā ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhita kho	36
sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ	36
etadavoca abhikkantaṃ bho gotama abhikkantaṃ bho	36
tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye	36
ime kho bhikkhave cattāro puggala santo	36
sabbāvant loka mettāsahagata cetasā vipula mahaggata	36
manussa ujjhāyanta khiyyanta vipācenta ye te	36
ekantanibbidāya virāga nirodha upasama abhiññāya sambodha	36
idhāhaṃ āvuso gijjhakūṭa pabbata orohanta addasaṃ	36
evaṃ kalyāṇa kittisadda abbhuggata itipi so	36
kho bhikkhave cattāro puggala santo saṃvijjamāna	36
yenāyasmā sāriputta tenupasaṅkami upasaṅkamitvā āyasmant sāriputta	36
hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja	36
idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa	36
yena bhagavā tenupasaṅkami pe ekamantaṃ nisinna	36
sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena	36
manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te	36
kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi aññataro	36
tadanattā yadanattā taṃ netaṃ mama nesohamasmi	36
samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati	36
pe saccaṃ kira bhikkhave thullanandā bhikkhunī	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama	36
abhibhāyatanaṃ ajjhattaṃ arūpasaññī eko bahiddhā rūpāni	36
bhikkhu āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ	36
lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena	36
pārājikassa āpatti thullaccayassāti tena kho pana	36
kalyāṇo kittisaddo abbhuggato itipi so bhagavā	36
āraddhavīriyo viharati akusalānaṃ dhammānaṃ pahānāya kusalānaṃ	36
kāmā vuttā bhagavatā bahudukkhā bahupāyāsā ādīnavo	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ	36
ime kho bhikkhave cattāro puggalā santo	36
tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ	36
ṭhānaṃ kho panetaṃ āvuso vijjati yaṃ	36
mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena	36
idhāhaṃ āvuso gijjhakūṭā pabbatā orohanto addasaṃ	36
idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ	36
sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā	36
brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi	36
aṇumattesu vajjesu bhayadassāvī samādāya sikkhati sikkhāpadesu	36
pācittiyanti evañcidaṃ bhagavatā bhikkhūnaṃ sikkhāpadaṃ paññattaṃ	36
yena midhekacco kāyassa bhedā paraṃ maraṇā	36
vuttā bhagavatā bahudukkhā bahupāyāsā ādīnavo ettha	36
so tato cuto idhūpapannoti iti sākāraṃ	36
evamāyupariyanto so tato cuto amutra udapādiṃ	36
mukhato ca nāsato ca kaṇṇato ca	36
kho bhikkhave cattāro puggalā santo saṃvijjamānā	36
evamāyupariyanto so tato cuto idhūpapannoti iti	36
imehi kho bhikkhave chahi dhammehi samannāgato	36
gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato itipi	36
evaṃ kalyāṇo kittisaddo abbhuggato itipi so	36
acchariyo abbhuto dhammo yaṃ disvā disvā	36
maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā	36
bhikkhunā teneva pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu	36
cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ	36
tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena	36
tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye	36
gotama saraṇa gacchati dhammañca bhikkhusaṅghañca upāsaka	35
sabbattata sabbāvant loka mettāsahagata cetasā vipula	35
khamati saṅgha tasmā tuṇhī evametaṃ dhārayāmīti	35
assāda ādīnavañca ādīnava nissaraṇañca nissaraṇa yathābhūtaṃ	35
pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā	35
gandha ghāyitvā jivhāya rasa sāyitvā kāya	35
ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba	35
bhikkhave rūpa niccaṃ vā anicca vāti	35
abhiññāya na sambodha na nibbāna saṃvattati	35
nirodha na upasama na abhiññāya na	35
bhaṇanta āpatti pārājika pubbevassa hoti musā	35
sampajānamusā bhaṇanta āpatti pārājika pubbevassa hoti	35
parañca loka sayaṃ abhiññā sacchikatvā pavedentīti	35
cattārome bhikkhave puggala santo saṃvijjamāna loka	35
vūpakaṭṭha appamatta ātāpī pahitatta viharanta nacirasseva	35
kiṃ maññati bhikkhave rūpa niccaṃ vā	35
dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana	35
upasama na abhiññāya na sambodha na	35
taṃ kiṃ maññati bhikkhave rūpa niccaṃ	35
na abhiññāya na sambodha na nibbāna	35
nissajjāmīti pe dadeyyāti pe dadeyyunti pe	35
atha kho bhagavā sāyanhasamayaṃ paṭisallāna vuṭṭhito	35
sāhāra vadāmi no anāhāra ko cāhāro	35
vā evañca pana bhikkhave nissajjitabba pe	35
na upasama na abhiññāya na sambodha	35
paṭijānāti parisā sīhanāda nadati brahmacakka pavatteti	35
assādañca assāda ādīnavañca ādīnava nissaraṇañca nissaraṇa	35
maññati bhikkhave rūpa niccaṃ vā anicca	35
samaya bhagavā rājagaha viharati gijjhakūṭa pabbata	35
paccaya yena midhekacco kāya bheda paraṃ	35
samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā te evarūpa	35
pārājika pubbevassa hoti musā bhaṇati bhaṇanta	35
bhagavā tenupasaṅkami pe ekamantaṃ nisinna kho	35
kho bhikkhave sati kiṃ upādāya kiṃ	35
pakkhandati nappasīdati na santiṭṭhati na vimuccati	35
tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma	35
amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa	35
saṅgha nissajjāmīti pe dadeyyāti pe dadeyyunti	35
cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta	35
brāhmaṇa bhagavant etadavoca abhikkantaṃ bho gotama	35
teneva pītipāmojja vihātabba ahorattānusikkhī kusalesu dhamma	35
dhamma sayaṃ abhiññā sacchikatvā upasampajja vihāsi	35
appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya	35
virāga na nirodha na upasama na	35
so tato cuta amutra udapādi tatrāpāsiṃ	35
ghāna gandha ghāyitvā jivhāya rasa sāyitvā	35
dhamma sayaṃ abhiññā sacchikatvā upasampajja viharatīti	35
kittisadda abbhuggata itipi so bhagavā arahaṃ	35
sabbaso ākiñcaññāyatana samatikkamma nevasaññānāsaññāyatana upasampajja viharati	35
bhikkhave cattāro puggala santo saṃvijjamāna lokasminti	35
no hetaṃ bhante taṃ kissa hetu	35
udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra	35
abbhuggata itipi so bhagavā arahaṃ sammāsambuddha	35
bhikkhave sati kiṃ upādāya kiṃ abhinivissa	35
piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant	35
so dhamma deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	35
buddha bhagavāti dhamma pe saṅgha pe	35
nibbidā na virāga na nirodha na	35
āpatti pārājika pubbevassa hoti musā bhaṇati	35
na nirodha na upasama na abhiññāya	35
dhamma pe saṅgha pe ariyakanta sīla	35
jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā	35
na virāga na nirodha na upasama	35
āpatti pārājikassa pubbevassa hoti musā bhaṇissanti	35
sabbaso nevasaññānāsaññāyatanaṃ samatikkamma saññāvedayitanirodhaṃ upasampajja viharati	35
nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya	35
nibbidāya na virāgāya na nirodhāya na	35
cattārome bhikkhave puggalā santo saṃvijjamānā lokasmiṃ	35
bhaṇantassa āpatti pārājikassa pubbevassa hoti musā	35
bhikkhave cattāro puggalā santo saṃvijjamānā lokasminti	35
khamati saṅghassa tasmā tuṇhī evametaṃ dhārayāmīti	35
paccayo yena midhekacco kāyassa bhedā paraṃ	35
abhivādetvā ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhitā kho	35
jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā	35
na abhiññāya na sambodhāya na nibbānāya	35
dhamme sayaṃ abhiññā sacchikatvā upasampajja viharatīti	35
cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto	35
kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti	35
pāṇātipātā paṭivirato hoti adinnādānā paṭivirato hoti	35
paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako	35
kittisaddo abbhuggato itipi so bhagavā arahaṃ	35
dhamme sayaṃ abhiññā sacchikatvā upasampajja vihāsi	35
so tato cuto amutra udapādiṃ tatrāpāsiṃ	35
sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena	35
teneva pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu	35
parañca lokaṃ sayaṃ abhiññā sacchikatvā pavedentīti	35
na virāgāya na nirodhāya na upasamāya	35
ekantanibbidāya virāgāya nirodhāya upasamāya abhiññāya sambodhāya	35
na upasamāya na abhiññāya na sambodhāya	35
saṅghassa nissajjāmīti pe dadeyyāti pe dadeyyunti	35
hoti nissajjitabbaṃ saṅghassa vā gaṇassa vā	35
bhikkhave sati kiṃ upādāya kiṃ abhinivissa	35
bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti	35
virāgāya na nirodhāya na upasamāya na	35
na nirodhāya na upasamāya na abhiññāya	35
ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ	35
gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena	35
nissajjāmīti pe dadeyyāti pe dadeyyunti pe	35
atha kho bhagavā sāyanhasamayaṃ paṭisallānā vuṭṭhito	35
ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā	35
abbhuggato itipi so bhagavā arahaṃ sammāsambuddho	35
kho bhikkhave sati kiṃ upādāya kiṃ	35
amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	35
sampajāno sukhañca kāyena paṭisaṃvedeti yaṃ taṃ	35
taṃ kiṃ maññatha bhikkhave rūpaṃ niccaṃ	35
udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro	35
nirodhāya na upasamāya na abhiññāya na	35
nissaggiyaṃ hoti nissajjitabbaṃ saṅghassa vā gaṇassa	35
tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo	35
pakkhandati nappasīdati na santiṭṭhati na vimuccati	35
upasamāya na abhiññāya na sambodhāya na	35
brāhmaṇo bhagavantaṃ etadavoca abhikkantaṃ bho gotama	35
maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ	35
sukhañca kāyena paṭisaṃvedeti yaṃ taṃ ariyā	35
buddho bhagavāti dhamme pe saṅghe pe	35
paṭijānāti parisāsu sīhanādaṃ nadati brahmacakkaṃ pavatteti	35
assādañca assādato ādīnavañca ādīnavato nissaraṇañca nissaraṇato	35
assādato ādīnavañca ādīnavato nissaraṇañca nissaraṇato yathābhūtaṃ	35
no hetaṃ bhante taṃ kissa hetu	35
samayaṃ bhagavā rājagahe viharati gijjhakūṭe pabbate	35
vipācentānaṃ ye te bhikkhū appicchā pe	35
pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa	35
kiṃ maññatha bhikkhave rūpaṃ niccaṃ vā	35
ca virāgā upekkhako ca viharati sato	35
sampajānamusā bhaṇantassa āpatti pārājikassa pubbevassa hoti	35
āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	34
bhagavatā dhamma desita ājānāti yathā yeme	34
piyakaraṇa garukaraṇa saṅgaha avivāda sāmaggiyā ekībhāva	34
udayatthagāmī paññāya samannāgata ariya nibbedhika sammā	34
lokoti vā pe neva hoti na	34
eka samaya bhagavā rājagaha viharati gijjhakūṭa	34
pajahati taṃ vo pahīna hitāya sukhāya	34
dhamma vutta bhagavatā te paṭisevanta nālaṃ	34
micchādiṭṭhikammasamādāna te kāya bheda paraṃ maraṇa	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti	34
ājānāti yathā yeme antarāyika dhamma vutta	34
tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī	34
sāyitvā kāya phoṭṭhabba phusitvā manasā dhamma	34
sammāsamādhi bhāveti vivekanissita virāganissita nirodhanissita vossaggapariṇāmī	34
musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya	34
mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra	34
yeme antarāyika dhamma vutta bhagavatā te	34
upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna te kāya bheda	34
desita ājānāti yathā yeme antarāyika dhamma	34
micchādiṭṭhika micchādiṭṭhikammasamādāna te kāya bheda paraṃ	34
taṃ pajahati taṃ vo pahīna hitāya	34
ghānaviññeyya gandha jivhāviññeyya rasa kāyaviññeyya phoṭṭhabba	34
katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana sammadaññā vimutta	34
antarāyika dhamma vutta bhagavatā te paṭisevanta	34
nissaggiya imāhaṃ saṅgha nissajjāmīti pe dadeyyāti	34
amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī	34
paṭinissajjati iccetaṃ kusala no ce paṭinissajjati	34
ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna te kāya	34
yathā yeme antarāyika dhamma vutta bhagavatā	34
bhikkhave pubbe ananussuta dhamma cakkhu udapādi	34
rasa sāyitvā kāya phoṭṭhabba phusitvā manasā	34
catunnaṃ jhāna ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī hoti	34
dhamma desita ājānāti yathā yeme antarāyika	34
imāhaṃ saṅgha nissajjāmīti pe dadeyyāti pe	34
me bhikkhave pubbe ananussuta dhamma cakkhu	34
sāvatthinidāna kismiṃ nu kho bhikkhave sati	34
anuttara purisadammasārathi satthā devamanussā buddha bhagavā	34
vutta bhagavatā te paṭisevanta nālaṃ antarāyāyāti	34
taṃ pajahatha taṃ vo pahīnaṃ hitāya	34
pahitatto viharanto nacirasseva yassatthāya kulaputtā sammadeva	34
dhammā vuttā bhagavatā te paṭisevato nālaṃ	34
vuttā bhagavatā te paṭisevato nālaṃ antarāyāyāti	34
appamatto ātāpī pahitatto viharanto nacirasseva yassatthāya	34
bhagavatā dhammaṃ desitaṃ ājānāmi yathā yeme	34
ātāpī pahitatto viharanto nacirasseva yassatthāya kulaputtā	34
so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ	34
musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya	34
mahaggatena appamāṇena averena abyāpajjena pharitvā viharati	34
nissaggiyaṃ imāhaṃ saṅghassa nissajjāmīti pe dadeyyāti	34
rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā manasā	34
ājānāmi yathā yeme antarāyikā dhammā vuttā	34
lokoti vā pe neva hoti na	34
sāyitvā kāyena phoṭṭhabbaṃ phusitvā manasā dhammaṃ	34
me bhikkhave pubbe ananussutesu dhammesu cakkhuṃ	34
anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	34
hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu	34
khiyyantānaṃ vipācentānaṃ yā tā bhikkhuniyo appicchā	34
amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī	34
micchādiṭṭhikā micchādiṭṭhikammasamādānā te kāyassa bhedā paraṃ	34
viharanto nacirasseva yassatthāya kulaputtā sammadeva agārasmā	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto amutra	34
satimā sukhavihārīti tatiyaṃ jhānaṃ upasampajja viharati	34
micchādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā	34
yathā yeme antarāyikā dhammā vuttā bhagavatā	34
dhammaṃ desitaṃ ājānāmi yathā yeme antarāyikā	34
mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ	34
antarāyikā dhammā vuttā bhagavatā te paṭisevato	34
desitaṃ ājānāmi yathā yeme antarāyikā dhammā	34
udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā	34
pajahatha taṃ vo pahīnaṃ hitāya sukhāya	34
araññagato vā rukkhamūlagato vā suññāgāragato vā	34
upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te kāyassa bhedā	34
sāvatthinidānaṃ kismiṃ nu kho bhikkhave sati	34
ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ yā tā bhikkhuniyo	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti	34
imāhaṃ saṅghassa nissajjāmīti pe dadeyyāti pe	34
āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	34
yeme antarāyikā dhammā vuttā bhagavatā te	34
tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī	34
sammāsamādhiṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ	34
bhikkhave pubbe ananussutesu dhammesu cakkhuṃ udapādi	34
catunnaṃ jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti	34
sīlavā hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu	34
ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te kāyassa	34
vūpakaṭṭho appamatto ātāpī pahitatto viharanto nacirasseva	34
kho keci bhikkhave samaṇa vā brāhmaṇa	33
bho gotama abhikkantaṃ bho gotama seyyathāpi	33
sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ abhiññā sacchikatvā	33
vihāsi khīṇa jāti vusita brahmacariyaṃ kata	33
sayaṃ abhiññā sacchikatvā upasampajja vihāsi khīṇa	33
namati ātappa anuyoga sātacca padhāna yassa	33
kāya phoṭṭhabba phusitvā manasā dhamma viññāya	33
mettāsahagata cetasā eka disaṃ pharitvā viharati	33
loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā	33
samannāgata ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna te	33
sacchikatvā upasampajja vihāsi khīṇa jāti vusita	33
paññavant hoti udayatthagāmī paññāya samannāgata ariya	33
bhikkhave samaṇa vā brāhmaṇa vā samaṇa	33
āvuso ariyasāvaka sammādiṭṭhi hoti ujugatāssa diṭṭhi	33
me bhante bhagavā saṃkhittena dhamma desetu	33
anupavādaka sammādiṭṭhika sammādiṭṭhikammasamādāna te kāya bheda	33
paññāya samannāgata ariya nibbedhika sammā dukkhakkhayagāmī	33
abhikkantaṃ bho gotama seyyathāpi bho gotama	33
ye ca kho keci bhikkhave samaṇa	33
paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama	33
gotama abhikkantaṃ bho gotama seyyathāpi bho	33
pe sammāsamādhi bhāveti vivekanissita virāganissita nirodhanissita	33
samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ	33
ariya anupavādaka sammādiṭṭhika sammādiṭṭhikammasamādāna te kāya	33
abhiññā sacchikatvā upasampajja vihāsi khīṇa jāti	33
mayāti sampajānamusā bhaṇanta āpatti pārājika tīhākārehi	33
bho gotama seyyathāpi bho gotama nikkujjita	33
ātappa anuyoga sātacca padhāna yassa citta	33
idaṃ dukkhanti yathābhūtaṃ pajānāti pe ayaṃ	33
hoti udayatthagāmī paññāya samannāgata ariya nibbedhika	33
sammādiṭṭhikammasamādāna te kāya bheda paraṃ maraṇa	33
vīriya ārabhati citta paggaṇhāti padahati uppanna	33
manoduccarita samannāgata ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna	33
pajā sadevamanussa sayaṃ abhiññā sacchikatvā pavedeti	33
pācīnaninnā pācīnapoṇā pācīnapabbhārā evameva kho bhikkhave	33
upasampajja vihāsi khīṇa jāti vusita brahmacariyaṃ	33
sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ abhiññā	33
ca kho keci bhikkhave samaṇa vā	33
kho āvuso ariyasāvaka sammādiṭṭhi hoti ujugatāssa	33
āpatti dukkaṭa anāpatti asañcicca pe ādikammikassāti	33
sammādiṭṭhika sammādiṭṭhikammasamādāna te kāya bheda paraṃ	33
imaṃ loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa	33
sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa	33
thullaccayassāti tena kho pana samayena aññataro	33
sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā	33
pe sammāsamādhiṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ	33
sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ	33
hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya	33
lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ	33
ye ca kho keci bhikkhave samaṇā	33
sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ	33
sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā sacchikatvā	33
sacchikatvā upasampajja vihāsi khīṇā jāti vusitaṃ	33
me bhante bhagavā saṃkhittena dhammaṃ desetu	33
abhiññā sacchikatvā upasampajja vihāsi khīṇā jāti	33
samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te	33
ekaṃ samayaṃ bhagavā rājagahe viharati gijjhakūṭe	33
bho gotama abhikkantaṃ bho gotama seyyathāpi	33
vipācentānaṃ yā tā bhikkhuniyo appicchā pe	33
āpatti dukkaṭassa anāpatti asañcicca pe ādikammikassāti	33
paññavā hoti udayatthagāminiyā paññāya samannāgato ariyāya	33
bho gotama seyyathāpi bho gotama nikkujjitaṃ	33
