7 words	count
imaṃ loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā	33
sacchikatvā upasampajja vihāsi khīṇa jāti vusita brahmacariyaṃ	33
gotama abhikkantaṃ bho gotama seyyathāpi bho gotama	33
sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ	33
ca kho keci bhikkhave samaṇa vā brāhmaṇa	33
abbhuggata itipi so bhagavā arahaṃ sammāsambuddha vijjācaraṇasampanna	33
samannāgata ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna te kāya	33
vusitavant katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana sammadaññā vimutta	33
bho gotama abhikkantaṃ bho gotama seyyathāpi bho	33
sāyitvā kāya phoṭṭhabba phusitvā manasā dhamma viññāya	33
loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa	33
udayatthagāmī paññāya samannāgata ariya nibbedhika sammā dukkhakkhayagāmī	33
āvuso ariyasāvaka sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamma	33
ye ca kho keci bhikkhave samaṇa vā	33
vāyamati vīriya ārabhati citta paggaṇhāti padahati uppanna	33
viharanto nacirasseva yassatthāya kulaputtā sammadeva agārasmā anagāriyaṃ	33
udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī	33
sacchikatvā upasampajja vihāsi khīṇā jāti vusitaṃ brahmacariyaṃ	33
upasampajja vihāsi khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ	33
imāhaṃ saṅghassa nissajjāmīti pe dadeyyāti pe dadeyyunti	33
udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā dukkhakkhayagāminiyā	33
sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ	33
imaṃ lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ	33
khiyyantānaṃ vipācentānaṃ yā tā bhikkhuniyo appicchā pe	33
samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā	33
vipācentānaṃ yā tā bhikkhuniyo appicchā pe tā	33
āpatti thullaccayassāti tena kho pana samayena aññataro	33
āvuso ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme	33
kho āvuso ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi	33
sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā	33
anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ	33
namati ātappāya anuyogāya sātaccāya padhānāya yassa cittaṃ	33
sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā sacchikatvā	33
sayaṃ abhiññā sacchikatvā upasampajja vihāsi khīṇā jāti	33
sāyitvā kāyena phoṭṭhabbaṃ phusitvā manasā dhammaṃ viññāya	33
ye ca kho keci bhikkhave samaṇā vā	33
lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ	33
paññavā hoti udayatthagāminiyā paññāya samannāgato ariyāya nibbedhikāya	33
kho keci bhikkhave samaṇā vā brāhmaṇā vā	33
abhikkantaṃ bho gotama abhikkantaṃ bho gotama seyyathāpi	33
ca kho keci bhikkhave samaṇā vā brāhmaṇā	33
gotama abhikkantaṃ bho gotama seyyathāpi bho gotama	33
abbhuggato itipi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno	33
aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti	33
abhikkantaṃ bho gotama seyyathāpi bho gotama nikkujjitaṃ	33
ekaṃ samayaṃ bhagavā rājagahe viharati gijjhakūṭe pabbate	33
manoduccaritena samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te	33
samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā te kāyassa	33
vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati uppannānaṃ	33
pe iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ anussarati	33
ariyānaṃ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa bhedā	33
pe sammāsamādhiṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ	33
bho gotama abhikkantaṃ bho gotama seyyathāpi bho	33
abhiññā sacchikatvā upasampajja vihāsi khīṇā jāti vusitaṃ	33
vihāsi khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ	33
bhavantaṃ gotama evaṃ kalyāṇa kittisadda abbhuggata itipi	32
brāhmaṇa pariyāya yena maṃ pariyāyena sammā vadamāna	32
bhikkhū yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā	32
evañca pana bhikkhave nissajjitabba pe idaṃ me	32
sadevamanussa sayaṃ abhiññā sacchikatvā pavedeti so dhamma	32
pajā sadevamanussa sayaṃ abhiññā sacchikatvā pavedeti so	32
so imaṃ loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa	32
kāyasucarita samannāgata vacīsucarita samannāgata manosucarita samannāgata ariya	32
dukkhanti yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāmī paṭipadāti	32
sattā kāyaduccarita samannāgata vacīduccarita samannāgata manoduccarita samannāgata	32
ca hoti manāpa ca garu ca bhāvanīya	32
piyakaraṇa garukaraṇa saṅgaha avivāda sāmaggiyā ekībhāva saṃvattati	32
taṃ kho pana bhavantaṃ gotama evaṃ kalyāṇa	32
vacīsucarita samannāgata manosucarita samannāgata ariya anupavādaka sammādiṭṭhika	32
vacīduccarita samannāgata manoduccarita samannāgata ariya upavādaka micchādiṭṭhika	32
sammādiṭṭhikammasamādāna te kāya bheda paraṃ maraṇa sugatiṃ	32
sattā kāyasucarita samannāgata vacīsucarita samannāgata manosucarita samannāgata	32
kho bhikkhunī tesaṃ manussa ujjhāyanta khiyyanta vipācenta	32
yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāmī paṭipadāti yathābhūtaṃ	32
dhamma sāraṇīya piyakaraṇa garukaraṇa saṅgaha avivāda sāmaggiyā	32
micchādiṭṭhikammasamādāna te kāya bheda paraṃ maraṇa apāyaṃ	32
samannāgata vacīsucarita samannāgata manosucarita samannāgata ariya anupavādaka	32
dhamma sayaṃ abhiññā sacchikatvā upasampajja vihāsi khīṇa	32
kāyaduccarita samannāgata vacīduccarita samannāgata manoduccarita samannāgata ariya	32
samannāgata manosucarita samannāgata ariya anupavādaka sammādiṭṭhika sammādiṭṭhikammasamādāna	32
samannāgata vacīduccarita samannāgata manoduccarita samannāgata ariya upavādaka	32
piya ca hoti manāpa ca garu ca	32
samannāgata ariya anupavādaka sammādiṭṭhika sammādiṭṭhikammasamādāna te kāya	32
arahaṃ khīṇāsava vusitavant katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana	32
pajānāti pe ayaṃ dukkhanirodhagāmī paṭipadāti yathābhūtaṃ pajānāti	32
ettāvatāpi kho āvuso ariyasāvaka sammādiṭṭhi hoti ujugatāssa	32
assosuṃ kho bhikkhunī tesaṃ manussa ujjhāyanta khiyyanta	32
jāyati pamudita pīti jāyati pītimana kāyo passambhati	32
manosucarita samannāgata ariya anupavādaka sammādiṭṭhika sammādiṭṭhikammasamādāna te	32
pana bhavantaṃ gotama evaṃ kalyāṇa kittisadda abbhuggata	32
samannāgata manoduccarita samannāgata ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna	32
vā evañca pana bhikkhave nissajjitabba pe idaṃ	32
upekkhāsahagata cetasā eka disaṃ pharitvā viharati tathā	32
idaṃ dukkhanti yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāmī	32
kho pana bhavantaṃ gotama evaṃ kalyāṇa kittisadda	32
samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā ariyānaṃ anupavādakā	32
kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā ariyānaṃ	32
bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ ṭhito kho	32
taṃ kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo	32
sammādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā sugatiṃ	32
piyo ca hoti manāpo ca garu ca	32
kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo kittisaddo	32
viharati sato ca sampajāno sukhañca kāyena paṭisaṃvedeti	32
micchādiṭṭhikammasamādānā te kāyassa bhedā paraṃ maraṇā apāyaṃ	32
ca virāgā upekkhako ca viharati sato ca	32
bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ abhivādetvā	32
sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā	32
vacīsucaritena samannāgatā manosucaritena samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā	32
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatte āsane nisīdi atha	32
ca hoti manāpo ca garu ca bhāvanīyo	32
kho bhikkhuniyo tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ	32
samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā te kāyassa	32
arahaṃ khīṇāsavo vusitavā katakaraṇīyo ohitabhāro anuppattasadattho parikkhīṇabhavasaṃyojano	32
samannāgatā manosucaritena samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā	32
brāhmaṇa pariyāyo yena maṃ pariyāyena sammā vadamāno	32
ettāvatāpi kho āvuso ariyasāvako sammādiṭṭhi hoti ujugatāssa	32
sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā	32
kāyaduccaritena samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā ariyānaṃ	32
manosucaritena samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā te	32
virāgā upekkhako ca viharati sato ca sampajāno	32
vacīduccaritena samannāgatā manoduccaritena samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā	32
bhavantaṃ gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato itipi	32
samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā ariyānaṃ upavādakā	32
vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinno kho āyasmā	32
jāyati pamuditassa pīti jāyati pītimanassa kāyo passambhati	32
dhamme sayaṃ abhiññā sacchikatvā upasampajja vihāsi khīṇā	32
samannāgatā manoduccaritena samannāgatā ariyānaṃ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā	32
upekkhako ca viharati sato ca sampajāno sukhañca	32
assosuṃ kho bhikkhuniyo tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ	32
ca viharati sato ca sampajāno sukhañca kāyena	32
upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ ṭhito	32
so imaṃ lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ	32
ca sampajāno sukhañca kāyena paṭisaṃvedeti yaṃ taṃ	32
sato ca sampajāno sukhañca kāyena paṭisaṃvedeti yaṃ	32
pana bhavantaṃ gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato	32
sacchikatvā pavedeti so dhamma deseti ādikalyāṇa majjhekalyāṇa	31
samannāgata bhikkhu āhuneyya hoti pe anuttara puññakkhetta	31
bāḷha me dukkha vedanā abhikkamanti no paṭikkamanti	31
sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma dukkhassantakara	31
gotama nikkujjita vā ukkujjeyya paṭicchanna vā vivarati	31
ekampi jāti dvepi jātiyo tissopi jātiyo catassopi	31
ohāretvā kāsāya vattha acchādetvā agāra anagāriyaṃ pabbajati	31
sāraṇīya piyakaraṇa garukaraṇa saṅgaha avivāda sāmaggiyā ekībhāva	31
ayaṃ vuccati bhikkhave asaṅkhatagāmimagga pe katama ca	31
idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa anussarati	31
me dukkha vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ	31
paṭissutvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā	31
bheda paraṃ maraṇa sugatiṃ sagga loka upapannāti	31
vedanā saññā saṅkhāra viññāṇa niccaṃ vā anicca	31
etaṃ mama esohamasmi eso me attāti samanupassati	31
dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi	31
sayaṃ abhiññā sacchikatvā pavedeti so dhamma deseti	31
bho gotama nikkujjita vā ukkujjeyya paṭicchanna vā	31
bhikkhu arahaṃ khīṇāsava vusitavant katakaraṇīya ohitabhāra anuppattasadattha	31
vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ paññāyati no	31
bhikkhave asaṅkhatagāmimagga pe katama ca bhikkhave asaṅkhatagāmimagga	31
bhikkhuno tathārūpa samādhipaṭilābha yathā neva pathavī pathavisaññī	31
manussa ujjhāyanta khiyyanta vipācenta yā tā bhikkhunī	31
khamanīya na yāpanīya bāḷha me dukkha vedanā	31
thullaccayassāti tena kho pana samaya aññatara bhikkhu	31
na yāpanīya bāḷha me dukkha vedanā abhikkamanti	31
gotama seyyathāpi bho gotama nikkujjita vā ukkujjeyya	31
saraṇa gacchati dhammañca bhikkhusaṅghañca upāsaka maṃ bhavaṃ	31
seyyathāpi bho gotama nikkujjita vā ukkujjeyya paṭicchanna	31
pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma dukkhassantakara hoti	31
tesaṃ manussa ujjhāyanta khiyyanta vipācenta yā tā	31
ahosi pe anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti	31
bho gotama seyyathāpi bho gotama nikkujjita vā	31
yāpanīya bāḷha me dukkha vedanā abhikkamanti no	31
evaṃ bhanteti kho āyasmā ānanda bhagavato paccassosi	31
dukkha vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ paññāyati	31
bhikkhunī tesaṃ manussa ujjhāyanta khiyyanta vipācenta yā	31
jāti dvepi jātiyo tissopi jātiyo catassopi jātiyo	31
abhiññā sacchikatvā pavedeti so dhamma deseti ādikalyāṇa	31
vuccati bhikkhave asaṅkhatagāmimagga pe katama ca bhikkhave	31
atha kho sambahula bhikkhū yena bhagavā tenupasaṅkami	31
pāmojja jāyati pamudita pīti jāyati pītimana kāyo	31
jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo	31
kiṃ maññati bhikkhave katama nu kho bahutara	31
pavedeti so dhamma deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	31
purisa sāratthika sāragavesī sārapariyesanaṃ caramāna mahato rukkha	31
jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo	31
samannāgato bhikkhu āhuneyyo hoti pe anuttaraṃ puññakkhettaṃ	31
sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme dukkhassantakaro	31
puriso sāratthiko sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa	31
gotama seyyathāpi bho gotama nikkujjitaṃ vā ukkujjeyya	31
khamanīyaṃ na yāpanīyaṃ bāḷhā me dukkhā vedanā	31
pāmojjaṃ jāyati pamuditassa pīti jāyati pītimanassa kāyo	31
gotama nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ vā vivareyya	31
dukkhanti yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāminī paṭipadāti	31
evañca pana bhikkhave nissajjitabbaṃ pe idaṃ me	31
na yāpanīyaṃ bāḷhā me dukkhā vedanā abhikkamanti	31
idaṃ dukkhanti yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāminī	31
dukkhā vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ paññāyati	31
bho gotama seyyathāpi bho gotama nikkujjitaṃ vā	31
evaṃ bhanteti kho āyasmā ānando bhagavato paccassosi	31
bhikkhuniyo tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ yā	31
yathābhūtaṃ pajānāti pe ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ	31
sadevamanussaṃ sayaṃ abhiññā sacchikatvā pavedeti so dhammaṃ	31
pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme dukkhassantakaro hoti	31
bhikkhuno tathārūpo samādhipaṭilābho yathā neva pathaviyaṃ pathavisaññī	31
manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ yā tā bhikkhuniyo	31
tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ yā tā	31
vuccati bhikkhave asaṅkhatagāmimaggo pe katamo ca bhikkhave	31
jātiṃ dvepi jātiyo tissopi jātiyo catassopi jātiyo	31
me dukkhā vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ	31
bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapannāti	31
sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā sacchikatvā pavedeti	31
vā evañca pana bhikkhave nissajjitabbaṃ pe idaṃ	31
kiṃ maññatha bhikkhave katamaṃ nu kho bahutaraṃ	31
thullaccayassāti tena kho pana samayena aññataro bhikkhu	31
bhikkhave asaṅkhatagāmimaggo pe katamo ca bhikkhave asaṅkhatagāmimaggo	31
bho gotama nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ vā	31
pajaṃ sadevamanussaṃ sayaṃ abhiññā sacchikatvā pavedeti so	31
ekampi jātiṃ dvepi jātiyo tissopi jātiyo catassopi	31
ahosi pe anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti	31
obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā	31
ayaṃ vuccati bhikkhave asaṅkhatagāmimaggo pe katamo ca	31
seyyathāpi bho gotama nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ	31
vedanā abhikkamanti no paṭikkamanti abhikkamosānaṃ paññāyati no	31
bāḷhā me dukkhā vedanā abhikkamanti no paṭikkamanti	31
pajānāti pe ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ pajānāti	31
vedanā saññā saṅkhārā viññāṇaṃ niccaṃ vā aniccaṃ	31
atha kho sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu	31
dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi	31
bhikkhu arahaṃ khīṇāsavo vusitavā katakaraṇīyo ohitabhāro anuppattasadattho	31
yāpanīyaṃ bāḷhā me dukkhā vedanā abhikkamanti no	31
jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo	30
akusala dhamma abhivaḍḍhati kusalā dhamma parihāyati evarūpa	30
brāhmaṇa vā deva vā māra vā brahmunā	30
jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo	30
phandāpeti āpatti thullaccaya ṭhāna cāveti āpatti pārājika	30
seyyathidaṃ ekampi jāti dvepi jātiyo tissopi jātiyo	30
catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi	30
vihato āloka uppanna yathā taṃ appamatta ātāpī	30
vihata vijjā uppanna tamas vihato āloka uppanna	30
bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka ācariyaka	30
saṅghādisesa āpatti thullaccayassāti tena kho pana samaya	30
uppanna tamas vihato āloka uppanna yathā taṃ	30
dhamma samannāgata bhikkhu āhuneyya hoti pe anuttara	30
vā māra vā brahmunā vā kenaci vā	30
bhikkhave pubbe ananussuta dhamma cakkhu udapādi ñāṇa	30
hoti adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata hoti	30
anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti tena kho	30
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi	30
sāratthika sāragavesī sārapariyesanaṃ caramāna mahato rukkha tiṭṭhanta	30
vivekaja pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā	30
pajahati taṃ vo pahīna hitāya sukhāya bhavissati	30
avijjā vihata vijjā uppanna tamas vihato āloka	30
tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi	30
āloka uppanna yathā taṃ appamatta ātāpī pahitatta	30
pe anāpatti bhikkhu saṅghādisesa āpatti thullaccayassāti tena	30
kho no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā	30
bhikkhu araññagata vā rukkhamūlagata vā suññāgāragata vā	30
abhinanditvā anumoditvā uṭṭhāyāsanā bhagavant abhivādetvā padakkhiṇaṃ katvā	30
tamas vihato āloka uppanna yathā taṃ appamatta	30
vā deva vā māra vā brahmunā vā	30
bhikkhu sukha ca pahāna dukkha ca pahāna	30
dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka ācariyaka uggahetvā	30
sāragavesī sārapariyesanaṃ caramāna mahato rukkha tiṭṭhanta sāravant	30
sattā kāya bheda paraṃ maraṇa apāyaṃ duggati	30
ujjhāyanti khiyyanti vipācenti kathañhi nāma samaṇa sakyaputtiya	30
paṭivirata hoti adinnādāna paṭivirata hoti kāmesumicchācāra paṭivirata	30
no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	30
vijjā uppanna tamas vihato āloka uppanna yathā	30
sukhabahulāti tassa evaṃ hoti aho vatāhaṃ kāya	30
pāṇātipāta paṭivirata hoti adinnādāna paṭivirata hoti kāmesumicchācāra	30
ime vā pana bhonto sattā kāyasucarita samannāgata	30
sutadhara sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa	30
ārabhati appatta pattiyā anadhigata adhigama asacchikata sacchikiriyā	30
ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha	30
bhikkhu saṅghādisesa āpatti thullaccayassāti tena kho pana	30
tathārūpa samādhipaṭilābha yathā neva pathavī pathavisaññī assa	30
pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama	30
ekamantaṃ nisīdi ekamantaṃ nisinna kho āyasmā sāriputta	30
te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana	30
dhamma samannāgata mātugāma kāya bheda paraṃ maraṇa	30
abhikkanta ratti abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena	30
deva vā māra vā brahmunā vā kenaci	30
jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo	30
uppanna parappavāda sahadhammena suniggahita niggahetvā sappāṭihāriya dhamma	30
sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	30
aṭṭhaṅgika maggaṃ bahulīkaronta nibbānaninna hoti nibbānapoṇa nibbānapabbhāra	30
vihatā vijjā uppannā tamo vihato āloko uppanno	30
pavedeti so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ	30
jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo	30
vihato āloko uppanno yathā taṃ appamattassa ātāpino	30
pajahatha taṃ vo pahīnaṃ hitāya sukhāya bhavissati	30
phandāpeti āpatti thullaccayassa ṭhānā cāveti āpatti pārājikassa	30
vā devena vā mārena vā brahmunā vā	30
vijjā uppannā tamo vihato āloko uppanno yathā	30
abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā	30
bhikkhu saṅghādisesassa āpatti thullaccayassāti tena kho pana	30
ime vā pana bhonto sattā kāyasucaritena samannāgatā	30
no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	30
dhammehi samannāgato bhikkhu āhuneyyo hoti pe anuttaraṃ	30
brāhmaṇena vā devena vā mārena vā brahmunā	30
catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi	30
bhikkhu sukhassa ca pahānā dukkhassa ca pahānā	30
sukhabahulāti tassa evaṃ hoti aho vatāhaṃ kāyassa	30
anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti tena kho	30
na abhiññāya na sambodhāya na nibbānāya saṃvattati	30
samaṇena vā brāhmaṇena vā devena vā mārena	30
vā brāhmaṇena vā devena vā mārena vā	30
seyyathidaṃ ekampi jātiṃ dvepi jātiyo tissopi jātiyo	30
uppannā tamo vihato āloko uppanno yathā taṃ	30
devena vā mārena vā brahmunā vā kenaci	30
sattā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ	30
sāratthiko sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato	30
bhikkhave pubbe ananussutesu dhammesu cakkhuṃ udapādi ñāṇaṃ	30
pe anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti tena	30
tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi	30
ujjhāyanti khiyyanti vipācenti kathañhi nāma samaṇā sakyaputtiyā	30
sayaṃ abhiññā sacchikatvā pavedeti so dhammaṃ deseti	30
jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo	30
saṅghādisesassa āpatti thullaccayassāti tena kho pana samayena	30
aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro	30
kho no āvuso bhagavā saṃkhittena uddesaṃ uddisitvā	30
āloko uppanno yathā taṃ appamattassa ātāpino pahitattassa	30
jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo	30
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi	30
uppannaṃ parappavādaṃ sahadhammena suniggahitaṃ niggahetvā sappāṭihāriyaṃ dhammaṃ	30
netaṃ mama nesohamasmi na meso attāti samanupassati	30
sacchikatvā pavedeti so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ	30
avijjā vihatā vijjā uppannā tamo vihato āloko	30
vā mārena vā brahmunā vā kenaci vā	30
abhiññā sacchikatvā pavedeti so dhammaṃ deseti ādikalyāṇaṃ	30
sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato sāravato	30
sutadharo sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā	30
tathārūpo samādhipaṭilābho yathā neva pathaviyaṃ pathavisaññī assa	30
tamo vihato āloko uppanno yathā taṃ appamattassa	30
dhammehi samannāgato mātugāmo kāyassa bhedā paraṃ maraṇā	30
sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā	30
hoti kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata hoti	29
parikkhaya opapātika hoti tattha parinibbāyī anāvattidhamma tasmā	29
sugatiṃ sagga loka upapannāti iti dibba cakkhu	29
hoti udayatthagāmī paññāya samannāgata ariya nibbedhika sammā	29
kevalakappaṃ jetavana obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā	29
sugata duggata yathākammūpaga satta pajānāti ime vata	29
pañcannaṃ orambhāgiya saṃyojana parikkhaya opapātika hoti tattha	29
sota sadda sutvā pe ghāna gandha ghāyitvā	29
ratti abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena bhagavā	29
āpatti dukkaṭa phandāpeti āpatti thullaccaya ṭhāna cāveti	29
paṭivirata hoti kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata	29
bhikkhu bhagavant etadavoca ko nu kho bhante	29
