4 words	count
pe neva hoti na	63
bhikkhuṃ pahiṇanta gaccha bhante	63
evañhi vo bhikkhave sikkhitabbanti	63
kho āyasmā ānando yena	63
imāni kho bhikkhave cattāri	63
atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ	63
idaṃ dukkhanti yathābhūtaṃ pajānāti	63
pe neva hoti na	63
vigarahitvā bhagavato etamatthaṃ ārocesuṃ	63
pahiṇati gaccha bhante itthannāmaṃ	63
gotamo dhāretu ajjatagge pāṇupetaṃ	63
upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja	63
hoti itipi so bhagavā	63
adukkhamasukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ	63
pana bhikkhave ekacco jhāyī	63
kho āyasmā ānando bhagavato	63
somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ upekkhāsatipārisuddhiṃ	63
bhikkhuṃ pahiṇati gaccha bhante	63
pubbeva somanassadomanassānaṃ atthaṅgamā adukkhamasukhaṃ	63
no hidaṃ bho gotama	63
vivarati mūḷha vā maggaṃ	62
vā ukkujjeyya paṭicchanna vā	62
bhagavant etadavoca abhikkantaṃ bho	62
etadavoca abhikkantaṃ bho gotama	62
tāni abhibhuyya jānāti passāmīti	62
puggala santo saṃvijjamāna lokasminti	62
yānīkata vatthukata anuṭṭhita paricita	62
etamatthaṃ ārocesi atha kho	62
kittāvatā nu kho bhante	62
ukkujjeyya paṭicchanna vā vivarati	62
dhāreti cakkhumant rūpa dakkhantīti	62
mūḷha vā maggaṃ ācikkhati	62
tvaṃ bhikkhu āpanna pārājikanti	62
passaṃ pe nāpara itthattāyāti	62
maggaṃ ācikkhati andhakāra vā	62
kho te bhikkhū bhagavant	62
vā telapajjota dhāreti cakkhumant	62
evaṃ passaṃ pe nāpara	62
kho bhikkhave catūhi dhamma	62
bhaṇati āpatti vācāya vācāya	62
andhakāra vā telapajjota dhāreti	62
telapajjota dhāreti cakkhumant rūpa	62
bhikkhave bhikkhu kāye kāyānupassī	62
ācikkhati andhakāra vā telapajjota	62
vā maggaṃ ācikkhati andhakāra	62
duggata yathākammūpaga satta pajānāti	62
vā vivarati mūḷha vā	62
pañca idha bhikkhave bhikkhu	62
paṭicchanna vā vivarati mūḷha	62
bahulīkata yānīkata vatthukata anuṭṭhita	62
bhaṇati āpatti vācāya vācāya	62
vivareyya mūḷhassa vā maggaṃ	62
passaṃ pe nāparaṃ itthattāyāti	62
maggaṃ ācikkheyya andhakāre vā	62
ācikkheyya andhakāre vā telapajjotaṃ	62
vā vivareyya mūḷhassa vā	62
telapajjotaṃ dhāreyya cakkhumanto rūpāni	62
vā ukkujjeyya paṭicchannaṃ vā	62
tāni abhibhuyya jānāmi passāmīti	62
puggalā santo saṃvijjamānā lokasminti	62
evaṃ passaṃ pe nāparaṃ	62
dhāreyya cakkhumanto rūpāni dakkhantīti	62
vā maggaṃ ācikkheyya andhakāre	62
paṭicchannaṃ vā vivareyya mūḷhassa	62
andhakāre vā telapajjotaṃ dhāreyya	62
bhikkhave bhikkhu kāye kāyānupassī	62
vā telapajjotaṃ dhāreyya cakkhumanto	62
ukkujjeyya paṭicchannaṃ vā vivareyya	62
kho te bhikkhū bhagavantaṃ	62
kho bhikkhave catūhi dhammehi	62
mūḷhassa vā maggaṃ ācikkheyya	62
kittāvatā nu kho bhante	62
tvaṃ bhikkhu āpanno pārājikanti	62
atthāya hitāya sukhāya devamanussā	61
bhikkhave catūhi dhamma samannāgata	61
mahaggata appamāṇa avera abyāpajja	61
sammākammanta sammāājīva sammāvāyāma sammāsati	61
tattha parinibbāyī anāvattidhamma tasmā	61
vācāya pācittiya upasampanna upasampanna	61
api nu taṃ anupādāya	61
maṃ bhavaṃ gotama dhāretu	61
upāsaka maṃ bhavaṃ gotama	61
vūpakaṭṭha appamatta ātāpī pahitatta	61
ujuṃ kāyaṃ paṇidhāya parimukhaṃ	61
kevala dukkhakkhandha samudaya hoti	61
yampidaṃ manosamphassapaccayā uppajjati vedayita	61
eka vūpakaṭṭha appamatta ātāpī	61
vācāya vācāya pācittiya upasampanna	61
paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
upasama abhiññāya sambodha nibbāna	61
āpatti vācāya vācāya pācittiya	61
idamavoca bhagavā idaṃ vatvāna	61
atthāya hitāya sukhāya devamanussānaṃ	61
kāyaṃ paṇidhāya parimukhaṃ satiṃ	61
eko vūpakaṭṭho appamatto ātāpī	61
aneke pāpakā akusalā dhammā	61
yampidaṃ manosamphassapaccayā uppajjati vedayitaṃ	61
paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā	61
kevalassa dukkhakkhandhassa samudayo hoti	61
api nu taṃ anupādāya	61
vācāya vācāya pācittiyassa upasampanno	61
mahaggatena appamāṇena averena abyāpajjena	61
tatiyaṃ jhānaṃ upasampajja viharati	61
idamavoca bhagavā idaṃ vatvāna	61
ujuṃ kāyaṃ paṇidhāya parimukhaṃ	61
sāvatthinidānaṃ ekamantaṃ nisinno kho	61
vūpakaṭṭho appamatto ātāpī pahitatto	61
saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca	61
āpatti vācāya vācāya pācittiyassa	61
upāsakaṃ maṃ bhavaṃ gotamo	61
maṃ bhavaṃ gotamo dhāretu	61
hi keci bhikkhave samaṇa	60
ehipassika opaneyyika paccattaṃ veditabba	60
bhagavatā saṃkhittena uddesa uddiṭṭha	60
ratti vā divasa vā	60
akālika ehipassika opaneyyika paccattaṃ	60
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya yena	60
uddiṭṭha vitthārena atthaṃ avibhatta	60
uddesa uddiṭṭha vitthārena atthaṃ	60
bahujanasukhāya lokānukampā atthāya hitāya	60
saccaṃ kira bhikkhave bhikkhunī	60
abhikkantaṃ bho gotama pe	60
kathañhi nāma bhikkhave bhikkhunī	60
orambhāgiya saṃyojana parikkhaya opapātika	60
lokānukampā atthāya hitāya sukhāya	60
diṭṭha sutaṃ muta viññāta	60
saṃkhittena uddesa uddiṭṭha vitthārena	60
bhikkhave catūhi dhammehi samannāgato	60
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya yena	60
abhikkantaṃ bho gotama pe	60
uddiṭṭhassa vitthārena atthaṃ avibhattassa	60
upasamāya abhiññāya sambodhāya nibbānāya	60
lokānukampāya atthāya hitāya sukhāya	60
diṭṭhaṃ sutaṃ mutaṃ viññātaṃ	60
uddesassa uddiṭṭhassa vitthārena atthaṃ	60
vāti aniccaṃ bhante pe	60
hi keci bhikkhave samaṇā	60
bhagavatā saṃkhittena uddesassa uddiṭṭhassa	60
saṃkhittena uddesassa uddiṭṭhassa vitthārena	60
bahujanasukhāya lokānukampāya atthāya hitāya	60
vedanā pe citta pe	59
bhikkhu āpanna pārājikanti tena	59
viññāṇañcāyatana samatikkamma natthi kiñcīti	59
brāhmaṇa yena bhagavā tenupasaṅkami	59
ārocesi pe saccaṃ kira	59
āvi ceva raho ca	59
itthī vā purisa vā	59
ca ime kho bhikkhave	59
cakkhumant rūpa dakkhantīti evamevaṃ	59
bhagavant abhivādetvā ekamantaṃ aṭṭhāsi	59
etamatthaṃ ārocesi pe saccaṃ	59
bhante taṃ kiṃ maññati	59
dukkhanirodhagāmī paṭipadāti yathābhūtaṃ pajānāti	59
appamatto ātāpī pahitatto viharanto	59
dukkhā tibbā kharā kaṭukā	59
cakkhumanto rūpāni dakkhantīti evamevaṃ	59
taṃ suṇātha sādhukaṃ manasi	59
ca ime kho bhikkhave	59
itthī vā puriso vā	59
āvi ceva raho ca	59
āpanno pārājikanti tena kho	59
viññāṇañcāyatanaṃ samatikkamma natthi kiñcīti	59
bhikkhu āpanno pārājikanti tena	59
vedanāsu pe citte pe	59
katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana	58
hoti ayaṃ vuccati bhikkhave	58
saṃvijjamāna loka katama cattāro	58
viharantaṃ abhijjhādomanassa pāpaka akusala	58
sabbaso viññāṇañcāyatana samatikkamma natthi	58
atthaṃ avibhatta vitthārena atthaṃ	58
bāhā pasāreyya pasārita vā	58
ārocesi atha kho bhagavā	58
pe citta pe dhamma	58
kathañhi nāma chabbaggiya bhikkhū	58
abhiññāya sambodha nibbāna saṃvattati	58
ajjhattaṃ arūpasaññī eka bahiddhā	58
tibba khara kaṭuka vedanā	58
vo pahīna hitāya sukhāya	58
pasāreyya pasārita vā bāhā	58
sammāvācā sammākammanta sammāājīva sammāvāyāma	58
vā bāhā pasāreyya pasārita	58
dakkhiṇeyya añjalikaraṇīya anuttara puññakkhetta	58
citta pe dhamma dhammānupassī	58
arūpasaññī eka bahiddhā rūpa	58
yasmā ca kho bhikkhave	58
vitthārena atthaṃ avibhatta vitthārena	58
pana samaya aññatara bhikkhuno	58
kalandakanivāpa tena kho pana	58
bhikkhave bhikkhu sammādiṭṭhi bhāveti	58
viharati veḷuvana kalandakanivāpa tena	58
veḷuvana kalandakanivāpa tena kho	58
pāpaka akusala dhamma sambhavati	58
idha bhikkhave bhikkhu sammādiṭṭhi	58
abhijjhādomanassa pāpaka akusala dhamma	58
arūpasaññī eko bahiddhā rūpāni	58
kathañhi nāma chabbaggiyā bhikkhū	58
atthaṃ avibhattassa vitthārena atthaṃ	58
vitthārena atthaṃ avibhattassa vitthārena	58
viharati veḷuvane kalandakanivāpe tena	58
pasāreyya pasāritaṃ vā bāhaṃ	58
veḷuvane kalandakanivāpe tena kho	58
sauddesaṃ anekavihitaṃ pubbenivāsaṃ anussarati	58
vā bāhaṃ pasāreyya pasāritaṃ	58
kalandakanivāpe tena kho pana	58
viharantaṃ abhijjhādomanassā pāpakā akusalā	58
dukkhanirodhagāminī paṭipadāti yathābhūtaṃ pajānāti	58
pe citte pe dhammesu	58
ajjhattaṃ arūpasaññī eko bahiddhā	58
saṃvijjamānā lokasmiṃ katame cattāro	58
yasmā ca kho bhikkhave	58
idha bhikkhave bhikkhu sammādiṭṭhiṃ	58
abhijjhādomanassā pāpakā akusalā dhammā	58
bhikkhave bhikkhu sammādiṭṭhiṃ bhāveti	58
sabbaso viññāṇañcāyatanaṃ samatikkamma natthi	58
bāhaṃ pasāreyya pasāritaṃ vā	58
bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi	58
pāpakā akusalā dhammā sambhavanti	58
citte pe dhammesu dhammānupassī	58
brāhmaṇo yena bhagavā tenupasaṅkami	58
pana samayena aññatarassa bhikkhuno	58
hoti ayaṃ vuccati bhikkhave	58
pāpaka akusala dhamma anvāssavati	57
bhagavato etamatthaṃ ārocesi atha	57
imehi kho bhikkhave tīhi	57
vesālī viharati mahāvana kūṭāgārasālā	57
nikkujjita vā ukkujjeyya paṭicchanna	57
bahiddhā vā oḷārika vā	57
gacchati dhammañca bhikkhusaṅghañca upāsaka	57
vā oḷārika vā sukhuma	57
dhamma anvāssavati tassa saṃvara	57
rahogata paṭisallīna evaṃ cetaso	57
yaṃ dūre santike vā	57
akusala dhamma anvāssavati tassa	57
atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā	57
vusitavant katakaraṇīya ohitabhāra anuppattasadattha	57
vā bahiddhā vā oḷārika	57
āsana nisīdi atha kho	57
paṭisallīna evaṃ cetaso parivitakka	57
vassa chasu dhamma sikkhitasikkha	57
bhagavato santike imaṃ gāthaṃ	57
pāhuneyya dakkhiṇeyya añjalikaraṇīya anuttara	57
jhāna ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī	57
pasārita vā bāhā samiñjati	57
bhagavato santike imaṃ gāthaṃ	57
rahogatassa paṭisallīnassa evaṃ cetaso	57
pasāritaṃ vā bāhaṃ samiñjeyya	57
nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ	57
imehi kho bhikkhave tīhi	57
pāpakā akusalā dhammā anvāssaveyyuṃ	57
yaṃ dūre santike vā	57
jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī	57
dhammā anvāssaveyyuṃ tassa saṃvarāya	57
netaṃ moghapurisa appasannānaṃ vā	57
paṭisallīnassa evaṃ cetaso parivitakko	57
akusalā dhammā anvāssaveyyuṃ tassa	57
atha kho sambahula bhikkhū	56
pariyāyena sammā vadamāna vadeyya	56
āyasmā ānanda yena bhagavā	56
manussa ujjhāyanti khiyyanti vipācenti	56
yena maṃ pariyāyena sammā	56
na tumhākaṃ taṃ pajahati	56
loka ca idameva saccaṃ	56
nāma balavant purisa samiñjita	56
maṃ pariyāyena sammā vadamāna	56
bhanteti kho āyasmā ānanda	56
ca idameva saccaṃ moghamaññanti	56
kiṃ nu kho āvuso	56
pītisukha dutiyaṃ jhāna upasampajja	56
ānanda yena bhagavā tenupasaṅkami	56
ākāsānañcāyatana samatikkamma anantaṃ viññāṇanti	56
namo tassa bhagavato arahato	56
pariyāya yena maṃ pariyāyena	56
ca loka ca idameva	56
pāpaka akusala dhamma pahāna	56
aññaṃ jīvaṃ aññaṃ sarīranti	56
citta pakkhandati pasīdati santiṭṭhati	56
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāveti	56
ca idameva saccaṃ moghamaññanti	56
nāma balavā puriso samiñjitaṃ	56
na tumhākaṃ taṃ pajahatha	56
ekaṃ disaṃ pharitvā viharati	56
ca loko ca idameva	56
āyasmā ānando yena bhagavā	56
manussā ujjhāyanti khiyyanti vipācenti	56
pītisukhaṃ dutiyaṃ jhānaṃ upasampajja	56
etamatthaṃ ārocesuṃ pe saccaṃ	56
ākāsānañcāyatanaṃ samatikkamma anantaṃ viññāṇanti	56
bhanteti kho āyasmā ānando	56
yena maṃ pariyāyena sammā	56
pariyāyo yena maṃ pariyāyena	56
ānando yena bhagavā tenupasaṅkami	56
loko ca idameva saccaṃ	56
aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ	56
atha kho sambahulā bhikkhū	56
bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ	56
pariyāyena sammā vadamāno vadeyya	56
aññaṃ jīvaṃ aññaṃ sarīranti	56
kiṃ nu kho āvuso	56
maṃ pariyāyena sammā vadamāno	56
namo tassa bhagavato arahato	56
ārocesuṃ pe saccaṃ kira	56
moghapurisa appasannānaṃ vā pasādāya	56
maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ	56
dhamma pe saṅgha pe	55
nibbidā virāga nirodha paṭipanna	55
asaṃvuta viharantaṃ abhijjhādomanassa pāpaka	55
paññatta āsana nisīdi atha	55
hoti evaṃ kho bhikkhave	55
jānāti passāmīti evaṃsaññī hoti	55
abhivaḍḍhati kusalā dhamma parihāyati	55
dve vā tīṇi vā	55
bhāvita bahulīkata yānīkata vatthukata	55
sabbaso ākāsānañcāyatana samatikkamma anantaṃ	55
abhibhuyya jānāti passāmīti evaṃsaññī	55
dhamma desita ājānāti yathā	55
sammāsaṅkappa sammāvācā sammākammanta sammāājīva	55
yena bhagavā tenañjaliṃ paṇāmetvā	55
ca virāga upekkhaka ca	55
atha kho eteva bahutara	55
dhamma samannāgata bhikkhu āhuneyya	55
pīti ca virāga upekkhaka	55
nāssa kiñci sabbāvant kāya	55
vatthukata anuṭṭhita paricita susamāraddha	55
abhibhuyya jānāmi passāmīti evaṃsaññī	55
sabbaso ākāsānañcāyatanaṃ samatikkamma anantaṃ	55
abhivaḍḍhanti kusalā dhammā parihāyanti	55
dhamme pe saṅghe pe	55
yena bhagavā tenañjaliṃ paṇāmetvā	55
asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā	55
dhammehi samannāgato bhikkhu āhuneyyo	55
anekavihitaṃ pubbenivāsaṃ anussarati seyyathidaṃ	55
dve vā tīṇi vā	55
hoti evaṃ kho bhikkhave	55
pe dhammesu dhammānupassī viharati	55
pāpakānaṃ akusalānaṃ dhammānaṃ pahānāya	55
nāssa kiñci sabbāvato kāyassa	55
vedanā saññā saṅkhārā viññāṇaṃ	55
jānāmi passāmīti evaṃsaññī hoti	55
atha kho eteva bahutarā	55
vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ	55
dhammaṃ desitaṃ ājānāmi yathā	55
ariya aṭṭhaṅgika maggaṃ bahulīkaroti	54
sammāājīva sammāvāyāma sammāsati sammāsamādhi	54
gotama abhikkantaṃ bho gotama	54
ucchinnamūlā tālāvatthukata anabhāvaṃkata āyatiṃ	54
ca me citta vinīvaraṇa	54
rūpasaññā samatikkamā paṭighasaññā atthaṅgama	54
paṭighasaññā atthaṅgama nānattasaññā amanasikāra	54
sammādiṭṭhi sammāsaṅkappa sammāvācā sammākammanta	54
samatikkamā paṭighasaññā atthaṅgama nānattasaññā	54
evaṃ hoti aho vatāhaṃ	54
bhagavā idaṃ vatvāna sugata	54
dhamma deseti ādikalyāṇa majjhekalyāṇa	54
kiṃ nu kho bho	54
padakkhiṇaṃ katvā pakkāmi atha	54
sevato akusala dhamma abhivaḍḍhati	54
suṇāti pe katama ca	54
santike imaṃ gāthaṃ abhāsi	54
atthaṅgama nānattasaññā amanasikāra ananta	54
taṃ suṇāti pe katama	54
taṃ jīvaṃ taṃ sarīranti	54
nānattasaññā amanasikāra ananta ākāsoti	54
suṇātu me bhante saṅgha	54
samannāgata bhikkhu āhuneyya hoti	54
dhammavinaya vuddhi virūḷhi vepulla	54
katvā pakkāmi atha kho	54
deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	54
bhagavā idaṃ vatvāna sugato	54
ca me cittaṃ vinīvaraṇaṃ	54
sevato akusalā dhammā abhivaḍḍhanti	54
etamatthaṃ ārocesuṃ atha kho	54
samatikkamā paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ	54
paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ amanasikārā	54
nānattasaññānaṃ amanasikārā ananto ākāsoti	54
katvā pakkāmi atha kho	54
kiṃ nu kho bho	54
ucchinnamūlā tālāvatthukatā anabhāvaṃkatā āyatiṃ	54
suṇātu me bhante saṅgho	54
ca virāgā upekkhako ca	54
samannāgato bhikkhu āhuneyyo hoti	54
rūpasaññānaṃ samatikkamā paṭighasaññānaṃ atthaṅgamā	54
padakkhiṇaṃ katvā pakkāmi atha	54
atthaṅgamā nānattasaññānaṃ amanasikārā ananto	54
santike imaṃ gāthaṃ abhāsi	54
taṃ jīvaṃ taṃ sarīranti	54
pītiyā ca virāgā upekkhako	54
evaṃ hoti aho vatāhaṃ	54
dhammavinaye vuddhiṃ virūḷhiṃ vepullaṃ	54
yaṃ taṃ ariya ācikkhanti	53
tatra bhikkhave ye te	53
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatta	53
ācāragocarasampanna aṇumatta vajja bhayadassāvī	53
pañca dhamma samannāgata bhikkhu	53
taṃ ariya ācikkhanti upekkhaka	53
aṇumatta vajja bhayadassāvī samādāya	53
yāva brahmalokāpi kāya vasaṃ	53
upekkhaka satimant sukhavihārīti tatiyaṃ	53
sutaṃ muta viññāta patta	53
pe catutthaṃ jhāna upasampajja	53
vipācenta ye te bhikkhū	53
pītimana kāyo passambhati passaddhakāya	53
satimant sukhavihārīti tatiyaṃ jhāna	53
sādhukaṃ manasi karohi bhāsissāmīti	53
muta viññāta patta pariyesita	53
ujjhāyanta khiyyanta vipācenta ye	53
sabbaso rūpasaññā samatikkamā paṭighasaññā	53
ariya ācikkhanti upekkhaka satimant	53
evaṃ cetasā ceto paricca	53
khiyyanta vipācenta ye te	53
ācikkhanti upekkhaka satimant sukhavihārīti	53
evaṃ cetasā ceto paricca	53
pañcahi dhammehi samannāgato bhikkhu	53
pharitvā viharati tathā dutiyaṃ	53
taṃ ariyā ācikkhanti upekkhako	53
mutaṃ viññātaṃ pattaṃ pariyesitaṃ	53
sutaṃ mutaṃ viññātaṃ pattaṃ	53
sādhukaṃ manasi karohi bhāsissāmīti	53
saddhiṃ sammodiṃsu sammodanīyaṃ kathaṃ	53
ariyā ācikkhanti upekkhako satimā	53
ācikkhanti upekkhako satimā sukhavihārīti	53
pe catutthaṃ jhānaṃ upasampajja	53
viharati tathā dutiyaṃ tathā	53
disaṃ pharitvā viharati tathā	53
sammākammanto sammāājīvo sammāvāyāmo sammāsati	53
pubbenivāsaṃ anussarati seyyathidaṃ ekampi	53
tatra bhikkhave ye te	53
yāva brahmalokāpi kāyena vasaṃ	53
yaṃ taṃ ariyā ācikkhanti	53
sabbaso rūpasaññānaṃ samatikkamā paṭighasaññānaṃ	53
satimā sukhavihārīti tatiyaṃ jhānaṃ	53
upekkhako satimā sukhavihārīti tatiyaṃ	53
kho eteva bahutara sattā	52
tālāvatthukata anabhāvaṃkata āyatiṃ anuppādadhammā	52
tenupasaṅkami upasaṅkamitvā āyasmant ānanda	52
loka abhijjhādomanassa vedanā pe	52
yā ratti vā divasa	52
āsana nisīdi nisajja kho	52
sukhavihārīti tatiyaṃ jhāna upasampajja	52
anekapariyāyena dhamma pakāsita esāhaṃ	52
bhikkhave ye te samaṇabrāhmaṇā	52
cārikā caramāna mahatā bhikkhusaṅgha	52
sevato akusala dhamma parihāyati	52
khīṇāsava vusitavant katakaraṇīya ohitabhāra	52
tassa bhagavato arahato sammāsambuddha	52
rūpā iṭṭha kantā manāpa	52
yoniso manasikāra ahu paññāya	52
paññatta āsana nisīdi nisajja	52
atta hoti aroga paraṃ	52
bahujanahitāya bahujanasukhāya lokānukampā atthāya	52
patta pariyesita anuvicarita manasā	52
cakkhuviññeyya rūpā iṭṭha kantā	52
caramāna mahatā bhikkhusaṅgha saddhiṃ	52
buddha aveccappasāda samannāgata hoti	52
bhikkhave bhagavato arahato sammāsambuddha	52
viññāta patta pariyesita anuvicarita	52
bhagavā vesālī viharati mahāvana	52
etadahosi kimhi nu kho	52
kevalaparipuṇṇa parisuddha brahmacariyaṃ pakāseti	52
nikāmalābhī hoti akicchalābhī akasiralābhī	52
manasikāra ahu paññāya abhisamaya	52
attā hoti arogo paraṃ	52
cārikaṃ caramāno mahatā bhikkhusaṅghena	52
sukhavihārīti tatiyaṃ jhānaṃ upasampajja	52
rūpā iṭṭhā kantā manāpā	52
tassa bhagavato arahato sammāsambuddhassa	52
tibbā kharā kaṭukā vedanā	52
caramāno mahatā bhikkhusaṅghena saddhiṃ	52
yā ratti vā divaso	52
bhagavā vesāliyaṃ viharati mahāvane	52
pe samaṇo khalu bho	52
pattaṃ pariyesitaṃ anuvicaritaṃ manasā	52
yoniso manasikārā ahu paññāya	52
bhagavantaṃ etadavoca abhikkantaṃ bho	52
viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ	52
bahujanahitāya bahujanasukhāya lokānukampāya atthāya	52
etadavoca abhikkantaṃ bho gotama	52
loke abhijjhādomanassaṃ vedanāsu pe	52
anekapariyāyena dhammo pakāsito esāhaṃ	52
bhikkhave bhagavato arahato sammāsambuddhassa	52
sevato akusalā dhammā parihāyanti	52
nikāmalābhī hoti akicchalābhī akasiralābhī	52
sammāvācā sammākammanto sammāājīvo sammāvāyāmo	52
tālāvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā	52
bhikkhave ye te samaṇabrāhmaṇā	52
manasikārā ahu paññāya abhisamayo	52
ārocesuṃ atha kho bhagavā	52
cakkhuviññeyyā rūpā iṭṭhā kantā	52
sammodiṃsu sammodanīyaṃ kathaṃ sāraṇīyaṃ	52
kho eteva bahutarā sattā	52
etadahosi kimhi nu kho	52
ratti vā divaso vā	52
natthi kiñcīti ākiñcaññāyatana upasampajja	51
bhikkhave puggala santo saṃvijjamāna	51
pe saccaṃ kira tvaṃ	51
pakaraṇa dhammī kathaṃ katvā	51
vipācenti kathañhi nāma ayyā	51
akusala dhamma pahāna kusalānaṃ	51
dhamma pahāna kusalānaṃ dhamma	51
bho gotama abhikkantaṃ bho	51
etasmiṃ pakaraṇa dhammī kathaṃ	51
nivāsetvā pattacīvaramādāya sāvatthī piṇḍāya	51
bhikkhave tīhi dhamma samannāgata	51
abhijjhādomanassa vedanā pe citta	51
anvāssavati tassa saṃvara paṭipajjati	51
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthī	51
nidāna etasmiṃ pakaraṇa dhammī	51
acchariyaṃ bhante abbhutaṃ bhante	51
jāyati pītimana kāyo passambhati	51
nibbānaninna hoti nibbānapoṇa nibbānapabbhāra	51
abhikkantaṃ bho gotama abhikkantaṃ	51
loka piyarūpa sātarūpa etthesā	51
pamudita pīti jāyati pītimana	51
pīti jāyati pītimana kāyo	51
bahulīkata mahapphala hoti mahānisaṃsa	51
pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta	51
kāyo passambhati passaddhakāya sukhaṃ	51
catūhi bhikkhave dhamma samannāgata	51
samatikkamma natthi kiñcīti ākiñcaññāyatana	51
viharati ācāragocarasampanna aṇumatta vajja	51
piyarūpa sātarūpa etthesā taṇhā	51
bhagavato bhāsita abhinanditvā anumoditvā	51
etasmiṃ pakaraṇe dhammiṃ kathaṃ	51
āsane nisīdi nisajja kho	51
loke piyarūpaṃ sātarūpaṃ etthesā	51
pītimanassa kāyo passambhati passaddhakāyo	51
bhikkhave puggalā santo saṃvijjamānā	51
abhikkantaṃ bho gotama abhikkantaṃ	51
buddhe aveccappasādena samannāgato hoti	51
pīti jāyati pītimanassa kāyo	51
pakaraṇe dhammiṃ kathaṃ katvā	51
paññatte āsane nisīdi nisajja	51
bhagavato etamatthaṃ ārocesuṃ atha	51
pe saccaṃ kira tvaṃ	51
pamuditassa pīti jāyati pītimanassa	51
nibbānaninno hoti nibbānapoṇo nibbānapabbhāro	51
bho gotama abhikkantaṃ bho	51
abhijjhādomanassaṃ vedanāsu pe citte	51
bhikkhave tīhi dhammehi samannāgato	51
bhagavato bhāsitaṃ abhinanditvā anumoditvā	51
samatikkamma natthi kiñcīti ākiñcaññāyatanaṃ	51
kāyo passambhati passaddhakāyo sukhaṃ	51
atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā	51
piyarūpaṃ sātarūpaṃ etthesā taṇhā	51
katamehi pañcahi idha bhikkhave	51
visuddhena atikkantamānusakena satte passati	51
gotama abhikkantaṃ bho gotama	51
natthi kiñcīti ākiñcaññāyatanaṃ upasampajja	51
nidāne etasmiṃ pakaraṇe dhammiṃ	51
sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto	51
sammāsaṅkappo sammāvācā sammākammanto sammāājīvo	51
acchariyaṃ bhante abbhutaṃ bhante	51
vipācenti kathañhi nāma ayyā	51
jāyati pītimanassa kāyo passambhati	51
anussarati seyyathidaṃ ekampi jātiṃ	51
vatāhaṃ kāya bheda paraṃ	50
vata bho abbhutaṃ vata	50
bhikkhū āmantesi anujānāti bhikkhave	50
tasmā tuṇhī evametaṃ dhārayāmīti	50
vā attānaṃ attani vā	50
imasmiṃ dhammavinaya vuddhi virūḷhi	50
eteva bahutara sattā ye	50
sugata athāparaṃ etadavoca satthā	50
anadhigata adhigama asacchikata sacchikiriyā	50
agāra anagāriyaṃ pabbajita hoti	50
katvā bhikkhū āmantesi anujānāti	50
bhāsita abhinanditvā anumoditvā uṭṭhāyāsanā	50
abhiññāya pariññāya parikkhaya pahāna	50
aho vatāhaṃ kāya bheda	50
bho abbhutaṃ vata bho	50
evaṃ kalyāṇa kittisadda abbhuggata	50
parihāyati kusalā dhamma abhivaḍḍhati	50
acchariyaṃ vata bho abbhutaṃ	50
anāpatti bhikkhu saṅghādisesa āpatti	50
karaṇīya nāpara itthattāyāti pajānāmīti	50
parihāyanti kusalā dhammā abhivaḍḍhanti	50
bho abbhutaṃ vata bho	50
vā attānaṃ attani vā	50
vatāhaṃ kāyassa bhedā paraṃ	50
aho vatāhaṃ kāyassa bhedā	50
agārasmā anagāriyaṃ pabbajito hoti	50
atikkantamānusakena satte passati cavamāne	50
