sentence	count
visārada bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka ācariyaka uggahetvā	25
vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma dukkhassantakara hoti	25
lokoti vā asassata lokoti vā pe neva hoti na	25
nibbindamāna sammā virajjamāna sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca	25
pāpaka akusala dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya	25
vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi	25
sāratthika sāragavesī sārapariyesanaṃ caramāna mahato rukkha tiṭṭhanta sāravant atikkammeva	25
pe rūpa kho bhikkhave sati rūpa upādāya rūpa abhinivissa	25
tasmiṃ samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta hoti	25
nissaggiya hoti nissajjitabba saṅgha vā gaṇa vā puggala vā	25
sassato lokoti vā asassata lokoti vā pe neva hoti	25
samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta hoti na	25
padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi phusati yathāsamāhite citta	25
dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya manindriya saṃvaraṃ	25
ekamantaṃ nisīdi ekamantaṃ nisinna kho so bhikkhu bhagavant etadavoca	25
abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinna kho so bhikkhu bhagavant	25
natthi paro loka natthi sattā opapātika natthi sukatadukkaṭa kamma	25
rūpa netaṃ mama nesohamasmi na meso attāti evametaṃ yathābhūtaṃ	25
avaca mā bhagavant abbhācikkhi na hi sādhu bhagavato abbhakkhāna	25
vivekaja pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama ajjhattaṃ	25
iti vā hi bhikkhave puthujjana tathāgata vaṇṇa vadamāna vadeyya	25
jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi	25
dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi	25
vā asassata lokoti vā pe neva hoti na na	25
ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi phusati yathāsamāhite	25
cattāro iddhipāda bhāvita bahulīkata yānīkata vatthukata anuṭṭhita paricita susamāraddha	25
vinīta visārada bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka ācariyaka	25
anussarati nevassa tasmiṃ samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita	25
akusala dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya manindriya	25
vivittaṃ senāsana bhajati arañña rukkhamūla pabbata kandaraṃ giriguhā susāna	25
cattāro mahābhūtā aparisesa nirujjhati seyyathidaṃ pathavīdhātu āpodhātu tejodhātu vāyodhātūti	25
jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo	25
hoti na mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ samaya citta	25
diṭṭha sutaṃ muta viññāta patta pariyesita anuvicarita manasā tatrāpi	25
vivaṭṭakappa anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī	25
citta hoti na mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ samaya	25
na mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ samaya citta hoti	25
pītisukha abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvant kāya	25
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi	25
asassata lokoti vā pe neva hoti na na hoti	25
anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta	25
saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so	25
nevassa tasmiṃ samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta	25
virajjamāna sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma	25
bhikkhu sammā nibbindamāna sammā virajjamāna sammā vimuccamāna sammā pariyantadassāvī	25
hoti nissajjitabba saṅgha vā gaṇa vā puggala vā evañca	25
sambahula bhikkhū yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ	25
citta hoti na dosapariyuṭṭhita citta hoti na mohapariyuṭṭhita citta	25
sammādiṭṭhi sammāsaṅkappa sammāvācā sammākammanta sammāājīva sammāvāyāma sammāsati sammāsamādhi ayaṃ	25
rūpa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā oḷārika vā sukhuma	25
aññatara nīca āsana gahetvā ekamantaṃ nisīdi ekamantaṃ nisinna kho	25
pītisukha paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama ajjhattaṃ sampasādana	25
sammā virajjamāna sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva	25
rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta hoti na mohapariyuṭṭhita	25
sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma dukkhassantakara	25
bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ maṃ bhavaṃ	25
domanassehi upāyāsehi dukkhotiṇṇo dukkhapareto appeva nāma imassa kevalassa dukkhakkhandhassa	25
vā asassato lokoti vā pe neva hoti na na	25
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi	25
atha kho sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ	25
na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa	25
lokoti vā asassato lokoti vā pe neva hoti na	25
rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ	25
sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme dukkhassantakaro	25
dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi	25
vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi	25
tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti	25
natthi paro loko natthi sattā opapātikā natthi sukatadukkaṭānaṃ kammānaṃ	25
sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva	25
sutadharo sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā sātthaṃ	25
mettāsahagatena cetasā ekaṃ disaṃ pharitvā viharati tathā dutiyaṃ tathā	25
sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi ayaṃ	25
virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme	25
hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti	25
asassato lokoti vā pe neva hoti na na hoti	25
sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā sātthaṃ sabyañjanaṃ	25
anussarati nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ	25
cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ	25
cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ samaye	25
nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ	25
pītisukhena abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvato kāyassa	25
cattāro iddhipādā bhāvitā bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā susamāraddhā	25
sassato lokoti vā asassato lokoti vā pe neva hoti	25
cattāro mahābhūtā aparisesā nirujjhanti seyyathidaṃ pathavīdhātu āpodhātu tejodhātu vāyodhātūti	25
na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ samaye cittaṃ hoti	25
pe rūpe kho bhikkhave sati rūpaṃ upādāya rūpaṃ abhinivissa	25
iti vā hi bhikkhave puthujjano tathāgatassa vaṇṇaṃ vadamāno vadeyya	25
kho sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ abhivādetvā	25
nibbindamāno sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca	25
hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ samaye cittaṃ	25
abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ	25
ekaṃ samayaṃ bhagavā vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ atha kho	25
jātiyo dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo	25
vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme dukkhassantakaro hoti	25
samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na	25
dukkhotiṇṇo dukkhapareto appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethāti	25
vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī	25
upāyāsehi dukkhotiṇṇo dukkhapareto appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā	25
anekepi saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto	25
sāratthiko sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato sāravato atikkammeva	25
sabbaṃ rūpaṃ netaṃ mama nesohamasmi na meso attāti evametaṃ	25
dhammā pe rūpe kho bhikkhave sati rūpaṃ upādāya rūpaṃ	25
bhikkhū anekapariyāyena vigarahitvā bhagavato etamatthaṃ ārocesuṃ pe saccaṃ kira	25
sammā nibbindamāno sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ	25
ekamantaṃ nisīdi ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca	25
jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo	25
jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi	25
bhikkhu sammā nibbindamāno sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī	25
rūpaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ vā sukhumaṃ	25
sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ	25
saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so	25
avaca mā bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ	25
dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ	25
rūpaṃ netaṃ mama nesohamasmi na meso attāti evametaṃ yathābhūtaṃ	25
diṭṭhaṃ sutaṃ mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi	25
namati ātappa anuyoga sātacca padhāna yassa citta na namati	24
sātacca padhāna yassa citta na namati ātappa anuyoga sātacca	24
hoti yaṃ bala āgamma tathāgata āsabha ṭhānaṃ paṭijānāti parisā	24
kho dīgha addha na ittaraṃ manasikaronta no amanasikaronta paññavant	24
pajānāti ime vata bhonto sattā kāyaduccarita samannāgata vacīduccarita samannāgata	24
pathavī ākāsepi pallaṅkena kamati seyyathāpi pakkhī sakuṇa imepi candimasūriyā	24
citta na namati ātappa anuyoga sātacca padhāna yassa citta	24
ānanda cattāro iddhipāda bhāvita bahulīkata yānīkata vatthukata anuṭṭhita paricita	24
santike vā sabbaṃ rūpa netaṃ mama nesohamasmi na meso	24
yaṃ kiñci viññāṇa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā oḷārika	24
pāpaka diṭṭhigata uppanna tathāhaṃ bhagavatā dhamma desita ājānāti yathā	24
kevalaparipuṇṇa parisuddha brahmacariyaṃ abhivadanti tathārūpāssa dhamma bahussuta honti dhātā	24
ariya aṭṭhaṅgika maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti idha	24
tathāgatabala hoti yaṃ bala āgamma tathāgata āsabha ṭhānaṃ paṭijānāti	24
bhāveti vivekanissita virāganissita nirodhanissita vossaggapariṇāmī evaṃ kho bhikkhave bhikkhu	24
viññāṇa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā oḷārika vā sukhuma	24
deseti taṃ suṇāti sādhukaṃ manasi karoti bhāsissāmīti evaṃ bhanteti	24
āgamma tathāgata āsabha ṭhānaṃ paṭijānāti parisā sīhanāda nadati brahmacakka	24
na namati ātappa anuyoga sātacca padhāna yassa citta na	24
sāriputta saddhiṃ sammodi sammodanīya kathaṃ sāraṇīya vītisāretvā ekamantaṃ nisīdi	24
patta pariyesita anuvicarita manasā tatrāpi na saññī assa saññī	24
akusala dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati cakkhundriya cakkhundriya	24
upasaṅkamitvā āyasmant sāriputta saddhiṃ sammodi sammodanīya kathaṃ sāraṇīya vītisāretvā	24
satta pajānāti ime vata bhonto sattā kāyaduccarita samannāgata vacīduccarita	24
muta viññāta patta pariyesita anuvicarita manasā tatrāpi na saññī	24
ātappa anuyoga sātacca padhāna yassa citta na namati ātappa	24
anuppanna pāpaka akusala dhamma anuppāda chandaṃ janeti vāyamati vīriya	24
sujāto mātito ca pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga	24
gaṇa vā puggala vā evañca pana bhikkhave nissajjitabba pe	24
me bhante bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma	24
āyasmant sāriputta saddhiṃ sammodi sammodanīya kathaṃ sāraṇīya vītisāretvā ekamantaṃ	24
viññāṇa netaṃ mama nesohamasmi na meso attāti evametaṃ yathābhūtaṃ	24
aññaṃ byākaroti khīṇa jāti vusita brahmacariyaṃ kata karaṇīya nāpara	24
adhimatta chando ca vāyāma ca ussāha ca ussoḷhī ca	24
ubhato sujāto mātito ca pitito ca saṃsuddhagahaṇika yāva sattama	24
tasmiṃ samaya viharati ātāpī sampajāna satimant vineyya loka abhijjhādomanassa	24
yaṃ bala āgamma tathāgata āsabha ṭhānaṃ paṭijānāti parisā sīhanāda	24
vā sabbaṃ rūpa netaṃ mama nesohamasmi na meso attāti	24
saṅgha nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato dammīti	24
bhante bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma sutvā	24
attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi avinipātadhamma niyato	24
anuyoga sātacca padhāna yassa citta na namati ātappa anuyoga	24
sutaṃ muta viññāta patta pariyesita anuvicarita manasā tatrāpi na	24
na hi sādhu bhagavato abbhakkhāna na hi bhagavā evaṃ	24
pāpaka akusala dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati cakkhundriya	24
viharati vitakkavicārā vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva avitakka avicāra	24
bhikkhu sabbaso rūpasaññā samatikkamā paṭighasaññā atthaṅgama nānattasaññā amanasikāra ananta	24
byākaroti khīṇa jāti vusita brahmacariyaṃ kata karaṇīya nāpara itthattāyāti	24
upasampajja viharati vitakkavicārā vūpasama ajjhattaṃ sampasādana cetaso ekodibhāva avitakka	24
attanāva attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi avinipātadhamma	24
kāya duccarita carati vācāya duccarita carati manasā duccarita carati	24
sattā kāya bheda paraṃ maraṇa sugatiṃ sagga loka upapajjantīti	24
bala āgamma tathāgata āsabha ṭhānaṃ paṭijānāti parisā sīhanāda nadati	24
hoti sutadhara sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	24
tathāgata tathāgatabala hoti yaṃ bala āgamma tathāgata āsabha ṭhānaṃ	24
nisīdi ekamantaṃ nisinna kho te bhikkhū bhagavant etadavoca idha	24
kho pāpaka vipāka diṭṭha ceva dhamma abhisamparāyañcāti so iti	24
tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi	24
mucci tassa kukkucca ahosi pe anāpatti bhikkhu saṅghādisesa āpatti	24
ariya aṭṭhaṅgika maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti kathañca	24
dīgha addha na ittaraṃ manasikaronta no amanasikaronta paññavant no	24
parimuccati jātiyā jarāya maraṇa soka parideva dukkha domanassa upāyāsa	24
bhikkhū bhagavato etamatthaṃ ārocesi atha kho bhagavā etasmiṃ nidāna	24
yaṃ dūre santike vā sabbaṃ rūpa netaṃ mama nesohamasmi	24
kiñci viññāṇa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā oḷārika vā	24
seyyathāpi pathavī ākāsepi pallaṅkena kamati seyyathāpi pakkhī sakuṇa imepi	24
kho te bhikkhū bhagavato paccassosi bhagavā etadavoca katama ca	24
hi sādhu bhagavato abbhakkhāna na hi bhagavā evaṃ vadeyya	24
evarūpa pāpaka diṭṭhigata uppanna tathāhaṃ bhagavatā dhamma desita ājānāti	24
mā bhagavant abbhācikkhi na hi sādhu bhagavato abbhakkhāna na	24
viññāta patta pariyesita anuvicarita manasā tatrāpi na saññī assa	24
bahussuta hoti sutadhara sutasannicaya ye te dhamma ādikalyāṇa majjhekalyāṇa	24
abbhācikkhi na hi sādhu bhagavato abbhakkhāna na hi bhagavā	24
padhāna yassa citta na namati ātappa anuyoga sātacca padhāna	24
sabbaṃ viññāṇa netaṃ mama nesohamasmi na meso attāti evametaṃ	24
dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati cakkhundriya cakkhundriya saṃvaraṃ	24
dūre santike vā sabbaṃ rūpa netaṃ mama nesohamasmi na	24
bhagavant abbhācikkhi na hi sādhu bhagavato abbhakkhāna na hi	24
tassa citta na namati ātappa anuyoga sātacca padhāna yassa	24
sādhu me bhante bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato	24
bhikkhu tasmiṃ samaya viharati ātāpī sampajāna satimant vineyya loka	24
ākaṅkhamāna attanāva attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi	24
dīghena addhunā na ittaraṃ manasikarotā no amanasikarotā paññavatā no	24
kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ abhivadanti tathārūpāssa dhammā bahussutā honti dhātā	24
yaṃ dūre santike vā sabbaṃ rūpaṃ netaṃ mama nesohamasmi	24
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaroti idha	24
ātappāya anuyogāya sātaccāya padhānāya yassa cittaṃ na namati ātappāya	24
adhimatto chando ca vāyāmo ca ussāho ca ussoḷhī ca	24
bhikkhu tasmiṃ samaye viharati ātāpī sampajāno satimā vineyya loke	24
sabbaṃ viññāṇaṃ netaṃ mama nesohamasmi na meso attāti evametaṃ	24
yaṃ balaṃ āgamma tathāgato āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ	24
bhikkhu sabbaso rūpasaññānaṃ samatikkamā paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ amanasikārā ananto	24
abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ na hi bhagavā	24
anuyogāya sātaccāya padhānāya yassa cittaṃ na namati ātappāya anuyogāya	24
bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ evaṃ kho bhikkhave bhikkhu	24
sutaṃ mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi na	24
tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi	24
āgamma tathāgato āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ nadati brahmacakkaṃ	24
dūre santike vā sabbaṃ rūpaṃ netaṃ mama nesohamasmi na	24
sujāto mātito ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā	24
viññāṇaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ vā sukhumaṃ	24
kho dīghena addhunā na ittaraṃ manasikarotā no amanasikarotā paññavatā	24
na hi sādhu bhagavato abbhakkhānaṃ na hi bhagavā evaṃ	24
tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ anussarati	24
nissajjitabbaṃ saṅghassa vā gaṇassa vā puggalassa vā evañca pana	24
byākaroti khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti	24
bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ na hi	24
hi sādhu bhagavato abbhakkhānaṃ na hi bhagavā evaṃ vadeyya	24
saṅghassa nissajjāmīti pe dadeyyāti pe dadeyyunti pe āyasmato dammīti	24
pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi na saññī assa saññī	24
attanāva attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi avinipātadhammo	24
tassa cittaṃ na namati ātappāya anuyogāya sātaccāya padhānāya yassa	24
mucci tassa kukkuccaṃ ahosi pe anāpatti bhikkhu saṅghādisesassa āpatti	24
vā sabbaṃ rūpaṃ netaṃ mama nesohamasmi na meso attāti	24
tathāgatassa tathāgatabalaṃ hoti yaṃ balaṃ āgamma tathāgato āsabhaṃ ṭhānaṃ	24
mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi na saññī	24
tathāgatabalaṃ hoti yaṃ balaṃ āgamma tathāgato āsabhaṃ ṭhānaṃ paṭijānāti	24
bhikkhū bhagavato etamatthaṃ ārocesuṃ atha kho bhagavā etasmiṃ nidāne	24
mā bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ na	24
namati ātappāya anuyogāya sātaccāya padhānāya yassa cittaṃ na namati	24
balaṃ āgamma tathāgato āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ nadati	24
viññāṇaṃ netaṃ mama nesohamasmi na meso attāti evametaṃ yathābhūtaṃ	24
desessāmi taṃ suṇātha sādhukaṃ manasi karotha bhāsissāmīti evaṃ bhanteti	24
nissaggiyaṃ hoti nissajjitabbaṃ saṅghassa vā gaṇassa vā puggalassa vā	24
kiñci viññāṇaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ vā	24
na namati ātappāya anuyogāya sātaccāya padhānāya yassa cittaṃ na	24
tasmiṃ samaye viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṃ	24
cittaṃ na namati ātappāya anuyogāya sātaccāya padhānāya yassa cittaṃ	24
sādhu me bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato	24
santike vā sabbaṃ rūpaṃ netaṃ mama nesohamasmi na meso	24
kho pāpako vipāko diṭṭhe ceva dhamme abhisamparāyañcāti so iti	24
me bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato dhammaṃ	24
attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi avinipātadhammo niyato	24
aññaṃ byākaroti khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ	24
bahussuto hoti sutadharo sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā	24
pāpakaṃ diṭṭhigataṃ uppannaṃ tathāhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi yathā	24
hoti yaṃ balaṃ āgamma tathāgato āsabhaṃ ṭhānaṃ paṭijānāti parisāsu	24
padhānāya yassa cittaṃ na namati ātappāya anuyogāya sātaccāya padhānāya	24
hoti sutadharo sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā	24
viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi na saññī assa	24
sattā kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjantīti	24
evarūpaṃ pāpakaṃ diṭṭhigataṃ uppannaṃ tathāhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi	24
ubhato sujāto mātito ca pitito ca saṃsuddhagahaṇiko yāva sattamā	24
hoti nissajjitabbaṃ saṅghassa vā gaṇassa vā puggalassa vā evañca	24
ākaṅkhamāno attanāva attānaṃ byākareyya khīṇanirayomhi khīṇatiracchānayoni khīṇapettivisayo khīṇāpāyaduggativinipāto sotāpannohamasmi	24
sātaccāya padhānāya yassa cittaṃ na namati ātappāya anuyogāya sātaccāya	24
ānanda cattāro iddhipādā bhāvitā bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā	24
bhante bhagavā saṃkhittena dhammaṃ desetu yamahaṃ bhagavato dhammaṃ sutvā	24
yaṃ kiñci viññāṇaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ	24
pañca cakkhuviññeyya rūpā iṭṭha kantā manāpa piyarūpa kāmūpasaṃhita rajanīya	23
loka samaṇabrāhmaṇā sammaggata sammāpaṭipanna ye imañca loka parañca loka	23
anuvicarita manasā tatrāpi na saññī assa saññī ca pana	23
akusala dhamma anuppāda chandaṃ janeti vāyamati vīriya ārabhati citta	23
asuci na mucci tassa kukkucca ahosi pe anāpatti bhikkhu	23
saddhā agāra anagāriyaṃ pabbajita hoti otiṇṇomhi jātiyā jarāya maraṇa	23
bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti idha bhikkhave bhikkhu sammādiṭṭhi	23
sāvatthinidāna ekamantaṃ nisinna kho so bhikkhu bhagavant etadavoca ko	23
asuci mucci pe asuci na mucci tassa kukkucca ahosi	23
dhamma pariyāpuṇāti sutta geyya veyyākaraṇa gāthaṃ udānaṃ itivuttaka jātaka	23
bhante vedanā saññā saṅkhāra viññāṇa niccaṃ vā anicca vāti	23
ariya aṭṭhaṅgika maggaṃ bahulīkaroti idha bhikkhave bhikkhu sammādiṭṭhi bhāveti	23
