5 words	count
vitthārena atthaṃ avibhatta vitthārena atthaṃ	58
etamatthaṃ ārocesi atha kho bhagavā	58
brāhmaṇa yena bhagavā tenupasaṅkami upasaṅkamitvā	58
sabbaso viññāṇañcāyatana samatikkamma natthi kiñcīti	58
kalandakanivāpa tena kho pana samaya	58
ajjhattaṃ arūpasaññī eka bahiddhā rūpa	58
bhikkhu sikkhāpada paññatta hoti tena	58
bāhā pasāreyya pasārita vā bāhā	58
sammāvācā sammākammanta sammāājīva sammāvāyāma sammāsati	58
viharantaṃ abhijjhādomanassa pāpaka akusala dhamma	58
veḷuvana kalandakanivāpa tena kho pana	58
kho pana samaya aññatara bhikkhuno	58
vipācenti kathañhi nāma chabbaggiya bhikkhū	58
dhāreti cakkhumant rūpa dakkhantīti evamevaṃ	58
aneke pāpakā akusalā dhammā sambhavanti	58
sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ anussarati	58
bāhaṃ pasāreyya pasāritaṃ vā bāhaṃ	58
nisinno kho āyasmā ānando bhagavantaṃ	58
vedanāsu pe citte pe dhammesu	58
pe citte pe dhammesu dhammānupassī	58
arūpasaññī eko bahiddhā rūpāni passati	58
kho pana samayena aññatarassa bhikkhuno	58
rājagahe viharati veḷuvane kalandakanivāpe tena	58
idha bhikkhave bhikkhu sammādiṭṭhiṃ bhāveti	58
bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento	58
purisadammasārathi satthā devamanussānaṃ buddho bhagavāti	58
dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ	58
viharati veḷuvane kalandakanivāpe tena kho	58
ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ pajānāti	58
ajjhattaṃ arūpasaññī eko bahiddhā rūpāni	58
bhikkhūnaṃ sikkhāpadaṃ paññattaṃ hoti tena	58
santo saṃvijjamānā lokasmiṃ katame cattāro	58
kalandakanivāpe tena kho pana samayena	58
sabbaso viññāṇañcāyatanaṃ samatikkamma natthi kiñcīti	58
vā bāhaṃ pasāreyya pasāritaṃ vā	58
vitthārena atthaṃ avibhattassa vitthārena atthaṃ	58
veḷuvane kalandakanivāpe tena kho pana	58
viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā	58
vipācenti kathañhi nāma chabbaggiyā bhikkhū	58
pāpaka akusala dhamma anvāssavati tassa	57
bhagavato etamatthaṃ ārocesi pe saccaṃ	57
atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā	57
vā bahiddhā vā oḷārika vā	57
nikkujjita vā ukkujjeyya paṭicchanna vā	57
bhagavato etamatthaṃ ārocesi atha kho	57
rahogata paṭisallīna evaṃ cetaso parivitakka	57
citta pe dhamma dhammānupassī viharati	57
dve vassa chasu dhamma sikkhitasikkha	57
pasāreyya pasārita vā bāhā samiñjati	57
bhagavant abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ	57
imehi kho bhikkhave catūhi dhamma	57
saraṇa gacchati dhammañca bhikkhusaṅghañca upāsaka	57
paṭisallīna evaṃ cetaso parivitakka udapādi	57
pāhuneyya dakkhiṇeyya añjalikaraṇīya anuttara puññakkhetta	57
vusitavant katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana	57
vā oḷārika vā sukhuma vā	57
akusala dhamma anvāssavati tassa saṃvara	57
bahiddhā vā oḷārika vā sukhuma	57
brāhmaṇo yena bhagavā tenupasaṅkami upasaṅkamitvā	57
paṭisallīnassa evaṃ cetaso parivitakko udapādi	57
akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya	57
pāpakā akusalā dhammā anvāssaveyyuṃ tassa	57
imehi kho bhikkhave catūhi dhammehi	57
nikkujjitaṃ vā ukkujjeyya paṭicchannaṃ vā	57
rahogatassa paṭisallīnassa evaṃ cetaso parivitakko	57
pasāreyya pasāritaṃ vā bāhaṃ samiñjeyya	57
loka ca idameva saccaṃ moghamaññanti	56
atta ca loka ca idameva	56
seyyathāpi nāma balavant purisa samiñjita	56
ca loka ca idameva saccaṃ	56
upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ aṭṭhāsi	56
maṃ pariyāyena sammā vadamāna vadeyya	56
etadavoca ko nu kho bhante	56
āyasmā ānanda yena bhagavā tenupasaṅkami	56
pariyāya yena maṃ pariyāyena sammā	56
yena maṃ pariyāyena sammā vadamāna	56
kho āyasmā ānanda yena bhagavā	56
nisīdi ekamantaṃ nisinna kho āyasmant	56
dukkha tibba khara kaṭuka vedanā	56
evaṃ bhanteti kho āyasmā ānanda	56
seyyathāpi nāma balavā puriso samiñjitaṃ	56
ca loko ca idameva saccaṃ	56
bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ	56
loko ca idameva saccaṃ moghamaññanti	56
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ	56
attā ca loko ca idameva	56
āyasmā ānando yena bhagavā tenupasaṅkami	56
cetasā ekaṃ disaṃ pharitvā viharati	56
maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ maggaṃ	56
etamatthaṃ ārocesuṃ pe saccaṃ kira	56
yena maṃ pariyāyena sammā vadamāno	56
netaṃ moghapurisa appasannānaṃ vā pasādāya	56
evaṃ bhanteti kho āyasmā ānando	56
aṭṭhaṅgikaṃ maggaṃ bhāveti ariyaṃ aṭṭhaṅgikaṃ	56
maṃ pariyāyena sammā vadamāno vadeyya	56
kho āyasmā ānando yena bhagavā	56
pariyāyo yena maṃ pariyāyena sammā	56
tāni abhibhuyya jānāti passāmīti evaṃsaññī	55
bhāvita bahulīkata yānīkata vatthukata anuṭṭhita	55
pīti ca virāga upekkhaka ca	55
abhibhuyya jānāti passāmīti evaṃsaññī hoti	55
abhijjhādomanassa pāpaka akusala dhamma anvāssavati	55
bhagavant abhivādetvā padakkhiṇaṃ katvā pakkāmi	55
bhanteti kho āyasmā ānanda bhagavato	55
sabbaso ākāsānañcāyatana samatikkamma anantaṃ viññāṇanti	55
paññatta āsana nisīdi atha kho	55
dhamma abhivaḍḍhati kusalā dhamma parihāyati	55
asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala	55
samādhija pītisukha dutiyaṃ jhāna upasampajja	55
sammāsaṅkappa sammāvācā sammākammanta sammāājīva sammāvāyāma	55
yānīkata vatthukata anuṭṭhita paricita susamāraddha	55
bhagavatā dhamma desita ājānāti yathā	55
tāni abhibhuyya jānāmi passāmīti evaṃsaññī	55
abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	55
dhammā abhivaḍḍhanti kusalā dhammā parihāyanti	55
upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ aṭṭhāsi	55
bhagavatā dhammaṃ desitaṃ ājānāmi yathā	55
sabbaso ākāsānañcāyatanaṃ samatikkamma anantaṃ viññāṇanti	55
bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā pakkāmi	55
asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā	55
samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja	55
abhibhuyya jānāmi passāmīti evaṃsaññī hoti	55
bhanteti kho āyasmā ānando bhagavato	55
idamavoca bhagavā idaṃ vatvāna sugata	54
vigarahitvā bhagavato etamatthaṃ ārocesi pe	54
padakkhiṇaṃ katvā pakkāmi atha kho	54
samatikkamā paṭighasaññā atthaṅgama nānattasaññā amanasikāra	54
nisīdi ekamantaṃ nisinna kho so	54
sevato akusala dhamma abhivaḍḍhati kusalā	54
ārocesi atha kho bhagavā etasmiṃ	54
rūpasaññā samatikkamā paṭighasaññā atthaṅgama nānattasaññā	54
bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti	54
sammādiṭṭhi sammāsaṅkappa sammāvācā sammākammanta sammāājīva	54
taṃ suṇāti pe katama ca	54
deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha	54
sammākammanta sammāājīva sammāvāyāma sammāsati sammāsamādhi	54
paṭighasaññā atthaṅgama nānattasaññā amanasikāra ananta	54
ajjhattaṃ vā bahiddhā vā oḷārika	54
atthaṅgama nānattasaññā amanasikāra ananta ākāsoti	54
bhagavato etamatthaṃ ārocesuṃ pe saccaṃ	54
padakkhiṇaṃ katvā pakkāmi atha kho	54
samatikkamā paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ amanasikārā	54
sevato akusalā dhammā abhivaḍḍhanti kusalā	54
paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ amanasikārā ananto	54
etadavoca ko nu kho bhante	54
idamavoca bhagavā idaṃ vatvāna sugato	54
pītiyā ca virāgā upekkhako ca	54
atthaṅgamā nānattasaññānaṃ amanasikārā ananto ākāsoti	54
nisīdi ekamantaṃ nisinno kho so	54
rūpasaññānaṃ samatikkamā paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ	54
khiyyanta vipācenta ye te bhikkhū	53
diṭṭha sutaṃ muta viññāta patta	53
dhamma deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa	53
bhagavato santike imaṃ gāthaṃ abhāsi	53
pe catutthaṃ jhāna upasampajja viharati	53
sutaṃ muta viññāta patta pariyesita	53
sabbaso rūpasaññā samatikkamā paṭighasaññā atthaṅgama	53
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatta āsana	53
yaṃ taṃ ariya ācikkhanti upekkhaka	53
ācāragocarasampanna aṇumatta vajja bhayadassāvī samādāya	53
upekkhaka satimant sukhavihārīti tatiyaṃ jhāna	53
dhamma samannāgata bhikkhu āhuneyya hoti	53
ānanda yena bhagavā tenupasaṅkami upasaṅkamitvā	53
vipācenta ye te bhikkhū appiccha	53
abhivādetvā padakkhiṇaṃ katvā pakkāmi atha	53
ācikkhanti upekkhaka satimant sukhavihārīti tatiyaṃ	53
upekkhāsatipārisuddhi catutthaṃ jhāna upasampajja viharati	53
ariya ācikkhanti upekkhaka satimant sukhavihārīti	53
ujjhāyanta khiyyanta vipācenta ye te	53
taṃ ariya ācikkhanti upekkhaka satimant	53
pe dhammesu dhammānupassī viharati ātāpī	53
sutaṃ mutaṃ viññātaṃ pattaṃ pariyesitaṃ	53
dhammehi samannāgato bhikkhu āhuneyyo hoti	53
viharati tathā dutiyaṃ tathā tatiyaṃ	53
ānando yena bhagavā tenupasaṅkami upasaṅkamitvā	53
abhivādetvā padakkhiṇaṃ katvā pakkāmi atha	53
ekaṃ disaṃ pharitvā viharati tathā	53
diṭṭhaṃ sutaṃ mutaṃ viññātaṃ pattaṃ	53
disaṃ pharitvā viharati tathā dutiyaṃ	53
moghapurisa appasannānaṃ vā pasādāya pe	53
ācikkhanti upekkhako satimā sukhavihārīti tatiyaṃ	53
bhagavato santike imaṃ gāthaṃ abhāsi	53
ariyā ācikkhanti upekkhako satimā sukhavihārīti	53
upekkhako satimā sukhavihārīti tatiyaṃ jhānaṃ	53
yaṃ taṃ ariyā ācikkhanti upekkhako	53
pharitvā viharati tathā dutiyaṃ tathā	53
taṃ ariyā ācikkhanti upekkhako satimā	53
sabbaso rūpasaññānaṃ samatikkamā paṭighasaññānaṃ atthaṅgamā	53
sevato akusala dhamma parihāyati kusalā	52
cakkhuviññeyya rūpā iṭṭha kantā manāpa	52
cārikā caramāna mahatā bhikkhusaṅgha saddhiṃ	52
ucchinnamūlā tālāvatthukata anabhāvaṃkata āyatiṃ anuppādadhammā	52
atha kho eteva bahutara sattā	52
sabyañjana kevalaparipuṇṇa parisuddha brahmacariyaṃ pakāseti	52
pe ayaṃ dukkhanirodhagāmī paṭipadāti yathābhūtaṃ	52
vineyya loka abhijjhādomanassa vedanā pe	52
paññatta āsana nisīdi nisajja kho	52
yoniso manasikāra ahu paññāya abhisamaya	52
viññāta patta pariyesita anuvicarita manasā	52
satimant sukhavihārīti tatiyaṃ jhāna upasampajja	52
tatra bhikkhave ye te samaṇabrāhmaṇā	52
yā ratti vā divasa vā	52
khīṇāsava vusitavant katakaraṇīya ohitabhāra anuppattasadattha	52
muta viññāta patta pariyesita anuvicarita	52
bahujanahitāya bahujanasukhāya lokānukampā atthāya hitāya	52
sevato akusalā dhammā parihāyanti kusalā	52
etamatthaṃ ārocesuṃ atha kho bhagavā	52
bahujanahitāya bahujanasukhāya lokānukampāya atthāya hitāya	52
satimā sukhavihārīti tatiyaṃ jhānaṃ upasampajja	52
mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ	52
dukkhā tibbā kharā kaṭukā vedanā	52
anekavihitaṃ pubbenivāsaṃ anussarati seyyathidaṃ ekampi	52
viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā	52
saddhiṃ sammodiṃsu sammodanīyaṃ kathaṃ sāraṇīyaṃ	52
cakkhuviññeyyā rūpā iṭṭhā kantā manāpā	52
yā ratti vā divaso vā	52
atha kho eteva bahutarā sattā	52
tatra bhikkhave ye te samaṇabrāhmaṇā	52
yoniso manasikārā ahu paññāya abhisamayo	52
pe ayaṃ dukkhanirodhagāminī paṭipadāti yathābhūtaṃ	52
vineyya loke abhijjhādomanassaṃ vedanāsu pe	52
pe samaṇo khalu bho gotamo	52
bhagavantaṃ etadavoca abhikkantaṃ bho gotama	52
nisīdi ekamantaṃ nisinnaṃ kho āyasmantaṃ	52
cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ	52
ucchinnamūlā tālāvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā	52
sammāvācā sammākammanto sammāājīvo sammāvāyāmo sammāsati	52
ca hoti tathāgata paraṃ maraṇāti	51
loka abhijjhādomanassa vedanā pe citta	51
khiyyanti vipācenti kathañhi nāma ayyā	51
pakaraṇa dhammī kathaṃ katvā bhikkhū	51
pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja	51
pītimana kāyo passambhati passaddhakāya sukhaṃ	51
pamudita pīti jāyati pītimana kāyo	51
bhikkhave puggala santo saṃvijjamāna loka	51
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthī piṇḍāya	51
nidāna etasmiṃ pakaraṇa dhammī kathaṃ	51
samatikkamma natthi kiñcīti ākiñcaññāyatana upasampajja	51
viharati ācāragocarasampanna aṇumatta vajja bhayadassāvī	51
pīti jāyati pītimana kāyo passambhati	51
rūpā iṭṭha kantā manāpa piyarūpa	51
viññāṇañcāyatana samatikkamma natthi kiñcīti ākiñcaññāyatana	51
bho gotama abhikkantaṃ bho gotama	51
abhikkantaṃ bho gotama abhikkantaṃ bho	51
jāyati pītimana kāyo passambhati passaddhakāya	51
akusala dhamma pahāna kusalānaṃ dhamma	51
bhagavā vesālī viharati mahāvana kūṭāgārasālā	51
etasmiṃ pakaraṇa dhammī kathaṃ katvā	51
dhamma anvāssavati tassa saṃvara paṭipajjati	51
etasmiṃ nidāna etasmiṃ pakaraṇa dhammī	51
hoti itipi so bhagavā pe	51
loka piyarūpa sātarūpa etthesā taṇhā	51
paññatte āsane nisīdi nisajja kho	51
sammodiṃsu sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā	51
bhagavato etamatthaṃ ārocesuṃ atha kho	51
pubbenivāsaṃ anussarati seyyathidaṃ ekampi jātiṃ	51
jāyati pītimanassa kāyo passambhati passaddhakāyo	51
etasmiṃ nidāne etasmiṃ pakaraṇe dhammiṃ	51
bho gotama abhikkantaṃ bho gotama	51
abhikkantaṃ bho gotama abhikkantaṃ bho	51
vigarahitvā bhagavato etamatthaṃ ārocesuṃ pe	51
sammāsaṅkappo sammāvācā sammākammanto sammāājīvo sammāvāyāmo	51
pamuditassa pīti jāyati pītimanassa kāyo	51
etasmiṃ pakaraṇe dhammiṃ kathaṃ katvā	51
viññāṇañcāyatanaṃ samatikkamma natthi kiñcīti ākiñcaññāyatanaṃ	51
khiyyanti vipācenti kathañhi nāma ayyā	51
samatikkamma natthi kiñcīti ākiñcaññāyatanaṃ upasampajja	51
pīti jāyati pītimanassa kāyo passambhati	51
ca hoti tathāgato paraṃ maraṇāti	51
pītimanassa kāyo passambhati passaddhakāyo sukhaṃ	51
nidāne etasmiṃ pakaraṇe dhammiṃ kathaṃ	51
pakaraṇe dhammiṃ kathaṃ katvā bhikkhū	51
hoti itipi so bhagavā pe	51
bhagavā vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ	51
bhikkhave puggalā santo saṃvijjamānā lokasmiṃ	51
atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā	51
loke abhijjhādomanassaṃ vedanāsu pe citte	51
sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto sammāājīvo	51
loke piyarūpaṃ sātarūpaṃ etthesā taṇhā	51
rūpā iṭṭhā kantā manāpā piyarūpā	51
cakkhunā visuddhena atikkantamānusakena satte passati	51
dhamma parihāyati kusalā dhamma abhivaḍḍhati	50
acchariyaṃ vata bho abbhutaṃ vata	50
aho vatāhaṃ kāya bheda paraṃ	50
abhijjhādomanassa vedanā pe citta pe	50
kata karaṇīya nāpara itthattāyāti pajānāmīti	50
upasaṅkamitvā paññatta āsana nisīdi atha	50
kho eteva bahutara sattā ye	50
imasmiṃ dhammavinaya vuddhi virūḷhi vepulla	50
bhikkhave pañca dhamma samannāgata bhikkhu	50
pattiyā anadhigata adhigama asacchikata sacchikiriyā	50
kathaṃ katvā bhikkhū āmantesi anujānāti	50
vatāhaṃ kāya bheda paraṃ maraṇa	50
katvā bhikkhū āmantesi anujānāti bhikkhave	50
namo tassa bhagavato arahato sammāsambuddha	50
bahulīkaronta nibbānaninna hoti nibbānapoṇa nibbānapabbhāra	50
uddiṭṭha vitthārena atthaṃ avibhatta vitthārena	50
vata bho abbhutaṃ vata bho	50
pattiyā anadhigatassa adhigamāya asacchikatassa sacchikiriyāya	50
vata bho abbhutaṃ vata bho	50
uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena	50
acchariyaṃ vata bho abbhutaṃ vata	50
bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro	50
katvā bhikkhū āmantesi anujānāmi bhikkhave	50
kathaṃ katvā bhikkhū āmantesi anujānāmi	50
abhijjhādomanassaṃ vedanāsu pe citte pe	50
namo tassa bhagavato arahato sammāsambuddhassa	50
kho eteva bahutarā sattā ye	50
imasmiṃ dhammavinaye vuddhiṃ virūḷhiṃ vepullaṃ	50
kataṃ karaṇīyaṃ nāparaṃ itthattāyāti pajānāmīti	50
visuddhena atikkantamānusakena satte passati cavamāne	50
vatāhaṃ kāyassa bhedā paraṃ maraṇā	50
ārocesuṃ atha kho bhagavā etasmiṃ	50
dhammā parihāyanti kusalā dhammā abhivaḍḍhanti	50
pe catutthaṃ jhānaṃ upasampajja viharati	50
aho vatāhaṃ kāyassa bhedā paraṃ	50
bhikkhave pañcahi dhammehi samannāgato bhikkhu	50
vā sukhuma vā hīnaṃ vā	49
musā bhaṇati bhaṇanta hoti musā	49
uddisitvā vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā	49
samannāgata hoti itipi so bhagavā	49
vācaṃ appahāya taṃ citta appahāya	49
suṇāti sādhukaṃ manasi karohi bhāsissāmīti	49
balavant purisa samiñjita vā bāhā	49
oḷārika vā sukhuma vā hīnaṃ	49
evameva kho bhikkhave appaka te	49
vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā vihāra	49
dhamma pahāna kusalānaṃ dhamma upasampadā	49
ca virāga upekkhaka ca viharati	49
vuccati kittāvatā nu kho bhante	49
purisa samiñjita vā bāhā pasāreyya	49
hoti musā bhaṇāmīti bhaṇita hoti	49
atthaṃ avibhajitvā uṭṭhāyāsanā vihāra paviṭṭha	49
upasama abhiññāya sambodha nibbāna saṃvattati	49
bhaṇati bhaṇanta hoti musā bhaṇāmīti	49
appahāya taṃ citta appahāya taṃ	49
saṃkhittena uddesaṃ uddisitvā vitthārena atthaṃ	49
taṃ citta appahāya taṃ diṭṭhiṃ	49
uddesaṃ uddisitvā vitthārena atthaṃ avibhajitvā	49
anvāssavati tassa saṃvara paṭipajjati rakkhati	49
ayaṃ dukkhanirodhagāmī paṭipadāti yoga karaṇīyoti	49
vā paṇīta vā yaṃ dūre	49
citta appahāya taṃ diṭṭhiṃ appaṭinissajjitvā	49
bhaṇāmīti bhaṇita hoti musā mayā	49
paṇīta vā yaṃ dūre santike	49
āmasati parāmasati pe gaṇhāti chupati	49
vā yaṃ dūre santike vā	49
musā bhaṇāmīti bhaṇita hoti musā	49
pubbevassa hoti musā bhaṇati bhaṇanta	49
hīnaṃ vā paṇīta vā yaṃ	49
hoti musā bhaṇati bhaṇanta hoti	49
sukhuma vā hīnaṃ vā paṇīta	49
buddha aveccappasāda samannāgata hoti itipi	49
sādhukaṃ manasi karohi bhāsissāmīti evaṃ	49
suṇāti pe katama ca bhikkhave	49
bhaṇanta hoti musā bhaṇāmīti bhaṇita	49
vā hīnaṃ vā paṇīta vā	49
aveccappasāda samannāgata hoti itipi so	49
bhaṇita hoti musā mayā bhaṇitanti	49
samiñjita vā bāhā pasāreyya pasārita	49
kho bhikkhave tīhi dhamma samannāgata	49
uddisitvā vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā	49
pubbevassa hoti musā bhaṇissanti bhaṇantassa	49
bhaṇantassa hoti musā bhaṇāmīti bhaṇitassa	49
samiñjitaṃ vā bāhaṃ pasāreyya pasāritaṃ	49
paṇītaṃ vā yaṃ dūre santike	49
kho bhikkhave tīhi dhammehi samannāgato	49
bahiddhā vā oḷārikaṃ vā sukhumaṃ	49
hoti musā bhaṇāmīti bhaṇitassa hoti	49
bhaṇissanti bhaṇantassa hoti musā bhaṇāmīti	49
musā bhaṇāmīti bhaṇitassa hoti musā	49
taṃ cittaṃ appahāya taṃ diṭṭhiṃ	49
atikkantamānusakena satte passati cavamāne upapajjamāne	49
uddesaṃ uddisitvā vitthārena atthaṃ avibhajitvā	49
hoti musā bhaṇissanti bhaṇantassa hoti	49
vācaṃ appahāya taṃ cittaṃ appahāya	49
vā sukhumaṃ vā hīnaṃ vā	49
sādhukaṃ manasi karohi bhāsissāmīti evaṃ	49
musā bhaṇissanti bhaṇantassa hoti musā	49
vā bahiddhā vā oḷārikaṃ vā	49
ayaṃ dukkhanirodhagāminī paṭipadāti yogo karaṇīyoti	49
evameva kho bhikkhave appakā te	49
vā paṇītaṃ vā yaṃ dūre	49
atthaṃ avibhajitvā uṭṭhāyāsanā vihāraṃ paviṭṭho	49
vā hīnaṃ vā paṇītaṃ vā	49
suṇāhi sādhukaṃ manasi karohi bhāsissāmīti	49
passati cavamāne upapajjamāne hīne paṇīte	49
oḷārikaṃ vā sukhumaṃ vā hīnaṃ	49
appahāya taṃ cittaṃ appahāya taṃ	49
hīnaṃ vā paṇītaṃ vā yaṃ	49
saṃkhittena uddesaṃ uddisitvā vitthārena atthaṃ	49
balavā puriso samiñjitaṃ vā bāhaṃ	49
vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā vihāraṃ	49
cittaṃ appahāya taṃ diṭṭhiṃ appaṭinissajjitvā	49
āmasati parāmasati pe gaṇhāti chupati	49
bhaṇāmīti bhaṇitassa hoti musā mayā	49
satte passati cavamāne upapajjamāne hīne	49
vā oḷārikaṃ vā sukhumaṃ vā	49
ajjhattaṃ vā bahiddhā vā oḷārikaṃ	49
bhaṇitassa hoti musā mayā bhaṇitanti	49
sukhumaṃ vā hīnaṃ vā paṇītaṃ	49
vā yaṃ dūre santike vā	49
puriso samiñjitaṃ vā bāhaṃ pasāreyya	49
bhikkhave dhamma samannāgata yathābhataṃ nikkhitta	48
ānanda tenupasaṅkami upasaṅkamitvā āyasmant ānanda	48
evaṃ cetasā ceto paricca pajānāti	48
sukha aññaṃ sukhaṃ abhikkantatarañca paṇītatarañca	48
samannāgata yathābhataṃ nikkhitta evaṃ niraya	48
yenāyasmā ānanda tenupasaṅkami upasaṅkamitvā āyasmant	48
nibbindati nibbindaṃ virajjati virāga vimuccati	48
nāma balavant purisa samiñjita vā	48
imassa bhagavatā saṃkhittena uddesa uddiṭṭha	48
katama cattāro idha bhikkhave bhikkhu	48
eka samaya bhagavā vesālī viharati	48
satthā devamanussā buddha bhagavāti dhamma	48
pe iti sākāraṃ sauddesaṃ anekavihita	48
etamhā sukha aññaṃ sukhaṃ abhikkantatarañca	48
citta na namati ātappa anuyoga	48
rūpa niccaṃ vā anicca vāti	48
na namati ātappa anuyoga sātacca	48
ahosi pe anāpatti bhikkhu pārājika	48
bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	48
sato ca sampajāna sukhañca kāya	48
vuddhiyeva bhikkhave bhikkhu pāṭikaṅkha no	48
samatikkamma anantaṃ viññāṇanti viññāṇañcāyatana upasampajja	48
ākāsānañcāyatana samatikkamma anantaṃ viññāṇanti viññāṇañcāyatana	48
paṭisaṃvedeti yaṃ taṃ ariya ācikkhanti	48
samannāgato yathābhataṃ nikkhitto evaṃ niraye	48
bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena	48
samannāgato hoti itipi so bhagavā	48
imassa bhagavatā saṃkhittena uddesassa uddiṭṭhassa	48
aveccappasādena samannāgato hoti itipi so	48
buddhe aveccappasādena samannāgato hoti itipi	48
ākāsānañcāyatanaṃ samatikkamma anantaṃ viññāṇanti viññāṇañcāyatanaṃ	48
sato ca sampajāno sukhañca kāyena	48
anussarati seyyathidaṃ ekampi jātiṃ dvepi	48
etamhā sukhā aññaṃ sukhaṃ abhikkantatarañca	48
ahosi pe anāpatti bhikkhu pārājikassa	48
pe iti sākāraṃ sauddesaṃ anekavihitaṃ	48
satthā devamanussānaṃ buddho bhagavāti dhamme	48
nāma balavā puriso samiñjitaṃ vā	48
vuddhiyeva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no	48
sukhā aññaṃ sukhaṃ abhikkantatarañca paṇītatarañca	48
rūpaṃ niccaṃ vā aniccaṃ vāti	48
bhikkhave dhammehi samannāgato yathābhataṃ nikkhitto	48
samatikkamma anantaṃ viññāṇanti viññāṇañcāyatanaṃ upasampajja	48
cittaṃ na namati ātappāya anuyogāya	48
na namati ātappāya anuyogāya sātaccāya	48
ekaṃ samayaṃ bhagavā vesāliyaṃ viharati	48
katame cattāro idha bhikkhave bhikkhu	48
nibbindati nibbindaṃ virajjati virāgā vimuccati	48
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatte āsane	48
samaṇa vā brāhmaṇa vā deva	47
aṇumatta vajja bhayadassāvī samādāya sikkhati	47
yaṃ dūre santike vā sabbaṃ	47
hoti imehi kho bhikkhave pañca	47
piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena	47
bhagavaṃmūlaka no bhante dhamma pe	47
ratti vā divasa vā āgacchati	47
ahosi pe anāpatti bhikkhu saṅghādisesa	47
saṃvattati puna caparaṃ bhikkhave bhikkhu	47
vā brāhmaṇa vā deva vā	47
vā deva vā māra vā	47
sukhañca kāya paṭisaṃvedeti yaṃ taṃ	47
kāya paṭisaṃvedeti yaṃ taṃ ariya	47
yathābhataṃ nikkhitta evaṃ niraya katama	47
nacirasseva yassatthāya kulaputta sammadeva agāra	47
sampajāna sukhañca kāya paṭisaṃvedeti yaṃ	47
cakkhusamphassapaccayā uppajjati vedayita sukhaṃ vā	47
natthi kiñcīti ākiñcaññāyatana upasampajja viharati	47
nānattasaññā amanasikāra ananta ākāsoti ākāsānañcāyatana	47
amanasikāra ananta ākāsoti ākāsānañcāyatana upasampajja	47
upasampanna upasampanna khuṃsetukāmo vambhetukāmo maṅkukattukāma	47
khiyyanti vipācenti kathañhi nāma āyasmā	47
brāhmaṇa vā deva vā māra	47
khiyyanti vipācenti kathañhi nāma āyasmā	47
nānattasaññānaṃ amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ	47
yaṃ dūre santike vā sabbaṃ	47
paññatte āsane nisīdi atha kho	47
